word	onset	duration	onset_TRs	duration_TRs
HEY	0.0125	1.11	0.008389261744966443	0.7449664429530202
HEY	1.2125	0.07	0.8137583892617449	0.04697986577181208
HOLD	1.3625	0.12	0.9144295302013423	0.08053691275167785
ON	1.5925	5.41	1.0687919463087248	3.6308724832214767
A	7.1825	0.26	4.820469798657718	0.174496644295302
SECOND	7.7425	0.2	5.196308724832215	0.1342281879194631
HUH	7.9825	0.12	5.35738255033557	0.08053691275167785
NICE	8.6425	0.36	5.800335570469799	0.24161073825503354
NICE	11.1425	0.9	7.478187919463087	0.6040268456375839
HEY	12.0425	1.64	8.082214765100671	1.1006711409395973
I	13.8525	0.59	9.296979865771812	0.3959731543624161
GOT	14.7625	0.17	9.907718120805368	0.11409395973154364
SOMETHING	14.9325	0.71	10.021812080536913	0.47651006711409394
FOR	15.6825	0.19	10.525167785234899	0.12751677852348994
YOU	16.0225	0.2	10.753355704697988	0.1342281879194631
WHAT'S	16.9125	0.27	11.350671140939598	0.18120805369127518
THIS	17.1825	0.35	11.531879194630873	0.2348993288590604
812	17.8625	1.12	11.988255033557047	0.7516778523489933
BUCKS	18.9825	0.41	12.739932885906041	0.2751677852348993
WELL	20.1925	0.11	13.552013422818792	0.0738255033557047
I	20.3025	0.14	13.625838926174495	0.09395973154362416
DON'T	20.4425	0.1	13.71979865771812	0.06711409395973154
KNOW	20.5425	0.09	13.786912751677853	0.060402684563758385
WHAT	20.6325	0.12	13.847315436241612	0.08053691275167785
BIG	20.7525	0.17	13.927852348993289	0.11409395973154364
LEON	20.9225	0.37	14.041946308724832	0.2483221476510067
TOLD	21.2925	0.32	14.29026845637584	0.21476510067114093
YOU	21.6125	0.1	14.50503355704698	0.06711409395973154
BUT	21.7125	0.11	14.572147651006711	0.0738255033557047
IT'S	21.8225	0.11	14.645973154362418	0.0738255033557047
AN	21.9325	0.06	14.71979865771812	0.040268456375838924
EVEN	21.9925	0.31	14.76006711409396	0.2080536912751678
THOUSAND	22.3025	0.45	14.968120805369127	0.30201342281879195
