word	onset	duration	onset_TRs	duration_TRs
I	0.3325	0.1	0.2231543624161074	0.06711409395973154
DIDN'T	0.4325	0.9	0.2902684563758389	0.6040268456375839
ASK	2.7525	0.72	1.8473154362416107	0.4832214765100671
YOU	3.9925	0.16	2.679530201342282	0.10738255033557047
WANT	4.2325	1.81	2.8406040268456376	1.214765100671141
TO	6.5625	0.39	4.404362416107382	0.26174496644295303
COME	6.9525	0.19	4.666107382550336	0.12751677852348994
IN	7.1425	0.2	4.793624161073826	0.1342281879194631
I	8.4025	0.18	5.639261744966443	0.12080536912751677
DON'T	8.5825	0.37	5.760067114093959	0.2483221476510067
KNOW	9.4725	1.13	6.35738255033557	0.7583892617449663
OH	10.6025	0.44	7.115771812080537	0.2953020134228188
OKAY	11.0425	0.42	7.411073825503356	0.28187919463087246
WELL	13.2225	0.23	8.874161073825503	0.15436241610738255
I'LL	13.4525	0.12	9.028523489932887	0.08053691275167785
JUST	13.5725	0.24	9.109060402684564	0.1610738255033557
LEAVE	13.8125	0.17	9.270134228187919	0.11409395973154364
THE	13.9825	0.09	9.384228187919463	0.060402684563758385
DOOR	14.0725	0.27	9.444630872483222	0.18120805369127518
OPEN	14.3425	0.21	9.625838926174497	0.14093959731543623
AND	14.5525	0.12	9.766778523489933	0.08053691275167785
GO	14.6725	0.12	9.84731543624161	0.08053691275167785
SIT	14.7925	0.2	9.927852348993289	0.1342281879194631
ON	14.9925	0.11	10.062080536912752	0.0738255033557047
THE	15.1025	0.06	10.135906040268456	0.040268456375838924
COUCH	15.1625	0.34	10.176174496644295	0.22818791946308728
CHANDLER	15.7825	2.38	10.592281879194632	1.5973154362416107
IS	18.1625	0.15	12.189597315436243	0.10067114093959731
SUCH	19.0025	0.19	12.753355704697988	0.12751677852348994
AN	19.1925	0.31	12.880872483221475	0.2080536912751678
IDIOT	19.5025	1.16	13.088926174496645	0.7785234899328859
DRINK	21.1825	0.33	14.216442953020135	0.2214765100671141
YEAH	21.8525	1.47	14.666107382550335	0.9865771812080537
I'LL	23.3225	0.2	15.65268456375839	0.1342281879194631
HAVE	23.5225	0.53	15.786912751677853	0.3557046979865772
A	24.3625	0.1	16.350671140939596	0.06711409395973154
SCOTCH	24.5225	0.42	16.45805369127517	0.28187919463087246
ON	24.9425	0.09	16.73993288590604	0.060402684563758385
THE	25.0625	0.06	16.82046979865772	0.040268456375838924
ROCKS	25.1225	0.3	16.860738255033556	0.20134228187919462
WITH	25.4225	0.11	17.062080536912752	0.0738255033557047
A	25.5325	0.04	17.135906040268456	0.026845637583892617
TWIST	25.5725	0.35	17.16275167785235	0.2348993288590604
I	26.7225	0.09	17.934563758389263	0.060402684563758385
REMEMBER	26.8125	0.56	17.99496644295302	0.37583892617449666
YOU	27.4625	0.07	18.431208053691275	0.04697986577181208
STILL	31.0825	0.18	20.860738255033556	0.12080536912751677
SMOKING	31.2625	0.33	20.981543624161073	0.2214765100671141
CIGARS	31.5925	0.51	21.20302013422819	0.3422818791946309
UH	33.1025	0.54	22.216442953020135	0.36241610738255037
NO	34.0825	0.38	22.874161073825505	0.2550335570469799
NO	34.4625	0.27	23.129194630872483	0.18120805369127518
THAT'S	34.7325	0.53	23.31040268456376	0.3557046979865772
ART	35.8025	0.36	24.028523489932887	0.24161073825503354
IF	36.8425	1.22	24.726510067114095	0.8187919463087249
IT	38.2425	0.15	25.666107382550337	0.10067114093959731
BOTHERS	38.3925	0.38	25.766778523489933	0.2550335570469799
YOU	38.7725	0.11	26.021812080536915	0.0738255033557047
I	38.8825	0.07	26.095637583892618	0.04697986577181208
CAN	38.9525	0.1	26.14261744966443	0.06711409395973154
PUT	39.0525	0.15	26.209731543624162	0.10067114093959731
MY	39.2025	0.21	26.31040268456376	0.14093959731543623
ART	39.6325	0.26	26.598993288590606	0.174496644295302
OUT	39.8925	0.38	26.773489932885905	0.2550335570469799
NO	40.5625	0.26	27.223154362416107	0.174496644295302
THAT'S	40.8225	1.74	27.39765100671141	1.167785234899329
OKAY	42.5625	0.45	28.565436241610737	0.30201342281879195
SO	43.7925	0.42	29.390939597315434	0.28187919463087246
MONICA	46.4525	0.55	31.176174496644297	0.3691275167785235
LET	47.0025	0.21	31.545302013422816	0.14093959731543623
ME	48.3025	0.21	32.41778523489933	0.14093959731543623
ASK	48.5125	0.24	32.558724832214764	0.1610738255033557
YOU	48.7525	0.12	32.71979865771812	0.08053691275167785
A	48.8725	0.03	32.8003355704698	0.020134228187919462
QUESTION	48.9025	0.44	32.82046979865772	0.2953020134228188
YOU	49.6225	0.08	33.303691275167786	0.053691275167785234
KNOW	50.0325	0.47	33.578859060402685	0.31543624161073824
SINCE	50.5025	0.3	33.89429530201342	0.20134228187919462
WE	50.8025	0.09	34.09563758389262	0.060402684563758385
BROKE	50.8925	0.3	34.15604026845637	0.20134228187919462
UP	51.1925	0.27	34.35738255033557	0.18120805369127518
DO	51.4625	0.1	34.538590604026844	0.06711409395973154
YOU	51.5625	0.06	34.605704697986575	0.040268456375838924
EVER	51.6225	0.28	34.645973154362416	0.18791946308724833
THINK	53.3225	0.21	35.78691275167785	0.14093959731543623
ABOUT	53.5325	0.26	35.92785234899329	0.174496644295302
ME	53.7925	0.12	36.10234899328859	0.08053691275167785
YEAH	55.0725	0.64	36.961409395973156	0.42953020134228187
ACTUALLY	55.7125	0.39	37.39093959731544	0.26174496644295303
I	56.1025	0.13	37.65268456375839	0.087248322147651
THOUGHT	56.4125	0.22	37.86073825503356	0.1476510067114094
ABOUT	56.6325	0.22	38.008389261744966	0.1476510067114094
YOU	56.8525	0.22	38.15604026845637	0.1476510067114094
A	57.0725	0.07	38.303691275167786	0.04697986577181208
COUPLE	57.5825	0.23	38.645973154362416	0.15436241610738255
MONTHS	57.8125	0.22	38.8003355704698	0.1476510067114094
AGO	58.0325	0.27	38.947986577181204	0.18120805369127518
OH	58.8125	0.14	39.47147651006711	0.09395973154362416
REALLY	58.9525	0.34	39.56543624161074	0.22818791946308728
YEAH	59.6625	0.14	40.04194630872483	0.09395973154362416
BUT	59.8025	0.09	40.13590604026846	0.060402684563758385
IT'S	59.8925	0.13	40.196308724832214	0.087248322147651
BECAUSE	60.0225	0.17	40.283557046979865	0.11409395973154364
I	60.1925	0.23	40.39765100671141	0.15436241610738255
HAD	60.6225	0.21	40.68624161073826	0.14093959731543623
A	60.8325	0.17	40.827181208053695	0.11409395973154364
EYE	61.2225	0.19	41.08892617449664	0.12751677852348994
EXAM	61.4125	0.56	41.216442953020135	0.37583892617449666
AND	62.0125	0.29	41.619127516778526	0.19463087248322147
I	62.6625	0.1	42.05536912751678	0.06711409395973154
DON'T	62.7625	0.11	42.122483221476514	0.0738255033557047
LIKE	62.8725	0.15	42.196308724832214	0.10067114093959731
MY	63.0225	0.11	42.29697986577181	0.0738255033557047
NEW	63.1325	0.14	42.37080536912752	0.09395973154362416
EYE	63.2725	0.16	42.464765100671144	0.10738255033557047
DOCTOR	63.4325	0.38	42.57214765100671	0.2550335570469799
WHO	64.4925	1.63	43.28355704697987	1.093959731543624
IS	66.1225	0.15	44.37751677852349	0.10067114093959731
IT	66.2725	0.27	44.47818791946308	0.18120805369127518
EDWARD	66.6725	0.36	44.74664429530201	0.24161073825503354
NEVSKY	67.0325	0.51	44.988255033557046	0.3422818791946309
YEAH	67.9325	0.31	45.59228187919464	0.2080536912751678
HE'S	68.2425	0.22	45.800335570469805	0.1476510067114094
NO	68.4625	0.21	45.94798657718121	0.14093959731543623
GOOD	68.6725	0.32	46.08892617449664	0.21476510067114093
DO	68.9925	0.08	46.30369127516779	0.053691275167785234
YOU	69.2025	0.06	46.44463087248322	0.040268456375838924
EVER	69.2825	2.59	46.49832214765101	1.7382550335570468
THINK	72.6225	0.2	48.73993288590604	0.1342281879194631
ABOUT	72.8225	0.28	48.874161073825505	0.18791946308724833
ME	73.1025	0.2	49.06208053691276	0.1342281879194631
IN	73.3025	0.11	49.196308724832214	0.0738255033557047
A	73.4125	0.21	49.27013422818791	0.14093959731543623
NON	75.2925	0.26	50.531879194630875	0.174496644295302
EYE	75.5525	0.2	50.70637583892617	0.1342281879194631
DOCTOR	75.7525	0.4	50.84060402684564	0.2684563758389262
WAY	76.1525	0.22	51.10906040268457	0.1476510067114094
NO	77.3325	0.22	51.901006711409394	0.1476510067114094
AH	79.9325	0.28	53.64597315436242	0.18791946308724833
BECAUSE	82.8825	0.33	55.625838926174495	0.2214765100671141
GETTING	83.4925	0.24	56.03523489932886	0.1610738255033557
OVER	83.7325	0.18	56.196308724832214	0.12080536912751677
YOU	83.9125	0.21	56.31711409395973	0.14093959731543623
IS	84.1225	0.09	56.45805369127517	0.060402684563758385
THE	84.2125	0.08	56.51845637583893	0.053691275167785234
HARDEST	84.2925	0.34	56.572147651006716	0.22818791946308728
THING	84.6325	0.16	56.80033557046979	0.10738255033557047
THAT	84.7925	0.1	56.90771812080537	0.06711409395973154
I'VE	84.8925	0.08	56.9748322147651	0.053691275167785234
EVER	84.9725	0.18	57.02852348993289	0.12080536912751677
HAD	85.1525	0.18	57.149328859060404	0.12080536912751677
TO	85.3325	0.06	57.27013422818792	0.040268456375838924
DO	85.3925	0.33	57.310402684563755	0.2214765100671141
AND	87.4525	0.13	58.692953020134226	0.087248322147651
I	87.5825	0.06	58.78020134228188	0.040268456375838924
NEVER	87.6425	0.29	58.82046979865772	0.19463087248322147
LET	87.9325	0.17	59.01510067114094	0.11409395973154364
MYSELF	88.1025	0.46	59.12919463087249	0.3087248322147651
THINK	88.8125	0.19	59.605704697986575	0.12751677852348994
ABOUT	92.3125	4.11	61.95469798657718	2.758389261744967
YOU	96.4225	0.26	64.71308724832215	0.174496644295302
PHOEBE	97.2525	0.54	65.27013422818791	0.36241610738255037
YOU	98.4525	0.17	66.0755033557047	0.11409395973154364
PICKED	98.6225	0.41	66.18959731543625	0.2751677852348993
JOEY	99.0325	0.62	66.46476510067114	0.4161073825503356
AND	99.6525	0.26	66.88087248322148	0.174496644295302
ROSS	99.9125	0.45	67.05536912751677	0.30201342281879195
YOU	100.3625	0.08	67.35738255033557	0.053691275167785234
CANNOT	100.5025	0.4	67.45134228187919	0.2684563758389262
HAVE	100.9025	0.26	67.71979865771813	0.174496644295302
TWO	101.1625	0.18	67.89429530201342	0.12080536912751677
BACKUPS	101.3425	0.75	68.01510067114094	0.5033557046979866
OF	102.0925	0.09	68.51845637583892	0.060402684563758385
COURSE	102.1825	0.96	68.57885906040269	0.6442953020134228
I	103.1925	0.24	69.25671140939598	0.1610738255033557
CAN	103.4325	0.6	69.41778523489933	0.40268456375838924
IT'S	104.6225	0.15	70.21644295302013	0.10067114093959731
