word	onset	duration	onset_TRs	duration_TRs
HEY	0.4125	0.13	0.2768456375838926	0.087248322147651
CHANDLER	0.7125	1.39	0.47818791946308725	0.9328859060402684
DID	2.1025	0.16	1.4110738255033557	0.10738255033557047
YOU	2.2625	0.08	1.5184563758389262	0.053691275167785234
LIKE	2.3425	0.17	1.5721476510067114	0.11409395973154364
THE	2.5125	1.02	1.6862416107382552	0.6845637583892618
MACARONI	3.6625	2.77	2.458053691275168	1.8590604026845639
AND	7.7025	0.97	5.169463087248322	0.6510067114093959
CHEESE	8.6725	0.37	5.820469798657718	0.2483221476510067
OH	9.3525	0.29	6.276845637583892	0.19463087248322147
YEAH	9.6425	0.17	6.471476510067114	0.11409395973154364
IT	9.8125	0.06	6.5855704697986575	0.040268456375838924
WAS	9.8725	0.15	6.625838926174497	0.10067114093959731
GREAT	10.0225	0.21	6.726510067114095	0.14093959731543623
YOU	10.2325	0.06	6.86744966442953	0.040268456375838924
SHOULD	10.2925	0.11	6.907718120805369	0.0738255033557047
BE	10.4025	0.06	6.981543624161074	0.040268456375838924
A	10.4625	0.03	7.021812080536913	0.020134228187919462
CHEF	10.4925	0.31	7.041946308724832	0.2080536912751678
OKAY	12.2425	0.4	8.216442953020135	0.2684563758389262
GUESS	12.6425	0.09	8.484899328859061	0.060402684563758385
WHAT	13.0225	0.13	8.739932885906041	0.087248322147651
ALL	13.1525	0.06	8.827181208053691	0.040268456375838924
THAT	13.2125	3.26	8.86744966442953	2.187919463087248
STUFF	17.1625	0.96	11.518456375838927	0.6442953020134228
ABOUT	19.0125	0.92	12.760067114093959	0.6174496644295302
NANCY	19.9325	0.5	13.377516778523491	0.33557046979865773
BRANSON	20.4325	0.45	13.713087248322148	0.30201342281879195
BEING	20.9625	0.24	14.068791946308725	0.1610738255033557
A	21.2025	0.05	14.229865771812081	0.03355704697986577
SLUT	21.2525	0.33	14.263422818791947	0.2214765100671141
WAS	21.5825	0.12	14.48489932885906	0.08053691275167785
ALL	21.7025	0.29	14.565436241610739	0.19463087248322147
A	21.9925	0.03	14.76006711409396	0.020134228187919462
RUMOR	22.0225	0.24	14.78020134228188	0.1610738255033557
SO	22.3425	0.16	14.994966442953022	0.10738255033557047
CHIP	22.5025	0.27	15.102348993288592	0.18120805369127518
DUMPED	22.8825	0.51	15.35738255033557	0.3422818791946309
HER	23.3925	0.31	15.6996644295302	0.2080536912751678
AND	23.7025	0.11	15.90771812080537	0.0738255033557047
HE	23.8125	0.34	15.981543624161073	0.22818791946308728
WANTS	24.1525	0.22	16.209731543624162	0.1476510067114094
TO	24.3725	0.06	16.35738255033557	0.040268456375838924
COME	24.4325	0.13	16.39765100671141	0.087248322147651
OVER	24.5625	0.19	16.48489932885906	0.12751677852348994
TO	24.7525	0.06	16.61241610738255	0.040268456375838924
MY	24.8125	0.26	16.65268456375839	0.174496644295302
HOUSE	25.0725	0.3	16.82718120805369	0.20134228187919462
TONIGHT	25.3725	0.73	17.028523489932883	0.4899328859060403
OH	26.1025	0.2	17.518456375838927	0.1342281879194631
THAT	26.3025	0.2	17.65268456375839	0.1342281879194631
IS	26.5025	0.06	17.786912751677853	0.040268456375838924
SO	26.5625	0.69	17.82718120805369	0.4630872483221476
GREAT	27.3425	0.58	18.3506711409396	0.38926174496644295
OH	27.9225	0.73	18.73993288590604	0.4899328859060403
GOSH	28.6525	0.19	19.22986577181208	0.12751677852348994
LIST	28.8425	0.2	19.357382550335572	0.1342281879194631
EN	29.1925	0.2	19.59228187919463	0.1342281879194631
IF	29.4125	0.14	19.73993288590604	0.09395973154362416
YOU	29.5525	0.57	19.833892617449663	0.38255033557046975
AND	30.1225	0.11	20.216442953020135	0.0738255033557047
CHIP	30.2325	0.2	20.29026845637584	0.1342281879194631
DO	30.7225	0.15	20.619127516778523	0.10067114093959731
IT	30.8725	0.08	20.71979865771812	0.053691275167785234
TONIGHT	30.9525	0.39	20.773489932885905	0.26174496644295303
PROMISE	32.1925	0.24	21.605704697986578	0.1610738255033557
ME	32.4325	0.11	21.766778523489933	0.0738255033557047
YOU'LL	32.5425	0.1	21.840604026845636	0.06711409395973154
TELL	32.6425	0.15	21.907718120805367	0.10067114093959731
ME	32.7925	0.2	22.008389261744963	0.1342281879194631
EVERYTHING	33.7125	0.43	22.625838926174495	0.2885906040268456
OH	34.4625	0.28	23.129194630872483	0.18791946308724833
TOTALLY	34.7425	0.52	23.31711409395973	0.348993288590604
TOTALLY	35.2625	0.35	23.666107382550337	0.2348993288590604
YOU	35.6125	0.09	23.901006711409394	0.060402684563758385
KNOW	35.7025	0.13	23.961409395973156	0.087248322147651
IT'S	35.8325	0.11	24.048657718120808	0.0738255033557047
NOT	35.9425	0.18	24.12248322147651	0.12080536912751677
THAT	36.1225	0.12	24.243288590604028	0.08053691275167785
BIG	36.2425	0.17	24.323825503355703	0.11409395973154364
A	36.4125	0.04	24.43791946308725	0.026845637583892617
DEAL	36.4525	0.26	24.46476510067114	0.174496644295302
WE	36.7125	0.13	24.639261744966444	0.087248322147651
ALREADY	36.8425	0.22	24.726510067114095	0.1476510067114094
KIND	37.0625	0.24	24.874161073825505	0.1610738255033557
OF	37.3025	0.06	25.03523489932886	0.040268456375838924
DID	37.3625	0.14	25.075503355704697	0.09395973154362416
IT	37.5025	0.08	25.16946308724832	0.053691275167785234
ONCE	37.5825	0.31	25.22315436241611	0.2080536912751678
