word	onset	duration	onset_TRs	duration_TRs
AH	6.1925	0.47	4.156040268456376	0.31543624161073824
HEY	6.6625	0.06	4.471476510067114	0.040268456375838924
MY	6.7225	2.18	4.511744966442953	1.4630872483221478
FAVORITE	8.9025	0.65	5.974832214765101	0.43624161073825507
PART'S	9.5525	0.42	6.4110738255033555	0.28187919463087246
COMING	10.5425	0.48	7.075503355704698	0.3221476510067114
UP	11.3825	1.41	7.6392617449664435	0.9463087248322147
OKAY	13.0125	0.16	8.733221476510067	0.10738255033557047
OH	14.2125	0.18	9.538590604026846	0.12080536912751677
MY	19.5325	0.96	13.109060402684563	0.6442953020134228
GOD	20.5225	0.14	13.773489932885907	0.09395973154362416
TIGER	20.7625	6.16	13.934563758389261	4.134228187919463
DRAGON	28.9925	6.98	19.45805369127517	4.684563758389262
ICEBERG	35.9725	1.87	24.142617449664428	1.25503355704698
JOSEPH	38.7625	1.06	26.015100671140942	0.7114093959731544
DID	40.0225	0.18	26.860738255033556	0.12080536912751677
YOU	40.2025	0.11	26.981543624161073	0.0738255033557047
EVEN	40.3125	0.23	27.05536912751678	0.15436241610738255
STUDY	40.5425	0.37	27.20973154362416	0.2483221476510067
AT	40.9125	0.16	27.45805369127517	0.10738255033557047
ALL	41.0725	0.26	27.565436241610737	0.174496644295302
LAST	41.3325	0.34	27.739932885906043	0.22818791946308728
NIGHT	41.6725	0.24	27.96812080536913	0.1610738255033557
YES	42.3625	0.48	28.43120805369127	0.3221476510067114
YES	42.8425	0.26	28.753355704697988	0.174496644295302
I	43.1025	0.08	28.927852348993287	0.053691275167785234
DID	43.1825	0.48	28.981543624161073	0.3221476510067114
THEN	43.7825	0.2	29.38422818791946	0.1342281879194631
DO	43.9825	0.19	29.518456375838927	0.12751677852348994
ICEBERG	44.1725	0.61	29.645973154362416	0.40939597315436244
G	46.5025	0.15	31.20973154362416	0.10067114093959731
SHARP	46.6525	0.32	31.310402684563762	0.21476510067114093
G	47.5425	0.29	31.907718120805367	0.19463087248322147
SHARP	47.8325	0.41	32.102348993288594	0.2751677852348993
HAVE	48.7725	1.21	32.73322147651007	0.8120805369127516
YOU	50.8725	0.15	34.14261744966443	0.10067114093959731
BEEN	51.0225	0.18	34.243288590604024	0.12080536912751677
STUDYING	51.2025	0.48	34.36409395973154	0.3221476510067114
THE	51.6825	0.12	34.68624161073825	0.08053691275167785
REAL	51.8025	0.18	34.76677852348993	0.12080536912751677
NAMES	51.9825	0.32	34.88758389261745	0.21476510067114093
OF	52.3025	0.08	35.102348993288594	0.053691275167785234
THE	52.3825	0.09	35.15604026845638	0.060402684563758385
CHORDS	52.4725	0.51	35.216442953020135	0.3422818791946309
HAVE	55.0625	1.94	36.95469798657718	1.3020134228187918
YOU	57.1925	0.06	38.38422818791946	0.040268456375838924
OH	57.2525	0.26	38.4244966442953	0.174496644295302
MY	57.5125	0.22	38.598993288590606	0.1476510067114094
GOD	57.8525	0.48	38.82718120805369	0.3221476510067114
WHAT	58.9725	0.33	39.578859060402685	0.2214765100671141
I	59.3025	0.05	39.8003355704698	0.03355704697986577
I	59.3525	0.23	39.83389261744966	0.15436241610738255
DIDN'T	59.5825	0.27	39.98825503355705	0.18120805369127518
TOUCH	59.8525	0.26	40.169463087248324	0.174496644295302
A	60.1125	0.03	40.34395973154362	0.020134228187919462
GUITAR	60.1425	0.74	40.36409395973154	0.4966442953020134
NO	60.9325	0.19	40.89429530201342	0.12751677852348994
BUT	61.1225	0.11	41.02181208053691	0.0738255033557047
YOU'RE	61.2325	0.17	41.09563758389262	0.11409395973154364
QUESTIONING	61.4025	0.61	41.209731543624166	0.40939597315436244
MY	62.0125	0.23	41.619127516778526	0.15436241610738255
METHOD	62.2425	0.41	41.77348993288591	0.2751677852348993
NO	62.8125	0.24	42.15604026845637	0.1610738255033557
I'M	63.0525	0.17	42.31711409395973	0.11409395973154364
NOT	63.2225	0.23	42.43120805369127	0.15436241610738255
QUESTIONING	63.4525	0.56	42.58557046979866	0.37583892617449666
IT	64.0125	0.07	42.961409395973156	0.04697986577181208
PHOEBE	64.0825	0.34	43.008389261744966	0.22818791946308728
I'M	64.4225	0.18	43.236577181208055	0.12080536912751677
SAYING	64.6025	0.45	43.35738255033557	0.30201342281879195
IT'S	65.1425	0.24	43.71979865771812	0.1610738255033557
STUPID	65.3825	0.57	43.880872483221474	0.38255033557046975
WHAT	66.3625	1.74	44.538590604026844	1.167785234899329
THANK	68.9925	1.58	46.30369127516779	1.0604026845637584
YOU	70.7025	0.18	47.45134228187919	0.12080536912751677
YOU	70.8825	0.2	47.57214765100671	0.1342281879194631
KNOW	71.0825	0.34	47.70637583892617	0.22818791946308728
NONE	71.4225	1.3	47.93456375838926	0.8724832214765101
OF	72.7225	0.38	48.80704697986577	0.2550335570469799
MY	73.2825	0.48	49.18288590604027	0.3221476510067114
OTHER	73.7825	0.22	49.51845637583892	0.1476510067114094
STUDENT	74.0025	0.54	49.66610738255034	0.36241610738255037
THOUGHT	74.5425	0.2	50.02852348993289	0.1342281879194631
I	75.2425	0.23	50.49832214765101	0.15436241610738255
WAS	75.5525	0.53	50.70637583892617	0.3557046979865772
STUPID	76.1425	2.05	51.10234899328859	1.3758389261744965
YOUR	78.3625	0.2	52.59228187919463	0.1342281879194631
OTHER	78.5625	0.23	52.72651006711409	0.15436241610738255
STUDENT	78.7925	0.73	52.88087248322148	0.4899328859060403
WAS	79.5225	0.22	53.37080536912751	0.1476510067114094
YOU	79.7425	0.66	53.51845637583893	0.4429530201342282
YEAH	80.4025	1.08	53.961409395973156	0.7248322147651007
WELL	82.5325	1.1	55.39093959731544	0.738255033557047
YOU	83.8525	0.11	56.2768456375839	0.0738255033557047
KNOW	83.9625	0.24	56.3506711409396	0.1610738255033557
MAYBE	84.2425	0.32	56.53859060402685	0.21476510067114093
YOU	84.5625	0.06	56.75335570469799	0.040268456375838924
JUST	84.6225	0.26	56.79362416107383	0.174496644295302
NEED	84.8825	0.2	56.968120805369125	0.1342281879194631
TO	85.0825	0.08	57.10234899328859	0.053691275167785234
TRY	85.1625	0.37	57.15604026845637	0.2483221476510067
A	85.5325	0.06	57.40436241610738	0.040268456375838924
LITTLE	85.5925	0.21	57.44463087248322	0.14093959731543623
HARDER	85.8025	0.66	57.585570469798654	0.4429530201342282
MAYBE	86.4625	0.28	58.02852348993289	0.18791946308724833
I	86.7425	0.12	58.21644295302014	0.08053691275167785
NEED	86.8625	0.16	58.29697986577181	0.10738255033557047
TO	87.0225	0.06	58.40436241610738	0.040268456375838924
TRY	87.0825	0.27	58.444630872483216	0.18120805369127518
A	87.3525	0.05	58.6258389261745	0.03355704697986577
REAL	87.4025	0.34	58.65939597315437	0.22818791946308728
TEACHER	87.7425	0.53	58.88758389261746	0.3557046979865772
RIGHT	88.6925	0.19	59.5251677852349	0.12751677852348994
HERE	88.8825	0.2	59.652684563758385	0.1342281879194631
HERE	89.0825	0.31	59.78691275167785	0.2080536912751678
ANDY	89.7825	0.37	60.256711409395976	0.2483221476510067
COOPER	90.1525	0.46	60.505033557046985	0.3087248322147651
HE	90.7925	0.19	60.93456375838927	0.12751677852348994
TEACHES	90.9825	0.32	61.06208053691275	0.21476510067114093
GUITAR	91.3025	0.4	61.27684563758389	0.2684563758389262
AND	91.7025	0.1	61.54530201342282	0.06711409395973154
LOOK	91.8025	0.13	61.61241610738255	0.087248322147651
OOH	92.0025	0.12	61.74664429530201	0.08053691275167785
THERE'S	92.1225	0.18	61.827181208053695	0.12080536912751677
A	92.3025	0.04	61.947986577181204	0.026845637583892617
NICE	92.3425	0.38	61.9748322147651	0.2550335570469799
PICTURE	92.7225	0.31	62.22986577181208	0.2080536912751678
OF	93.0325	0.07	62.43791946308725	0.04697986577181208
HIM	93.1025	0.13	62.484899328859065	0.087248322147651
WITH	93.2325	0.14	62.572147651006716	0.09395973154362416
A	93.3725	0.04	62.66610738255034	0.026845637583892617
LITTLE	93.4125	0.21	62.692953020134226	0.14093959731543623
KID	93.6225	0.28	62.83389261744966	0.18791946308724833
YEAH	93.9025	0.18	63.02181208053692	0.12080536912751677
AND	94.2025	0.17	63.22315436241611	0.11409395973154364
THE	94.3725	0.09	63.33724832214765	0.060402684563758385
KID'S	94.4625	0.36	63.39765100671141	0.24161073825503354
GOT	94.8225	0.18	63.63926174496645	0.12080536912751677
A	95.0025	0.06	63.76006711409396	0.040268456375838924
GUITAR	95.0625	2.56	63.8003355704698	1.7181208053691275
FINE	98.7225	0.54	66.25671140939598	0.36241610738255037
YOU	99.6625	0.07	66.88758389261744	0.04697986577181208
GO	99.7325	0.37	66.93456375838926	0.2483221476510067
LEARN	100.1425	0.25	67.20973154362416	0.16778523489932887
FROM	100.3925	0.42	67.37751677852349	0.28187919463087246
YOUR	100.8125	0.21	67.65939597315436	0.14093959731543623
QUALIFIED	101.0825	0.74	67.84060402684564	0.4966442953020134
INSTRUCTOR	101.8225	0.77	68.33724832214766	0.5167785234899329
BUT	102.7425	0.14	68.95469798657719	0.09395973154362416
DON'T	102.8825	0.26	69.04865771812081	0.174496644295302
COME	103.1425	0.14	69.22315436241611	0.09395973154362416
CRYING	103.2825	0.34	69.31711409395973	0.22818791946308728
TO	103.6225	0.74	69.54530201342283	0.4966442953020134
ME	104.3625	0.06	70.04194630872483	0.040268456375838924
WHEN	104.6125	0.73	70.20973154362416	0.4899328859060403
EVERYONE	105.3425	0.51	70.6996644295302	0.3422818791946309
IS	105.8525	0.06	71.04194630872483	0.040268456375838924
SICK	105.9125	0.1	71.08221476510067	0.06711409395973154
AND	106.0125	0.25	71.1493288590604	0.16778523489932887
TIRED	106.2625	0.64	71.31711409395973	0.42953020134228187
OF	106.9025	0.09	71.74664429530202	0.060402684563758385
HEARING	106.9925	0.38	71.80704697986577	0.2550335570469799
YOU	107.4525	0.06	72.11577181208054	0.040268456375838924
PLAY	107.5125	0.19	72.15604026845638	0.12751677852348994
BAD	107.7025	0.09	72.28355704697987	0.060402684563758385
BAD	107.7925	0.09	72.34395973154362	0.060402684563758385
LEROY	107.8825	0.12	72.40436241610738	0.08053691275167785
BROWN	108.0025	1.13	72.48489932885906	0.7583892617449663
BADDEST	109.6625	0.68	73.5989932885906	0.45637583892617456
MAN	110.3425	0.45	74.05536912751678	0.30201342281879195
IN	110.7925	0.09	74.35738255033557	0.060402684563758385
THE	110.8825	0.16	74.41778523489933	0.10738255033557047
WHOLE	111.1525	0.33	74.5989932885906	0.2214765100671141
DAMN	111.4825	0.44	74.82046979865773	0.2953020134228188
TOWN	111.9225	0.45	75.11577181208054	0.30201342281879195
OH	112.3725	0.13	75.41778523489933	0.087248322147651
FINE	112.5025	0.43	75.50503355704699	0.2885906040268456
TAKE	112.9325	0.22	75.79362416107382	0.1476510067114094
HIS	113.1525	0.23	75.94127516778524	0.15436241610738255
SIDE	113.4925	0.59	76.16946308724833	0.3959731543624161
