episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s03e11b	 that's great! ?	"[""that's"", 'great']"	[0.24, 0.48]	[0.24, 0.5]
s03e11b		[]	[]	[]
s03e11b	 you and my sister, sitting in	['you', 'and', 'my', 'sisters', 'sitting', 'in']	[2.8, 3.04, 3.1999998, 3.4399998, 3.84, 4.16]	[0.2400000000000002, 0.15999980000000003, 0.23999999999999977, 0.40000020000000003, 0.3200000000000003, 0.1599997000000002]
s03e11b	 a tree...	['a', 'tree']	[4.3199997, 4.48]	[0.1600003000000001, 0.5]
s03e11b	 ? yep,	['yep']	[6.96]	[0.3999997000000004]
s03e11b	 i'm in a tree.	"[""i'm"", 'in', 'a', 'tree']"	[7.3599997, 7.52, 7.7599998, 7.8399997]	[0.1600002999999992, 0.23999980000000054, 0.07999989999999979, 0.4050002999999993]
s03e11b		[]	[]	[]
s03e11b		[]	[]	[]
s03e11b	 did he call? did	['did', 'he', 'call', 'did']	[12.085, 12.245, 12.405, 13.125]	[0.15999999999999837, 0.16000000000000014, 0.5, 0.2400000000000002]
s03e11b	 mark call? no, honey, i'm	"['mark', 'call', 'no', 'honey', ""i'm""]"	[13.365, 13.605, 13.924999, 14.165, 14.405]	[0.2400000000000002, 0.31999899999999926, 0.24000099999999946, 0.2400000000000002, 0.16000000000000014]
s03e11b	 sorry but the weekend's not over	"['sorry', 'but', 'the', ""weekend's"", 'not', 'over']"	[14.565, 14.965, 15.125, 15.285, 15.605, 15.764999]	[0.40000000000000036, 0.16000000000000014, 0.16000000000000014, 0.3200000000000003, 0.15999899999999911, 0.24000099999999946]
s03e11b	 yet.	['yet']	[16.005]	[0.5]
s03e11b		[]	[]	[]
s03e11b	 oh, my god,	['oh', 'my', 'god']	[19.769999, 20.089998, 20.329998]	[0.3199990000000028, 0.23999999999999844, 0.5]
s03e11b	 is that phoebe?	['is', 'that', 'phoebe']	[21.05, 21.13, 21.529999]	[0.0799999999999983, 0.3999990000000011, 0.5]
s03e11b	 guess they're back from their	"['guess', ""they're"", 'back', 'from', 'their']"	[22.65, 22.89, 23.05, 23.21, 23.369999]	[0.240000000000002, 0.16000000000000014, 0.16000000000000014, 0.15999899999999911, 0.16000000000000014]
s03e11b	 date.	['date']	[23.529999]	[0.5]
s03e11b		[]	[]	[]
s03e11b	 oh. music.	['music']	[27.295]	[0.5]
s03e11b		[]	[]	[]
s03e11b	 very nice.	['very', 'nice']	[29.455, 30.015]	[0.5, 0.5]
s03e11b		[]	[]	[]
s03e11b		['uh-huh', 'uh-oh']	[33.22, 33.620003]	[0.4000029999999981, 0.5]
s03e11b		[]	[]	[]
s03e11b		['oh']	[36.460003]	[0.5]
s03e11b		[]	[]	[]
s03e11b	 oh, my god.	['oh', 'my', 'god']	[39.300003, 39.54, 39.7]	[0.23999700000000246, 0.1600000000000037, 0.5]
s03e11b		[]	[]	[]
s03e11b		[]	[]	[]
s03e11b	 so, how are	['so', 'how', 'are']	[43.555, 44.275, 44.435]	[0.5, 0.1600000000000037, 0.1599999999999966]
s03e11b	 you? i	['you', 'i']	[44.595, 45.715]	[0.5, 0.23999999999999488]
s03e11b	 am good. i finished my	['am', 'good', 'i', 'finished', 'my']	[45.955, 46.195, 47.075, 47.155003, 47.475002]	[0.240000000000002, 0.5, 0.08000299999999783, 0.3199990000000028, 0.1599999999999966]
s03e11b	 book. oh, yeah? what's it	"['book', 'oh', 'yeah', ""what's"", 'it']"	[47.635002, 47.955, 48.195, 48.52, 48.84]	[0.31999799999999823, 0.240000000000002, 0.16499999999999915, 0.3200000000000003, 0.1599999999999966]
s03e11b	 about? i don't remember. do you want to take	"['about', 'i', ""don't"", 'remember', 'do', 'you', 'wanna', 'take']"	[49.0, 49.32, 49.48, 49.72, 50.04, 50.2, 50.28, 50.52]	[0.3200000000000003, 0.1599999999999966, 0.240000000000002, 0.3200000000000003, 0.1600000000000037, 0.0799999999999983, 0.240000000000002, 0.11999999999999744]
s03e11b	 a walk? yeah. yeah, i do.	['a', 'look', 'yeah', 'i', 'do']	[50.64, 50.760002, 51.08, 51.32, 51.4]	[0.1200019999999995, 0.31999799999999823, 0.240000000000002, 0.0799999999999983, 0.5]
s03e11b		[]	[]	[]
s03e11b		[]	[]	[]
s03e11b	" ""dear mary"	['dear', 'mary']	[55.88, 56.28]	[0.3999999999999986, 0.3200000000000003]
s03e11b	 angela:	['angela']	[56.6]	[0.5]
s03e11b	" ""hi. how's it going?"	"['hi', ""how's"", 'it', 'going']"	[57.885, 58.445, 58.684998, 58.925]	[0.5, 0.23999799999999993, 0.24000199999999694, 0.5]
s03e11b	 this is the hardest letter i've	"['this', 'is', 'the', 'hardest', 'letter', ""i've""]"	[59.484997, 59.725, 59.805, 60.045, 60.445, 60.765]	[0.24000300000000152, 0.0799999999999983, 0.240000000000002, 0.3999999999999986, 0.3200000000000003, 0.23999700000000246]
s03e11b	" ever had to write."" what the hell's"	"['ever', 'had', 'to', 'write', 'what', 'the', ""hell's""]"	[61.004997, 61.245, 61.405, 61.565, 61.965, 62.204998, 62.364998]	[0.24000299999999442, 0.1600000000000037, 0.1599999999999966, 0.4000000000000057, 0.23999799999999993, 0.1599999999999966, 0.1599999999999966]
s03e11b	 the matter with you?	['the', 'matter', 'with', 'you']	[62.524998, 62.605, 62.925, 63.085]	[0.08000200000000035, 0.3200000000000003, 0.1600000000000037, 0.5]
s03e11b	 how do you think joey's	"['how', 'do', 'you', 'think', ""joey's""]"	[64.525, 64.765, 64.845, 64.924995, 65.085]	[0.23999999999999488, 0.0799999999999983, 0.07999499999999671, 0.16000499999999818, 0.4000000000000057]
