episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s03e08a		[]	[]	[]
s03e08a	one of	['here', 'you', 'go']	[2.0, 2.24, 2.32]	[0.2400000000000002, 0.07999999999999963, 0.3199999]
s03e08a	 my special	['thieves', 'mhmm', 'who', 'else']	[2.6399999, 3.1999998, 3.76, 4.0]	[0.5, 0.5, 0.2400000000000002, 0.2400000000000002]
s03e08a	 homemade	['wants', 'one', 'of', 'my', 'special', 'home', 'baked']	[4.24, 4.48, 4.64, 4.72, 4.7999997, 5.2, 5.3599997]	[0.2400000000000002, 0.15999999999999925, 0.08000000000000007, 0.07999970000000012, 0.4000003000000003, 0.1599997000000002, 0.32000029999999935]
s03e08a	 brownies?  i will have	['brownies', 'i', 'will', 'have']	[5.68, 6.72, 6.8799996, 7.12]	[0.5, 0.1599995999999999, 0.24000040000000045, 0.1599997000000002]
s03e08a	 one.	['1', 'oh']	[7.2799997, 7.7599998]	[0.4800000999999998, 0.5000001999999997]
s03e08a	 oh! oh! yeah, i'm not	"['oh', 'yeah', ""i'm"", 'not']"	[9.28, 9.825, 9.985, 10.1449995]	[0.46499999999999986, 0.16000000000000014, 0.1599995000000014, 0.07999949999999956]
s03e08a	 going to have	"['gonna', 'have', '1', ""we're"", 'here']"	[10.224999, 10.465, 10.705, 10.945, 11.184999]	[0.24000099999999946, 0.2400000000000002, 0.2400000000000002, 0.23999899999999919, 0.5]
s03e08a		[]	[]	[]
s03e08a	 one. that's okay. no, no, it's just my tooth.	"['no', 'no', ""it's"", 'just', 'my', 'tooth']"	[13.025, 13.424999, 13.745, 13.985, 14.225, 14.385]	[0.3999989999999993, 0.32000099999999954, 0.2400000000000002, 0.2400000000000002, 0.16000000000000014, 0.5]
s03e08a	 all right. i'll have	"['alright', ""i'll"", 'have', '1']"	[15.264999, 15.424999, 15.665, 15.825]	[0.16000000000000014, 0.24000099999999946, 0.16000000000000014, 0.5]
s03e08a		[]	[]	[]
s03e08a	 one. so what's the matter, you	"['so', ""what's"", 'the', 'matter', 'you']"	[18.31, 18.47, 18.59, 18.71, 19.109999]	[0.16000000000000014, 0.120000000000001, 0.120000000000001, 0.39999899999999755, 0.16000100000000117]
s03e08a	 need a dentist? i've got a good	"['need', 'a', 'dentist', ""i've"", 'got', 'a', 'good']"	[19.27, 19.43, 19.51, 19.91, 20.15, 20.23, 20.31]	[0.16000000000000014, 0.08000000000000185, 0.3999999999999986, 0.23999999999999844, 0.08000000000000185, 0.0799999999999983, 0.240000000000002]
s03e08a	 one. thanks. i have a good one,	['one', 'oh', 'thanks', 'i', 'have', 'a', 'good', 'one']	[20.55, 21.029999, 21.27, 21.51, 21.67, 21.83, 21.91, 22.07]	[0.4799989999999994, 0.24000099999999946, 0.240000000000002, 0.16000000000000014, 0.1599999999999966, 0.08000000000000185, 0.16000000000000014, 0.16000000000000014]
s03e08a	 too. i just...	['too', 'i', 'just', 'i', 'i']	[22.23, 22.47, 22.63, 22.869999, 23.59]	[0.23999999999999844, 0.16000000000000014, 0.15999900000000267, 0.5, 0.23999999999999844]
s03e08a	 i can't see him. see,	"['i', ""can't"", 'see', 'him', 'see']"	[23.83, 24.07, 24.31, 24.47, 25.029999]	[0.240000000000002, 0.23999999999999844, 0.16000000000000014, 0.5, 0.24000099999999946]
s03e08a	 that is the problem with	['that', 'is', 'the', 'problem', 'with']	[25.27, 25.509998, 25.67, 25.83, 26.15]	[0.23999799999999993, 0.1600020000000022, 0.1599999999999966, 0.3200000000000003, 0.3200000000000003]
s03e08a	 invisible dentists.	['invisible', 'dentists']	[26.47, 26.869999]	[0.3999990000000011, 0.5]
s03e08a	 it's very	"['now', ""it's"", 'very']"	[28.715, 28.955, 29.195]	[0.23999999999999844, 0.240000000000002, 0.3999999999999986]
