episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s03e17a		[]	[]	[]
s03e17a		[]	[]	[]
s03e17a		[]	[]	[]
s03e17a	can i see the comics?	['can', 'i', 'see', 'the', 'comics']	[4.3199997, 4.56, 4.64, 4.7999997, 4.96]	[0.24000029999999928, 0.08000000000000007, 0.1599997000000002, 0.1600003000000001, 0.5]
s03e17a	 this	"[""it's""]"	[7.1749997]	[0.24000030000000017]
s03e17a	 is the new york times.	['the', 'new', 'york', 'times']	[7.415, 7.495, 7.6549997, 7.895]	[0.08000000000000007, 0.1599997000000002, 0.24000029999999928, 0.5]
s03e17a	 okay, may	['okay', 'may']	[9.495, 9.975]	[0.4800000000000004, 0.3200000000000003]
s03e17a	 i see the comics?	['i', 'see', 'the', 'comics']	[10.295, 10.535, 10.775, 10.934999]	[0.2400000000000002, 0.2400000000000002, 0.15999899999999911, 0.5]
s03e17a		[]	[]	[]
s03e17a	 guys, i thought you were	['guys', 'i', 'thought', 'you', 'were']	[13.414999, 14.215, 14.375, 14.535, 14.615]	[0.5, 0.16000000000000014, 0.16000000000000014, 0.08000000000000007, 0.16000000000000014]
s03e17a	 taking ross to the game. we are.	['taking', 'ross', 'to', 'the', 'game', 'we', 'are']	[14.775, 15.014999, 15.254999, 15.414999, 15.494999, 15.91, 16.15]	[0.23999899999999919, 0.2400000000000002, 0.16000000000000014, 0.08000000000000007, 0.3350010000000001, 0.23999999999999844, 0.16000000000000014]
s03e17a	 he's meeting us here. no.	"[""he's"", 'meeting', 'us', 'here', 'no']"	[16.31, 16.47, 16.789999, 16.95, 17.35]	[0.16000000000000014, 0.3199990000000028, 0.16000099999999762, 0.40000000000000213, 0.3999999999999986]
s03e17a	 rachel is meeting us	['rachel', 'is', 'meeting', 'us']	[17.75, 18.15, 18.31, 18.71]	[0.3999999999999986, 0.16000000000000014, 0.40000000000000213, 0.23999999999999844]
