episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s03e12a		[]	[]	[]
s03e12a		[]	[]	[]
s03e12a	okay, hey.	['okay', 'hey']	[3.36, 3.84]	[0.48, 0.3200000000000003]
s03e12a	 um, does everybody hate these	['does', 'everybody', 'hate', 'these']	[4.72, 4.88, 5.2799997, 5.44]	[0.16000000000000014, 0.3999997000000004, 0.1600003000000001, 0.23999999999999932]
s03e12a	 shoes?  oh, yeah but don't worry-- i	"['shoes', 'oh', 'yeah', 'but', ""don't"", 'worry', 'i']"	[5.68, 6.08, 6.3199997, 6.64, 7.04, 7.12, 7.2799997]	[0.40000000000000036, 0.23999970000000026, 0.32000029999999935, 0.1599997000000002, 0.08000000000000007, 0.1599997000000002, 0.08000000000000007]
s03e12a	 don't think anybody's going	"[""don't"", 'think', ""anybody's"", 'gonna']"	[7.3599997, 7.52, 7.68, 8.08]	[0.1600002999999992, 0.16000000000000014, 0.40000000000000036, 0.4350000000000005]
s03e12a	 to focus	['focus']	[10.035]	[0.2472720000000006]
s03e12a	 on that as long as you're	"['on', 'that', 'as', 'long', 'as', ""you're""]"	[10.282272, 10.529546, 10.776818, 11.024091, 11.271363, 11.518637]	[0.2472739999999991, 0.2472720000000006, 0.24727299999999985, 0.24727199999999883, 0.24727400000000088, 0.2472720000000006]
s03e12a	 wearing that towel dress. tell	['wearing', 'that', 'towel', 'dress', 'tell']	[11.765909, 12.013182, 12.260454, 12.507728, 12.755]	[0.24727299999999985, 0.24727199999999883, 0.24727400000000088, 0.2472720000000006, 0.24000099999999946]
s03e12a	 him. it's her first	"['him', ""it's"", 'her', '1st']"	[12.995001, 13.795, 14.035, 14.275]	[0.5, 0.2400000000000002, 0.2400000000000002, 0.40000000000000036]
s03e12a	 day at this new job. you're	"['day', 'at', 'this', 'new', 'job', ""you're""]"	[14.675, 14.995001, 15.155001, 15.475, 15.795, 16.115]	[0.32000099999999954, 0.16000000000000014, 0.31999899999999926, 0.3200000000000003, 0.3199999999999985, 0.240000000000002]
s03e12a	 not supposed to start with	['not', 'supposed', 'to', 'start', 'with']	[16.355, 16.595001, 17.075, 17.235, 17.635]	[0.24000099999999946, 0.4799989999999994, 0.16000000000000014, 0.40000000000000213, 0.23999999999999844]
s03e12a	 her. all right.	['her', 'focus', 'alright']	[17.875, 18.5, 18.98]	[0.5, 0.4800000000000004, 0.23999999999999844]
