episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s03e11a		[]	[]	[]
s03e11a	okay, pick a	['okay', 'pick', 'a']	[2.0, 2.56, 2.8]	[0.5, 0.23999999999999977, 0.16000000000000014]
s03e11a	 card, any card.	['card', 'any', 'card']	[2.96, 3.28, 3.6]	[0.31999999999999984, 0.3200000000000003, 0.49999999999999956]
s03e11a	 all right, now	['alright', 'now']	[4.88, 5.3599997]	[0.4799997000000005, 0.32000029999999935]
s03e11a	 memorize it.	['memorize', 'it']	[5.68, 6.16]	[0.4800000000000004, 0.5]
s03e11a	 show it to everybody.	['show', 'it', 'to', 'everybody']	[7.575, 7.895, 7.975, 8.135]	[0.3199999999999994, 0.08000000000000007, 0.16000000000000014, 0.5]
s03e11a		['got']	[10.215]	[0.16000000000000014]
s03e11a	 mm hmm. got it? all right, give	['it', 'mhmm', 'alright', 'give']	[10.375, 10.855, 11.254999, 11.655]	[0.4800000000000004, 0.3999989999999993, 0.4000009999999996, 0.16000000000000014]
s03e11a	 it back to me.	['it', 'back', 'to', 'me']	[11.815, 11.975, 12.135, 12.215]	[0.16000000000000014, 0.16000000000000014, 0.08000000000000007, 0.5]
s03e11a		[]	[]	[]
s03e11a		[]	[]	[]
s03e11a		[]	[]	[]
s03e11a	 five of	['five', 'of']	[18.73, 18.97]	[0.23999999999999844, 0.16000000000000014]
s03e11a	 hearts.	['hearts']	[19.13]	[0.5]
s03e11a	 real magic does	['real', 'magic', 'does']	[20.97, 21.21, 21.609999]	[0.240000000000002, 0.39999899999999755, 0.3200010000000013]
s03e11a	 exist. wow. wow,	['exist', 'wow', 'wow']	[21.93, 22.41, 22.89]	[0.4800000000000004, 0.4800000000000004, 0.5]
s03e11a	 joey, how do you do it?	['do', 'we', 'how', 'do', 'you', 'do', 'it']	[23.529999, 23.849998, 24.169998, 24.41, 24.65, 24.81, 24.97]	[0.31999899999999926, 0.3200000000000003, 0.2400020000000005, 0.23999999999999844, 0.16000000000000014, 0.16000000000000014, 0.33500000000000085]
s03e11a	 i can't tell you that. no.	"['i', ""can't"", 'tell', 'you', 'that', 'no']"	[25.305, 25.465, 25.705, 25.891666, 26.078333, 26.265]	[0.16000000000000014, 0.23999999999999844, 0.18666600000000244, 0.18666699999999992, 0.18666699999999992, 0.5]
s03e11a		[]	[]	[]
s03e11a		[]	[]	[]
s03e11a		[]	[]	[]
s03e11a	 uh, somebody's at the door on the ceiling.	"[""somebody's"", 'at', 'the', 'door', 'on', 'the', 'ceiling']"	[30.905, 31.305, 31.465, 31.545, 31.785, 31.865, 32.025]	[0.3999999999999986, 0.16000000000000014, 0.08000000000000185, 0.23999999999999844, 0.0799999999999983, 0.16000000000000014, 0.355000000000004]
s03e11a	 no,	['awesome']	[33.18]	[0.5]
s03e11a	 that's our unbelievably loud	"[""that's"", 'our', 'unbelievably', 'loud']"	[34.06, 34.3, 34.54, 35.260002]	[0.23999999999999488, 0.240000000000002, 0.5, 0.31999799999999823]
s03e11a	 upstairs neighbor. he	['upstairs', 'neighbor', 'yeah', 'he']	[35.58, 36.14, 36.7, 36.940002]	[0.5, 0.5, 0.24000199999999694, 0.1600000000000037]
s03e11a	 took up the carpets and now you can	['took', 'up', 'the', 'carpets', 'and', 'now', 'you', 'can']	[37.100002, 37.260002, 37.420002, 37.58, 37.9, 38.06, 38.300003, 38.38]	[0.1599999999999966, 0.1599999999999966, 0.15999800000000164, 0.3200000000000003, 0.1600000000000037, 0.24000299999999442, 0.07999700000000587, 0.24000299999999442]
s03e11a	 hear everything. well, why don't you go	"['hear', 'everything', 'well', 'why', ""don't"", 'you', 'go']"	[38.620003, 38.86, 39.5, 39.66, 39.82, 39.9, 40.06]	[0.23999700000000246, 0.5, 0.1599999999999966, 0.1600000000000037, 0.0799999999999983, 0.1600000000000037, 0.1599999999999966]
s03e11a	 up there and ask him to just, like,	['up', 'there', 'and', 'ask', 'him', 'to', 'just', 'like']	[40.22, 40.3, 40.46, 40.7, 40.86, 41.02, 41.18, 41.405]	[0.0799999999999983, 0.1600000000000037, 0.240000000000002, 0.1599999999999966, 0.1600000000000037, 0.1599999999999966, 0.22500000000000142, 0.240000000000002]
s03e11a	 step lightly, please?	['step', 'lightly', 'please']	[41.645, 41.805, 42.285]	[0.1599999999999966, 0.4799999999999969, 0.5]
s03e11a	 i	['i']	[44.285]	[0.1600000000000037]
s03e11a	 have, like, five times but the	['have', 'like', '5', 'times', 'but', 'the']	[44.445, 44.765, 45.004997, 45.324997, 45.644997, 45.885]	[0.3200000000000003, 0.23999700000000246, 0.3200000000000003, 0.3199999999999932, 0.24000300000000152, 0.0800000000000054]
s03e11a	 guy is so charming that	['guy', 'is', 'so', 'charming', 'that']	[45.965, 46.204998, 46.445, 46.684998, 47.405]	[0.23999799999999993, 0.24000199999999694, 0.23999799999999993, 0.5, 0.1599999999999966]
