episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s03e18b	" can i play?"""	['can', 'i', 'play']	[0.16, 0.32, 0.48]	[0.16, 0.15999999999999998, 0.5]
s03e18b		[]	[]	[]
s03e18b		[]	[]	[]
s03e18b	 oh,	['oh']	[4.96]	[0.4800000000000004]
s03e18b	 uh, joe, you left your keys in the door.	['joe', 'you', 'left', 'your', 'keys', 'to', 'the', 'door']	[5.7599998, 6.0, 6.16, 6.3999996, 6.48, 6.7999997, 6.8799996, 7.04]	[0.24000019999999989, 0.16000000000000014, 0.23999959999999998, 0.0800004000000003, 0.31999969999999944, 0.07999989999999979, 0.16000040000000038, 0.40000000000000036]
s03e18b	 oh. here you	['oh', 'here', 'you']	[7.44, 8.24, 8.48]	[0.5, 0.2400000000000002, 0.15999899999999911]
s03e18b	 go.	['go']	[8.639999]	[0.4150010000000002]
s03e18b		[]	[]	[]
s03e18b		[]	[]	[]
s03e18b		[]	[]	[]
s03e18b		[]	[]	[]
s03e18b		[]	[]	[]
s03e18b	 anyway... the point is	['the', 'point', 'is']	[18.38, 18.539999, 18.859999]	[0.15999900000000267, 0.31999999999999673, 0.5]
s03e18b		[]	[]	[]
s03e18b	 there's a lot of women out there you haven't	"[""there's"", 'a', 'lot', 'of', 'women', 'out', 'there', 'you', ""haven't""]"	[20.699999, 20.939999, 21.099998, 21.259998, 21.34, 21.579998, 21.739998, 21.82, 21.98]	[0.240000000000002, 0.15999899999999911, 0.16000000000000014, 0.08000200000000035, 0.23999799999999993, 0.16000000000000014, 0.08000200000000035, 0.16000000000000014, 0.16000000000000014]
s03e18b	 even had sex with yet. yeah.	['even', 'had', 'sex', 'with', 'yet', 'yeah']	[22.14, 22.38, 22.539999, 22.779999, 22.939999, 23.339998]	[0.23999999999999844, 0.15999900000000267, 0.23999999999999844, 0.16000000000000014, 0.3999990000000011, 0.23999999999999844]
s03e18b	 he's... he's right. he's right.	"[""he's"", ""he's"", 'right', ""he's"", 'right']"	[23.579998, 24.095, 24.335, 24.494999, 24.894999]	[0.4350020000000008, 0.240000000000002, 0.15999899999999911, 0.3999999999999986, 0.24000100000000302]
s03e18b	 this is your time, you	['this', 'is', 'your', 'time', 'you']	[25.135, 25.455, 25.695, 26.095, 26.574999]	[0.31999999999999673, 0.240000000000002, 0.3999999999999986, 0.4799989999999994, 0.16000000000000014]
s03e18b	 know? you're young,	"['know', 'yeah', ""you're"", 'young']"	[26.734999, 27.295, 27.535, 27.855]	[0.5, 0.23999999999999844, 0.3200000000000003, 0.3999999999999986]
s03e18b	 you're weird...	"[""you're"", ""you're"", 'weird']"	[28.255, 28.494999, 28.814999]	[0.23999900000000096, 0.3200000000000003, 0.5]
s03e18b	 chicks dig that.	['chicks', 'dig', 'that']	[29.535, 29.935, 30.175]	[0.3999999999999986, 0.240000000000002, 0.5]
s03e18b	 okay, but isn't	"['okay', 'but', ""isn't""]"	[31.455, 31.775, 32.095]	[0.3200000000000003, 0.3200000000000003, 0.4650000000000034]
s03e18b	 sex better when it's with	"['sex', 'better', 'when', ""it's"", 'with', '1']"	[32.640003, 32.800003, 33.04, 33.280003, 33.52, 33.760002]	[0.1599999999999966, 0.23999700000000246, 0.24000300000000152, 0.23999700000000246, 0.24000199999999694, 0.1599999999999966]
s03e18b	 one person that you really, really care	['person', 'that', 'you', 'really', 'really', 'care']	[33.920002, 34.32, 34.48, 34.72, 34.88, 35.2]	[0.39999800000000363, 0.1599999999999966, 0.240000000000002, 0.1600000000000037, 0.3200000000000003, 0.24000199999999694]
s03e18b	 about? yeah, in a poem,	['about', 'yeah', 'in', 'a', 'poem']	[35.440002, 36.24, 36.56, 36.72, 36.800003]	[0.5, 0.3200000000000003, 0.1599999999999966, 0.08000299999999783, 0.39999700000000615]
s03e18b	 maybe.	['maybe']	[37.2]	[0.5]
s03e18b	 no, the	['hell', 'the']	[39.440002, 39.760002]	[0.3200000000000003, 0.07999800000000334]
s03e18b	 man's right. that's what	"[""man's"", 'right', ""that's"", 'what']"	[39.84, 40.32, 41.275, 41.435]	[0.4799999999999969, 0.5, 0.1600000000000037, 0.24000299999999442]
s03e18b	 i had with rachel.	['i', 'had', 'with', 'rachel']	[41.675003, 41.835003, 42.075, 42.315002]	[0.1600000000000037, 0.23999700000000246, 0.24000199999999694, 0.5]
s03e18b	 you don't have it anymore?	"['you', ""don't"", 'have', 'it', 'anymore']"	[43.195004, 43.435, 43.515003, 43.755, 43.915]	[0.23999600000000498, 0.08000299999999783, 0.23999700000000246, 0.1599999999999966, 0.5]
s03e18b	 no, i,	['no', 'i']	[44.875, 45.195]	[0.3200000000000003, 0.5]
s03e18b	 uh... i slept	['i', 'slept']	[47.115, 47.275]	[0.1599999999999966, 0.24000300000000152]
s03e18b	 with someone else. okay,	['with', 'someone', 'else', 'okay']	[47.515003, 47.755, 48.075, 48.98]	[0.23999700000000246, 0.3200000000000003, 0.5, 0.1600000000000037]
