episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s03e14b		[]	[]	[]
s03e14b	 you know, they say a watched	['you', 'know', 'they', 'say', 'a', 'watched']	[1.8399999, 1.92, 2.08, 2.24, 2.48, 2.56]	[0.08000009999999991, 0.16000000000000014, 0.16000000000000014, 0.23999999999999977, 0.08000000000000007, 0.3999999999999999]
s03e14b	 pot never beeps.	['pot', 'never', 'beeps']	[2.96, 3.6, 3.9199998]	[0.5, 0.3199997999999997, 0.5000002000000001]
s03e14b		[]	[]	[]
s03e14b	 it's...	"[""it's""]"	[6.8799996]	[0.24000040000000045]
s03e14b	 you know, it's been a	"['you', 'know', ""it's"", 'been', 'a']"	[7.3599997, 7.52, 8.32, 8.595, 8.755]	[0.1600002999999992, 0.5, 0.19500000000000028, 0.16000000000000014, 0.15999999999999837]
s03e14b	 couple of hours, and...	['couple', 'hours', 'and']	[8.915, 9.275, 9.635]	[0.3600000000000012, 0.35999999999999943, 0.5]
s03e14b	 she hasn't	"['she', ""hasn't""]"	[10.995001, 11.155001]	[0.16000000000000014, 0.31999899999999926]
s03e14b	 called.	['called']	[11.475]	[0.5]
s03e14b	 not that i even care. i	['not', 'that', 'i', 'even', 'care', 'i']	[13.395, 13.635, 13.795, 13.875, 14.195, 14.595]	[0.2400000000000002, 0.16000000000000014, 0.08000000000000007, 0.3200000000000003, 0.40000000000000036, 0.08000000000000007]
s03e14b	 don't.	"[""don't""]"	[14.675]	[0.5]
s03e14b	 phoebe, why don't you just call	"['judy', 'why', ""don't"", 'you', 'just', 'call']"	[16.275, 16.515, 16.675, 16.835, 16.994999, 17.235]	[0.240000000000002, 0.16000000000000014, 0.16000000000000014, 0.15999899999999911, 0.24000099999999946, 0.240000000000002]
s03e14b	 her? you obviously	['her', 'you', 'obviously']	[17.475, 18.63, 18.869999]	[0.5, 0.23999900000000096, 0.5]
s03e14b	 want to.	['want', 'to']	[19.429998, 19.67]	[0.2400020000000005, 0.5]
s03e14b	 you think you know me so well.	['you', 'think', 'you', 'know', 'me', 'so', 'well']	[20.71, 20.869999, 21.109999, 21.269999, 21.43, 21.669998, 21.83]	[0.15999899999999911, 0.23999999999999844, 0.16000000000000014, 0.16000100000000117, 0.23999799999999993, 0.16000199999999865, 0.5]
s03e14b	 well, don't you	"['well', ""don't"", 'you']"	[23.029999, 23.269999, 23.43]	[0.23999999999999844, 0.16000100000000117, 0.16000000000000014]
s03e14b	 want to? yeah.	['wanna', 'yeah']	[23.59, 24.63]	[0.5, 0.5]
s03e14b		[]	[]	[]
s03e14b	 okay, so i do know	['okay', 'so', 'i', 'do', 'know']	[26.985, 27.385, 27.545, 27.785, 27.945]	[0.40000000000000213, 0.16000000000000014, 0.23999999999999844, 0.16000000000000014, 0.23999999999999844]
s03e14b	 you. that's what i	"['you', ""that's"", 'what', 'i']"	[28.185, 28.985, 29.225, 29.385]	[0.5, 0.240000000000002, 0.16000000000000014, 0.16000000000000014]
s03e14b	 said.	['said']	[29.545]	[0.5]
s03e14b		[]	[]	[]
s03e14b	 well, so?	['well', 'so']	[32.985, 33.225]	[0.240000000000002, 0.5]
s03e14b	 i can't.	"['i', ""can't""]"	[34.265, 34.505]	[0.240000000000002, 0.5]
s03e14b	 i can't. she	"['i', ""can't"", 'she']"	[35.91, 36.07, 36.87]	[0.1600000000000037, 0.5, 0.3200000000000003]
s03e14b	 dumped me. i	['dumped', 'me', 'i', 'mean', 'i']	[37.19, 37.51, 38.07, 38.149998, 38.39]	[0.3200000000000003, 0.5, 0.07999799999999624, 0.24000200000000405, 0.1599999999999966]
s03e14b	 totally trusted her and then one	['totally', 'trusted', 'her', 'and', 'then', 'one']	[38.55, 39.03, 39.43, 39.589996, 39.829998, 39.989998]	[0.480000000000004, 0.3999999999999986, 0.15999599999999958, 0.24000200000000405, 0.1599999999999966, 0.1599999999999966]
s03e14b	" day, it was, like, ""bye,"	['day', 'it', 'was', 'like', 'okay', 'bye']	[40.149998, 40.39, 40.469997, 40.55, 40.789997, 41.109997]	[0.24000200000000405, 0.07999699999999876, 0.08000299999999783, 0.23999700000000246, 0.3200000000000003, 0.3200029999999998]
s03e14b	" pheebs."" gone."	['pheebs', 'gone']	[41.43, 42.309998]	[0.5, 0.5]
s03e14b		[]	[]	[]
s03e14b	 you know what the saddest part	['know', 'what', 'the', 'saddest', 'part']	[44.775, 44.855003, 45.095, 45.255, 45.575]	[0.08000300000000493, 0.23999699999999535, 0.1600000000000037, 0.3200000000000003, 0.24000199999999694]
s03e14b	 is? when we were	['is', 'when', 'we', 'were']	[45.815002, 46.935, 47.175003, 47.335003]	[0.5, 0.24000299999999442, 0.1600000000000037, 0.1599999999999966]
s03e14b	 playing together that was, like, the	['playing', 'together', 'that', 'was', 'like', 'the']	[47.495003, 47.735, 48.135002, 48.455, 48.615, 48.775]	[0.23999700000000246, 0.40000200000000063, 0.31999799999999823, 0.1600000000000037, 0.1599999999999966, 0.1600000000000037]
s03e14b	 most fun i've ever had	"['most', 'fun', ""i've"", 'ever', 'had']"	[48.935, 49.255, 49.495003, 49.815002, 50.135002]	[0.3200000000000003, 0.24000299999999442, 0.3199990000000028, 0.3200000000000003, 0.31999799999999823]
s03e14b	 in, like, all my	['in', 'like', 'all', 'my']	[50.455, 50.695, 51.255, 51.495003]	[0.240000000000002, 0.5, 0.24000299999999442, 0.23999700000000246]
s03e14b	 lives.	['lives']	[51.735]	[0.5]
s03e14b		[]	[]	[]
s03e14b	 ? my favorite shoes, so	['you']	[55.09]	[0.5]
s03e14b	 good to me ? ? i wear	['know']	[56.129997]	[0.5]
s03e14b		[]	[]	[]
s03e14b		['you']	[60.335003]	[0.5]
s03e14b		['know']	[61.055]	[0.5]
s03e14b		[]	[]	[]
s03e14b		[]	[]	[]
s03e14b		[]	[]	[]
s03e14b		[]	[]	[]
s03e14b	 them every	['just', 'you']	[68.58, 68.66]	[0.0799999999999983, 0.5]
s03e14b		[]	[]	[]
s03e14b		[]	[]	[]
s03e14b		[]	[]	[]
s03e14b	 day ? ? down	['know', 'i', 'i']	[74.89, 75.167496, 75.595]	[0.25, 0.02750399999999331, 0.1599999999999966]
s03e14b	 at the heel, holes in the toes ? ? don't care what people say ? ? my feet's best friend, pals to the end ? ? with them i'm one hot chicky ? ? though late one night ? ? not much light ? ? i stepped in something icky	['stepped', 'in', 'something', 'icky']	[75.755, 76.075, 76.395, 76.875]	[0.3200000000000074, 0.3199999999999932, 0.480000000000004, 0.5]
s03e14b		[]	[]	[]
s03e14b		[]	[]	[]
s03e14b	 ? ? sticky	['sticky']	[81.115]	[0.5]
s03e14b	 shoes ? ? sticky	['shoes', 'sticky']	[81.755, 82.555]	[0.5, 0.5]
s03e14b	 shoes ? ? always	['just', 'you', 'know', 'cheers', 'always']	[83.240005, 83.72, 83.9, 84.26, 84.44]	[0.4799950000000024, 0.18000000000000682, 0.1799999999999926, 0.1799999999999926, 0.480000000000004]
s03e14b	 make me smile	['make', 'me', 'smile']	[84.92, 85.4, 85.64]	[0.480000000000004, 0.23999999999999488, 0.5]
s03e14b	 ? ? sticky	['sticky']	[86.92]	[0.5]
s03e14b	 shoes ? ? sticky	['shoes', 'sticky']	[87.560005, 88.36]	[0.5, 0.5]
s03e14b	 shoes ? ? next	['shoes', 'next']	[88.92, 90.28]	[0.5, 0.3199999999999932]
s03e14b	 time	['time']	[90.6]	[0.5]
s03e14b	 i'll ? ? avoid the ? ? pile. ?	[]	[]	[]
s03e14b		[]	[]	[]
s03e14b		[]	[]	[]
s03e14b		[]	[]	[]
s03e14b		[]	[]	[]
s03e14b		[]	[]	[]
s03e14b		[]	[]	[]
s03e14b		[]	[]	[]
s03e14b	  we're beginning to see a	"[""we're"", 'beginning', 'to', 'see', 'a']"	[104.28, 104.6, 104.92, 105.08, 105.479996]	[0.3199999999999932, 0.3200000000000074, 0.1599999999999966, 0.3999960000000016, 0.240003999999999]
s03e14b	 lot of layering of	['lot', 'of', 'layering', 'of']	[105.72, 105.96, 106.28, 106.68]	[0.23999999999999488, 0.3200000000000074, 0.4000000000000057, 0.3199999999999932]
s03e14b	 sheer fabrics and colors.	['sheer', 'fabrics', 'and', 'colors']	[107.0, 107.4, 107.88, 108.119995]	[0.4000000000000057, 0.47999999999998977, 0.2399950000000075, 0.5]
s03e14b	 for instance, a sheer	['for', 'instance']	[109.159996, 109.399994]	[0.23999799999999993, 0.5]
s03e14b	 navy blouse over a pink bodysuit...	['beer', 'maybe', 'wows']	[110.634995, 110.795, 111.195]	[0.16000499999999818, 0.3999999999999915, 0.3999900000000025]
s03e14b	 i'm really	"['over', 'a', 'k', 'five', ""i'm"", 'really']"	[111.59499, 111.994995, 112.075, 112.314995, 112.634995, 112.875]	[0.40000500000000727, 0.08000499999999988, 0.2399949999999933, 0.16000499999999818, 0.24000499999999647, 0.3199999999999932]
s03e14b	 glad we came.	['glad', 'we', 'came']	[113.195, 113.515, 113.674995]	[0.3200000000000074, 0.159994999999995, 0.5]
s03e14b	 ...the wispy chiffons	"[""don't""]"	[115.395]	[0.5]
s03e14b		['get', 'mad', 'you']	[116.255, 117.115, 117.435]	[0.5, 0.3200000000000074, 0.0799999999999983]
s03e14b	 and delicate meshes we're seeing on the runways are	['can', 'see', 'the', 'runways', 'are']	[117.515, 117.755, 118.075, 118.314995, 118.954994]	[0.23999999999999488, 0.3200000000000074, 0.2399949999999933, 0.5, 0.24000599999999395]
