word	onset	duration	onset_TRs	duration_TRs
OKAY	0.0125	0.09	0.008389261744966443	0.060402684563758385
HEY	0.1025	0.06	0.06879194630872483	0.040268456375838924
UM	0.1625	1.76	0.10906040268456377	1.1812080536912752
DOES	2.0025	1.24	1.343959731543624	0.8322147651006712
EVERYBODY	3.4725	1.14	2.330536912751678	0.7651006711409395
HATE	4.8325	0.65	3.2432885906040267	0.43624161073825507
THESE	5.4825	0.13	3.6795302013422817	0.087248322147651
SHOES	5.6125	0.34	3.7667785234899327	0.22818791946308728
OH	6.1725	0.23	4.14261744966443	0.15436241610738255
YEAH	6.4025	0.25	4.296979865771812	0.16778523489932887
BUT	6.7525	0.2	4.531879194630873	0.1342281879194631
DON'T	6.9525	0.3	4.666107382550336	0.20134228187919462
WORRY	7.2525	0.21	4.867449664429531	0.14093959731543623
I	7.4625	0.08	5.008389261744966	0.053691275167785234
DON'T	7.5425	0.1	5.062080536912752	0.06711409395973154
THINK	7.6425	0.14	5.129194630872483	0.09395973154362416
ANYBODY'S	7.7825	0.29	5.223154362416107	0.19463087248322147
GOING	8.0725	0.12	5.417785234899329	0.08053691275167785
TO	8.1925	0.06	5.498322147651007	0.040268456375838924
FOCUS	8.2525	0.36	5.5385906040268456	0.24161073825503354
ON	8.6125	0.15	5.78020134228188	0.10067114093959731
THAT	8.7625	0.15	5.880872483221476	0.10067114093959731
AS	8.9125	0.12	5.981543624161073	0.08053691275167785
LONG	9.0325	0.17	6.062080536912752	0.11409395973154364
AS	9.2025	0.11	6.176174496644296	0.0738255033557047
YOU'RE	9.3125	0.1	6.25	0.06711409395973154
WEARING	9.4125	0.27	6.317114093959732	0.18120805369127518
THAT	9.6825	0.16	6.498322147651006	0.10738255033557047
TOWEL	9.8725	0.36	6.625838926174497	0.24161073825503354
DRESS	10.2325	0.46	6.86744966442953	0.3087248322147651
TELL	10.6925	1.42	7.176174496644296	0.9530201342281879
HIM	12.8625	0.43	8.632550335570471	0.2885906040268456
IT'S	13.8925	0.19	9.323825503355705	0.12751677852348994
HER	14.0825	0.1	9.451342281879194	0.06711409395973154
FIRST	14.1825	0.42	9.518456375838925	0.28187919463087246
DAY	14.6025	0.49	9.800335570469798	0.32885906040268453
AT	15.0925	0.14	10.129194630872483	0.09395973154362416
THIS	15.2325	0.22	10.223154362416107	0.1476510067114094
NEW	15.4525	0.27	10.370805369127517	0.18120805369127518
JOB	15.7225	0.48	10.552013422818792	0.3221476510067114
YOU'RE	16.2025	0.14	10.874161073825503	0.09395973154362416
NOT	16.3425	0.23	10.968120805369129	0.15436241610738255
SUPPOSED	16.5725	0.52	11.12248322147651	0.348993288590604
TO	17.0925	0.09	11.471476510067115	0.060402684563758385
START	17.1825	0.45	11.531879194630873	0.30201342281879195
WITH	17.6325	0.28	11.833892617449665	0.18791946308724833
HER	17.9125	0.35	12.021812080536915	0.2348993288590604
ALL	18.2625	0.06	12.256711409395972	0.040268456375838924
RIGHT	19.0625	0.29	12.793624161073826	0.19463087248322147
I	19.3525	0.06	12.988255033557046	0.040268456375838924
SUPPOSE	19.4125	0.38	13.028523489932887	0.2550335570469799
I	19.7925	0.06	13.283557046979865	0.040268456375838924
CAN	19.8525	0.14	13.323825503355705	0.09395973154362416
WAIT	19.9925	0.21	13.417785234899329	0.14093959731543623
A	20.2025	0.03	13.558724832214766	0.020134228187919462
DAY	20.2325	0.38	13.578859060402685	0.2550335570469799
HEY	21.3425	1.69	14.323825503355705	1.1342281879194631
WHAT	23.0325	0.1	15.458053691275166	0.06711409395973154
ARE	23.1925	0.12	15.565436241610737	0.08053691275167785
YOU	23.3125	0.11	15.645973154362416	0.0738255033557047
DOING	23.4225	0.18	15.71979865771812	0.12080536912751677
FRIDAY	23.6025	0.38	15.840604026845638	0.2550335570469799
WHY	24.5325	0.19	16.46476510067114	0.12751677852348994
I	24.8825	0.07	16.699664429530202	0.04697986577181208
NEED	24.9525	0.18	16.746644295302016	0.12080536912751677
YOU	25.1325	0.07	16.86744966442953	0.04697986577181208
TO	25.2025	0.06	16.914429530201343	0.040268456375838924
COME	25.2625	0.16	16.95469798657718	0.10738255033557047
TO	25.4225	0.07	17.062080536912752	0.04697986577181208
THIS	25.4925	0.12	17.109060402684563	0.08053691275167785
BACHELOR	25.6125	0.37	17.18959731543624	0.2483221476510067
PARTY	25.9825	0.26	17.43791946308725	0.174496644295302
FOR	26.2425	0.09	17.61241610738255	0.060402684563758385
MY	26.3325	0.14	17.67281879194631	0.09395973154362416
WEIRD	26.4725	0.33	17.766778523489933	0.2214765100671141
COUSIN	26.8025	0.31	17.988255033557046	0.2080536912751678
ALBERT	27.1125	0.47	18.196308724832214	0.31543624161073824
YOU	27.7325	0.08	18.61241610738255	0.053691275167785234
KNOW	27.8125	0.1	18.666107382550337	0.06711409395973154
HE'S	27.9125	0.17	18.733221476510067	0.11409395973154364
THE	28.0825	0.3	18.84731543624161	0.20134228187919462
UH	28.3825	0.19	19.048657718120804	0.12751677852348994
THE	28.9225	0.09	19.411073825503355	0.060402684563758385
BOTANIST	29.0125	0.59	19.471476510067113	0.3959731543624161
OH	29.6025	0.19	19.86744966442953	0.12751677852348994
GOD	30.1925	0.45	20.263422818791945	0.30201342281879195
YEAH	31.3825	0.17	21.062080536912752	0.11409395973154364
BOTANISTS	31.5525	0.61	21.176174496644293	0.40939597315436244
ARE	32.1625	0.03	21.585570469798657	0.020134228187919462
SUCH	32.1925	0.35	21.605704697986578	0.2348993288590604
GEEKS	32.6025	0.82	21.880872483221477	0.5503355704697986
YEAH	33.4225	1.85	22.431208053691275	1.2416107382550337
THAT	35.4025	0.13	23.760067114093964	0.087248322147651
A	35.5325	0.03	23.84731543624161	0.020134228187919462
DINOSAUR	35.5625	0.4	23.86744966442953	0.2684563758389262
TIE	35.9625	0.29	24.135906040268456	0.19463087248322147
HMM	36.4025	0.21	24.43120805369128	0.14093959731543623
OH	36.9225	0.22	24.780201342281877	0.1476510067114094
YEAH	37.1925	0.28	24.961409395973156	0.18791946308724833
GOOD	37.6025	0.25	25.23657718120805	0.16778523489932887
MORNING	37.8525	0.78	25.404362416107382	0.5234899328859061
RACH	38.6325	3.07	25.927852348993287	2.0604026845637584
I'M	41.8425	1.03	28.082214765100673	0.6912751677852349
HERE	43.2325	1.94	29.015100671140942	1.3020134228187918
WITH	45.1725	0.5	30.31711409395973	0.33557046979865773
