word	onset	duration	onset_TRs	duration_TRs
TO	0.1025	0.51	0.06879194630872483	0.3422818791946309
SOLIDIFY	0.8825	0.54	0.5922818791946308	0.36241610738255037
YOUR	1.4225	0.14	0.9546979865771813	0.09395973154362416
COMMITMENT	1.5625	0.53	1.0486577181208054	0.3557046979865772
TO	2.4725	0.11	1.6593959731543626	0.0738255033557047
DECLARE	2.5825	0.52	1.733221476510067	0.348993288590604
YOUR	3.1025	0.15	2.0822147651006713	0.10067114093959731
LOVE	3.2525	0.29	2.1828859060402683	0.19463087248322147
FOR	3.5425	0.1	2.37751677852349	0.06711409395973154
ONE	3.6425	0.2	2.4446308724832218	0.1342281879194631
ANOTHER	3.8425	0.21	2.5788590604026846	0.14093959731543623
TO	4.0525	0.15	2.719798657718121	0.10067114093959731
THE	4.2025	0.08	2.820469798657718	0.053691275167785234
WORLD	4.2825	0.48	2.874161073825503	0.3221476510067114
EH	4.8525	0.03	3.2567114093959733	0.020134228187919462
OKAY	5.2625	0.1	3.5318791946308727	0.06711409395973154
WELL	6.2825	0.29	4.216442953020134	0.19463087248322147
THAT'S	6.9925	1.85	4.692953020134228	1.2416107382550337
GOOD	9.4025	0.64	6.310402684563758	0.42953020134228187
TO	10.2825	0.12	6.901006711409396	0.08053691275167785
KNOW	10.4025	0.52	6.981543624161074	0.348993288590604
AH	10.9225	0.32	7.330536912751677	0.21476510067114093
THE	11.7025	1.79	7.854026845637584	1.2013422818791946
MR	13.8725	0.43	9.310402684563758	0.2885906040268456
BOWMONT'S	14.3025	0.65	9.598993288590604	0.43624161073825507
HERE	14.9525	0.56	10.03523489932886	0.37583892617449666
HEY	15.7525	6.65	10.572147651006711	4.4630872483221475
MONICA	22.4025	0.47	15.03523489932886	0.31543624161073824
THERE'S	23.1725	0.18	15.552013422818792	0.12080536912751677
A	23.3525	0.03	15.672818791946309	0.020134228187919462
CUSTOMER	23.3825	0.32	15.692953020134228	0.21476510067114093
WHO	23.7025	0.06	15.90771812080537	0.040268456375838924
WANTS	23.7625	0.17	15.947986577181208	0.11409395973154364
TO	23.9325	0.06	16.062080536912752	0.040268456375838924
COMPLIMENT	23.9925	0.45	16.10234899328859	0.30201342281879195
THE	24.4425	0.06	16.404362416107382	0.040268456375838924
CHEF	24.5025	0.27	16.444630872483224	0.18120805369127518
SHALL	24.9825	0.22	16.766778523489933	0.1476510067114094
I	25.2025	0.03	16.914429530201343	0.020134228187919462
LET	25.2325	0.1	16.934563758389263	0.06711409395973154
HIM	25.3325	0.08	17.001677852348994	0.053691275167785234
IN	25.4125	0.14	17.05536912751678	0.09395973154362416
SURE	25.7825	0.48	17.303691275167786	0.3221476510067114
I	26.2625	0.14	17.625838926174495	0.09395973154362416
LOVE	26.4025	0.31	17.719798657718123	0.2080536912751678
