word	onset	duration	onset_TRs	duration_TRs
WE'VE	0.0125	0.09	0.008389261744966443	0.060402684563758385
GOT	0.1025	0.09	0.06879194630872483	0.060402684563758385
THREE	0.1925	0.09	0.12919463087248323	0.060402684563758385
MINUTES	0.2825	5.84	0.1895973154362416	3.9194630872483223
TILL	6.1225	0.14	4.109060402684563	0.09395973154362416
THE	6.2625	0.07	4.203020134228188	0.04697986577181208
REACTOR	6.3325	0.41	4.25	0.2751677852348993
BLOWS	6.7425	0.53	4.525167785234899	0.3557046979865772
WE'RE	7.5825	0.12	5.088926174496644	0.08053691275167785
NEVER	7.7025	0.17	5.169463087248322	0.11409395973154364
GOING	7.8725	0.12	5.283557046979865	0.08053691275167785
TO	7.9925	0.06	5.364093959731544	0.040268456375838924
MAKE	8.0525	0.27	5.404362416107383	0.18120805369127518
IT	8.7425	0.06	5.86744966442953	0.040268456375838924
YOU'VE	8.8025	0.3	5.907718120805369	0.20134228187919462
GOT	9.1025	0.21	6.109060402684563	0.14093959731543623
TO	9.3125	0.07	6.25	0.04697986577181208
GET	9.3825	0.25	6.296979865771812	0.16778523489932887
OUT	9.6925	0.24	6.50503355704698	0.1610738255033557
OF	9.9325	0.06	6.666107382550335	0.040268456375838924
HERE	9.9925	0.38	6.706375838926174	0.2550335570469799
SAVE	10.3925	0.29	6.974832214765101	0.19463087248322147
YOURSELF	10.6825	0.92	7.169463087248322	0.6174496644295302
NO	12.1625	0.14	8.162751677852349	0.09395973154362416
I	12.3025	0.98	8.256711409395974	0.6577181208053691
WON'T	13.7325	0.31	9.216442953020135	0.2080536912751678
LEAVE	14.4825	0.48	9.71979865771812	0.3221476510067114
YOU	14.9625	0.14	10.041946308724832	0.09395973154362416
DON'T	15.2725	0.24	10.25	0.1610738255033557
WORRY	15.5125	0.34	10.411073825503355	0.22818791946308728
ABOUT	15.8525	0.29	10.639261744966442	0.19463087248322147
ME	16.1425	0.5	10.833892617449663	0.33557046979865773
I'M	17.1625	0.2	11.518456375838927	0.1342281879194631
A	17.3625	0.11	11.65268456375839	0.0738255033557047
ROBOT	17.4725	0.7	11.726510067114095	0.4697986577181208
I'M	18.4225	0.15	12.364093959731543	0.10067114093959731
JUST	18.5725	0.58	12.464765100671142	0.38926174496644295
A	19.1525	0.03	12.854026845637584	0.020134228187919462
MACHINE	19.1825	0.5	12.874161073825505	0.33557046979865773
NO	20.0725	0.61	13.471476510067115	0.40939597315436244
YOU'RE	21.8125	0.19	14.639261744966444	0.12751677852348994
NOT	22.0025	0.29	14.766778523489934	0.19463087248322147
NOT	22.7225	0.2	15.25	0.1342281879194631
TO	22.9225	0.12	15.384228187919463	0.08053691275167785
ME	23.0425	0.36	15.46476510067114	0.24161073825503354
OH	24.0325	0.11	16.129194630872483	0.0738255033557047
MY	24.1425	0.13	16.203020134228186	0.087248322147651
GOD	24.2725	0.39	16.29026845637584	0.26174496644295303
WHAT	25.6525	0.25	17.216442953020135	0.16778523489932887
I	26.3025	0.16	17.65268456375839	0.10738255033557047
