word	onset	duration	onset_TRs	duration_TRs
CAN	0.1825	1.14	0.12248322147651007	0.7651006711409395
YOU	1.3225	0.15	0.8875838926174496	0.10067114093959731
REALLY	1.4725	0.28	0.9882550335570469	0.18791946308724833
DO	1.7525	0.25	1.1761744966442953	0.16778523489932887
THAT	2.0025	0.41	1.343959731543624	0.2751677852348993
I	3.0425	0.15	2.041946308724832	0.10067114093959731
HAVE	3.1925	0.33	2.1426174496644297	0.2214765100671141
TO	3.6125	0.41	2.424496644295302	0.2751677852348993
HE'S	4.0825	0.41	2.73993288590604	0.2751677852348993
MY	4.4925	0.14	3.0151006711409396	0.09395973154362416
BEST	4.6325	0.41	3.109060402684564	0.2751677852348993
FRIEND	5.0425	0.56	3.3842281879194633	0.37583892617449666
AND	6.4725	0.14	4.343959731543625	0.09395973154362416
YOU'RE	6.6125	0.15	4.4379194630872485	0.10067114093959731
SEEING	6.7625	0.56	4.5385906040268456	0.37583892617449666
HIM	7.3225	0.33	4.9144295302013425	0.2214765100671141
OH	7.8725	0.09	5.283557046979865	0.060402684563758385
CHANDLER	8.6225	0.55	5.7869127516778525	0.3691275167785235
I	9.2425	0.19	6.203020134228188	0.12751677852348994
LIKE	9.4325	0.32	6.330536912751677	0.21476510067114093
JOEY	9.8125	0.32	6.5855704697986575	0.21476510067114093
A	10.1325	0.03	6.800335570469799	0.020134228187919462
LOT	10.1625	0.63	6.820469798657718	0.4228187919463087
BUT	11.4425	0.2	7.679530201342282	0.1342281879194631
WITH	12.5525	0.14	8.424496644295303	0.09395973154362416
YOU	12.6925	0.5	8.518456375838927	0.33557046979865773
OH	13.1925	0.22	8.854026845637584	0.1476510067114094
NO	13.4125	0.32	9.001677852348994	0.21476510067114093
NO	13.7325	0.28	9.216442953020135	0.18791946308724833
DON'T	14.0125	0.27	9.404362416107382	0.18120805369127518
SEE	14.2825	0.18	9.585570469798657	0.12080536912751677
SEE	14.4625	0.13	9.706375838926174	0.087248322147651
YOU'RE	14.5925	0.1	9.793624161073826	0.06711409395973154
GETTING	14.7625	1.3	9.907718120805368	0.8724832214765101
ME	16.0625	0.12	10.78020134228188	0.08053691275167785
