word	onset	duration	onset_TRs	duration_TRs
THE	2.5925	0.17	1.7399328859060401	0.11409395973154364
WALTHAM	2.7625	0.52	1.8540268456375841	0.348993288590604
RESIDENCE	3.2825	0.7	2.203020134228188	0.4697986577181208
OH	4.3425	0.19	2.9144295302013425	0.12751677852348994
YES	4.5325	0.29	3.041946308724832	0.19463087248322147
IS	4.8425	0.16	3.25	0.10738255033557047
THIS	5.0025	0.23	3.3573825503355708	0.15436241610738255
EMILY'S	5.4125	0.58	3.63255033557047	0.38926174496644295
PARENTS'	5.9925	0.39	4.021812080536913	0.26174496644295303
HOUSE	6.3825	0.36	4.283557046979866	0.24161073825503354
This	6.9825	0.2	4.686241610738255	0.1342281879194631
is	7.1825	0.09	4.820469798657718	0.060402684563758385
the	7.2725	0.11	4.880872483221476	0.0738255033557047
housekeeper	7.3825	0.55	4.954697986577181	0.3691275167785235
speaking	8.1725	0.51	5.48489932885906	0.3422818791946309
AND	9.0625	0.15	6.082214765100671	0.10067114093959731
BY	9.2125	0.17	6.182885906040268	0.11409395973154364
THE	9.3825	0.39	6.296979865771812	0.26174496644295303
WAY	9.7725	0.06	6.558724832214765	0.040268456375838924
YOUNG	9.8325	0.12	6.598993288590604	0.08053691275167785
LADY	9.9525	0.31	6.679530201342282	0.2080536912751678
THAT	10.2625	0.22	6.8875838926174495	0.1476510067114094
IS	10.4825	0.18	7.035234899328859	0.12080536912751677
NOT	10.6625	0.25	7.156040268456375	0.16778523489932887
HOW	10.9725	0.15	7.364093959731544	0.10067114093959731
ONE	11.1225	0.13	7.4647651006711415	0.087248322147651
ADDRESSES	11.2525	0.6	7.552013422818792	0.40268456375838924
A	11.8525	0.04	7.95469798657718	0.026845637583892617
PERSON	11.9725	0.37	8.03523489932886	0.2483221476510067
ON	12.4625	0.24	8.364093959731544	0.1610738255033557
THE	12.7025	0.12	8.525167785234899	0.08053691275167785
TELEPHONE	12.8225	0.6	8.605704697986576	0.40268456375838924
First	13.5325	0.22	9.082214765100671	0.1476510067114094
one	14.0525	1.25	9.431208053691275	0.8389261744966443
identifies	15.3025	0.82	10.270134228187919	0.5503355704697986
oneself	16.1225	0.48	10.820469798657717	0.3221476510067114
AND	17.0125	0.2	11.417785234899329	0.1342281879194631
THEN	17.2125	0.54	11.55201342281879	0.36241610738255037
ASKS	17.7525	0.4	11.914429530201343	0.2684563758389262
FOR	18.1525	0.13	12.18288590604027	0.087248322147651
THE	18.2825	0.08	12.270134228187919	0.053691275167785234
PERSON	18.3625	0.42	12.323825503355705	0.28187919463087246
WITH	18.7825	0.24	12.605704697986576	0.1610738255033557
WHOM	19.0925	0.25	12.813758389261746	0.16778523489932887
ONE	19.3425	0.15	12.981543624161075	0.10067114093959731
WISHES	19.4925	0.38	13.082214765100671	0.2550335570469799
TO	19.8725	0.14	13.33724832214765	0.09395973154362416
SPEAK	20.0125	0.37	13.431208053691275	0.2483221476510067
WHAT	20.7725	1.7	13.941275167785236	1.1409395973154361
ARE	22.5825	0.08	15.156040268456376	0.053691275167785234
YOU	22.6625	0.11	15.209731543624162	0.0738255033557047
SAYING	22.7725	0.35	15.283557046979867	0.2348993288590604
NOW	23.1925	1.66	15.565436241610737	1.1140939597315436
LET	25.2225	0.72	16.927852348993287	0.4832214765100671
US	25.9425	0.17	17.411073825503355	0.11409395973154364
TRY	26.1125	0.21	17.5251677852349	0.14093959731543623
THAT	26.3225	0.17	17.666107382550337	0.11409395973154364
AGAIN	26.4925	0.31	17.780201342281877	0.2080536912751678
SHALL	26.8025	0.25	17.988255033557046	0.16778523489932887
WE	27.0525	0.19	18.156040268456376	0.12751677852348994
NO	28.5125	0.37	19.135906040268456	0.2483221476510067
OH	28.8825	0.17	19.384228187919465	0.11409395973154364
OH	29.0525	0.19	19.498322147651006	0.12751677852348994
MY	29.2425	2.0	19.625838926174495	1.342281879194631
GOD	31.8225	0.7	21.357382550335572	0.4697986577181208
THE	32.5225	1.91	21.82718120805369	1.2818791946308725
WALTHAM	38.1025	0.65	25.572147651006713	0.43624161073825507
RESIDENCE	38.7525	0.78	26.008389261744966	0.5234899328859061
Hello	39.6725	0.48	26.625838926174495	0.3221476510067114
THIS	40.5325	0.36	27.203020134228186	0.24161073825503354
IS	40.8925	0.21	27.44463087248322	0.14093959731543623
PHOEBE	41.1025	0.34	27.585570469798657	0.22818791946308728
BUFFAY	41.4425	0.63	27.813758389261746	0.4228187919463087
I	42.3825	0.11	28.444630872483224	0.0738255033557047
WAS	42.4925	0.27	28.518456375838927	0.18120805369127518
WONDERING	42.8325	0.43	28.746644295302016	0.2885906040268456
PLEASE	43.4325	0.48	29.1493288590604	0.3221476510067114
