word	onset	duration	onset_TRs	duration_TRs
I	0.0125	0.03	0.008389261744966443	0.020134228187919462
JUST	0.0425	0.12	0.02852348993288591	0.08053691275167785
WALKED	0.1625	0.12	0.10906040268456377	0.08053691275167785
IN	0.2825	0.06	0.1895973154362416	0.040268456375838924
THE	0.3425	0.06	0.22986577181208057	0.040268456375838924
BATHROOM	0.4025	1.67	0.2701342281879195	1.1208053691275168
AND	2.0725	2.95	1.3909395973154361	1.9798657718120807
SAW	5.0225	0.23	3.370805369127517	0.15436241610738255
KATHY	5.2525	0.32	3.5251677852348995	0.21476510067114093
NAKED	5.5725	0.35	3.73993288590604	0.2348993288590604
IT	6.5725	0.09	4.4110738255033555	0.060402684563758385
WAS	6.6625	0.12	4.471476510067114	0.08053691275167785
LIKE	6.7825	0.16	4.552013422818792	0.10738255033557047
TORTURE	7.0025	0.46	4.699664429530202	0.3087248322147651
YOU	8.1625	0.12	5.478187919463087	0.08053691275167785
KNOW	8.9825	0.29	6.028523489932886	0.19463087248322147
IF	9.2725	0.17	6.223154362416108	0.11409395973154364
WE	9.4425	0.11	6.337248322147651	0.0738255033557047
EVER	9.5525	0.17	6.4110738255033555	0.11409395973154364
GO	9.7225	0.15	6.525167785234899	0.10067114093959731
TO	9.8725	0.11	6.625838926174497	0.0738255033557047
WAR	9.9825	0.28	6.699664429530201	0.18791946308724833
AND	10.2625	0.12	6.8875838926174495	0.08053691275167785
YOU'RE	10.3825	0.13	6.968120805369128	0.087248322147651
CAPTURED	10.5125	0.66	7.055369127516778	0.4429530201342282
YOU'RE	11.1725	0.15	7.498322147651006	0.10067114093959731
IN	11.3225	0.15	7.598993288590604	0.10067114093959731
FOR	11.4725	0.21	7.699664429530202	0.14093959731543623
A	11.6825	0.03	7.840604026845637	0.020134228187919462
BIG	11.7125	0.34	7.860738255033557	0.22818791946308728
SURPRISE	12.0525	0.86	8.088926174496644	0.5771812080536912
IT	12.9125	0.13	8.666107382550335	0.087248322147651
JUST	13.0425	1.21	8.753355704697986	0.8120805369127516
KEEPS	14.2525	0.21	9.565436241610739	0.14093959731543623
GETTING	14.4625	0.7	9.706375838926174	0.4697986577181208
WORSE	15.1625	0.38	10.176174496644295	0.2550335570469799
IT'S	15.5425	0.46	10.431208053691275	0.3087248322147651
BAD	16.0025	0.22	10.739932885906041	0.1476510067114094
ENOUGH	16.2225	0.29	10.88758389261745	0.19463087248322147
THAT	16.5125	0.11	11.082214765100671	0.0738255033557047
I'M	16.6225	0.08	11.156040268456374	0.053691275167785234
IN	16.7025	0.06	11.209731543624162	0.040268456375838924
LOVE	16.7625	0.18	11.25	0.12080536912751677
WITH	16.9425	0.11	11.370805369127517	0.0738255033557047
MY	17.0525	0.1	11.44463087248322	0.06711409395973154
ROOMMATE'S	17.1525	0.43	11.511744966442953	0.2885906040268456
GIRLFRIEND	17.5825	0.52	11.800335570469798	0.348993288590604
