word	onset	duration
NO	0.5825	0.4600
SUDS	1.0425	0.4800
NO	2.8225	0.5800
EXCUSE	3.7625	0.9700
ME	5.5125	0.1100
HOLD	5.6225	0.8900
ON	6.9525	0.2600
A	7.2125	0.0400
SECOND	7.2525	0.4500
THIS	8.4025	0.4200
IS	8.8225	0.1300
MY	8.9525	0.2200
FRIEND'S	9.1725	0.6600
MACHINE	9.8325	0.5500
HEY	10.8825	0.1000
HEY	10.9825	0.1800
HEY	11.1625	0.3400
HER	11.5025	0.5000
STUFF	12.0025	0.4400
WASN'T	12.5125	0.4000
IN	12.9725	0.0800
IT	13.1425	0.0600
HEY	13.2225	0.2600
HEY	13.4825	0.3500
HEY	13.8325	0.6500
THAT'S	14.5925	0.3400
NOT	14.9325	0.2200
THE	15.1525	0.3400
RULE	15.4925	1.1600
AND	18.4225	2.1100
YOU	20.7125	0.0600
KNOW	20.7725	0.1200
IT	20.9825	1.0000
ALL	27.9125	0.2200
RIGHT	28.1325	0.3600
SHOW'S	28.4925	0.4900
OVER	28.9825	0.3900
NOTHING	29.7125	3.1500
TO	32.8625	0.0800
SEE	32.9425	0.3500
HERE	33.2925	2.4400
OKAY	37.0525	0.4900
LET'S	37.9325	0.2600
DO	38.1925	0.1400
LAUNDRY	38.3325	0.4200
THAT	39.4625	0.3100
WAS	39.8225	0.1800
AMAZING	40.0025	1.0600
WELL	41.0625	0.4400
I	41.5525	0.1100
CAN'T	41.6625	0.2500
EVEN	41.9125	0.1900
SEND	42.1025	0.3000
BACK	42.4025	0.2600
SOUP	42.6625	0.7700
WELL	43.4325	0.3800
THAT'S	43.8525	0.4000
BECAUSE	44.4225	0.5400
YOU'RE	44.9625	0.3600
SUCH	45.3225	0.2800
A	45.6025	0.2200
SWEET	45.9825	0.3900
GENTLE	46.4625	0.6700
UH	47.1325	0.1000
UM	48.9525	0.4100
UH	49.9325	0.3100
DO	50.2425	0.0900
YOU	50.3325	0.1900
UH	50.5225	0.2800
OH	50.8025	0.0700
HEY	50.8725	1.0700
YOU	52.0425	0.1300
MUST	52.2425	0.4200
NEED	52.6625	0.2300
DETERGENT	52.8925	0.7800
OH	53.6725	0.1300
WHAT'S	54.0325	3.0100
THAT	58.1625	0.5900
UBERWEISS	58.7525	0.9600
IT'S	59.7125	1.7700
NEW	61.4825	0.1000
IT'S	61.5825	0.8600
GERMAN	62.4425	0.3600
IT'S	62.8025	0.3200
EXTRA	63.2125	0.3700
TOUGH	63.5825	0.4300
RACH	64.3925	1.5800
ARE	66.5225	0.1600
YOU	66.6825	0.4800
GOING	67.4125	0.1300
TO	67.5425	0.1900
SEPARATE	67.7325	0.4300
THOSE	68.1625	0.3300
OH	69.6025	0.0300
GOD	70.0625	0.2700
OH	70.3325	0.0300
AM	70.3625	0.2100
I	71.3325	0.2600
BEING	72.3225	0.2800
LIKE	72.6025	0.1500
A	72.7525	0.0400
TOTAL	72.7925	0.6200
LAUNDRY	73.4125	0.3400
SPAZ	73.7525	0.7800
I	74.9225	0.2000
MEAN	75.1225	0.1400
AM	75.2625	0.1000
I	75.3625	0.1600
SUPPOSED	75.5225	0.2400
TO	75.7625	0.0600
USE	75.8225	0.2000
ONE	76.0225	0.3800
MACHINE	76.4025	0.3600
FOR	76.8025	0.1000
SHIRTS	76.9025	0.3400
AND	77.2425	0.1000
ANOTHER	77.3425	0.2700
MACHINE	77.6125	0.3500
FOR	77.9625	0.1200
PANTS	79.0225	2.9500
HAVE	82.4025	0.1600
YOU	82.5625	0.2400
HAVE	83.3525	0.1200
YOU	83.4725	0.1200
NEVER	83.5925	0.3000
DONE	83.8925	0.3100
THIS	84.2025	0.3900
BEFORE	84.5925	0.4900
WELL	85.5725	0.3000
NOT	85.9225	0.1400
MYSELF	86.0625	0.5300
BUT	86.8825	0.2600
I	87.1425	0.1200
KNOW	87.2625	0.1500
OTHER	87.4125	0.1600
PEOPLE	87.5725	0.4200
THAT	88.1925	0.2600
HAVE	88.7725	1.9200
OKAY	90.6925	0.3500
YOU	91.1925	0.1000
CAUGHT	91.2925	0.2600
ME	91.5525	0.1900
I'M	91.9625	0.1800
A	92.1425	0.0300
LAUNDRY	92.1725	0.3300
VIRGIN	92.5025	0.3800
UH	93.3625	2.2200
WELL	95.5825	0.1700
DON'T	95.7525	0.2000
WORRY	95.9525	0.3300
I'LL	96.2825	0.1200
USE	96.4025	0.3700
THE	96.7725	0.3900
GENTLE	97.3625	0.6300
CYCLE	98.9225	0.4600
OKAY	100.6125	0.3700
UH	101.1925	2.1400
BASICALLY	103.3325	0.5100
YOU	103.8425	0.0800
WANT	103.9225	0.2000
TO	104.1225	0.0700
USE	104.1925	0.4400
ONE	104.7825	0.2700
MACHINE	105.0525	0.5900
FOR	105.7125	0.3600
ALL	106.0725	0.1800
YOUR	106.2525	0.1300
WHITES	106.3825	0.5400
OKAY	107.1725	0.1700
A	107.5725	0.3500
WHOLE	108.1525	0.1600
NOTHER	108.3825	0.3900
MACHINE	108.7725	0.4800
FOR	109.2525	0.2200
FOR	109.4725	0.1600
YOUR	109.6325	0.1200
COLORS	109.7525	0.5900
AND	110.6425	0.3900
AND	111.0325	0.3200
A	111.3525	0.1700
THIRD	111.5725	0.3100
FOR	111.8825	0.6700
YOUR	112.7525	0.3000
UH	113.0525	0.2700
UH	114.5925	0.5400
DELICATES	115.4525	0.6500
AND	116.1025	0.1700
THAT	116.2725	0.1600
WOULD	116.4325	0.1400
BE	116.5725	0.3700
YOUR	117.2525	0.4100
BRAS	117.6625	0.5600
AND	118.2225	0.2900
YOUR	118.5125	0.4200
UNDER	119.5325	0.5800
PANTY	120.5225	0.3800
THINGS	120.9025	0.5100
OKAY	121.9525	0.8100
WELL	124.0425	0.3600
WHAT	124.6725	0.3200
ABOUT	125.4725	0.3200
THESE	125.7925	0.2200
ARE	126.0125	0.1300
WHITE	126.1425	0.2300
COTTON	126.3925	0.2400
PANTIES	126.6625	0.3500
WOULD	127.0125	0.1100
THEY	127.1225	0.1400
GO	127.2625	0.1600
WITH	127.4225	0.1300
WHITES	127.5525	0.2900
OR	127.8425	0.0300
WITH	127.8725	0.1100
DELICATES	127.9825	0.5400
UH	128.5225	0.1700
THAT	128.6925	0.2400
THAT	128.9325	0.2900
THAT	130.1325	0.1700
WOULD	130.3025	0.1100
BE	130.4125	0.1400
A	130.5525	0.0500
JUDGMENT	130.6025	0.4700
CALL	131.0725	0.2700
HE'S	131.6125	6.0100
SO	137.6225	0.2100
CUTE	137.8325	0.4900
SO	138.3425	0.0900
WHERE	138.4325	3.4200
DID	141.8525	0.1600
YOU	142.0125	0.0600
GUYS	142.0725	0.2400
GROW	142.3125	0.1900
UP	142.5025	0.1800
BROOKLYN	143.0625	0.4300
HEIGHTS	143.4925	0.2200
CLEVELAND	143.7125	0.4700
HA	144.9825	0.1900
HOW	145.4025	1.0200
DID	146.6625	0.1400
THAT	146.8525	0.1700
HAPPEN	147.0225	0.6000
OH	148.0325	0.0700
MY	148.1025	0.1000
GOD	148.2025	0.4400
WHAT	148.9725	0.5200
I	149.9825	0.2800
