word	onset	duration
drip	1.5025	0.1200
di	1.6225	0.1000
di	1.7925	0.0800
di	1.9525	0.1500
di	2.1025	0.1100
di	2.2525	0.2600
No	2.5125	22.3500
no	24.8625	3.5700
we're	30.2025	0.1100
done	31.2225	2.7500
We're	34.4425	0.1100
done	35.0525	13.3800
man	48.6225	2.7200
Aunt	51.7825	2.1800
Silv	55.2425	1.8900
stop	57.1325	0.9400
yelling	58.0725	1.9300
All	60.0325	0.0600
I'm	60.9025	5.2100
saying	66.1125	0.5800
is	66.6925	0.3200
if	67.0125	0.3200
you	68.2925	0.0700
had	68.3625	0.6000
told	69.3225	1.5100
me	70.8325	0.1000
vegetarian	70.9325	0.5200
lasagna	71.4525	0.4700
I	71.9225	0.1200
would've	72.0425	0.2100
made	72.2525	0.3700
vegetarian	72.6225	0.5800
lasagna	73.2025	0.4300
Well	76.1325	0.2000
the	76.3325	0.2800
meat's	76.6125	0.2800
only	76.8925	0.2900
every	77.1825	0.2300
third	77.4125	0.2400
layer	77.6525	0.6200
Maybe	78.3425	0.2800
you	78.6225	0.0900
could	78.7125	0.1300
scrape	78.8425	0.4300
Ross	79.6825	1.0800
did	80.9725	0.4300
you	81.4025	0.1200
really	81.5225	0.2900
read	81.8325	0.2700
all	82.1025	0.2000
these	82.3025	0.2100
baby	82.5125	0.3300
books	82.8425	0.1800
Yep	83.3225	0.2000
You	84.0025	0.1300
could	84.1325	0.1700
plunk	84.3025	0.2800
me	84.5825	0.1600
down	84.7425	0.3100
in	85.0525	0.0800
the	85.1325	0.0600
middle	85.1925	0.2400
of	85.4325	0.1100
any	85.6025	0.3400
woman's	85.9425	0.4000
uterus	86.3425	0.5300
no	87.0025	0.1900
compass	87.1925	0.4000
and	88.0925	0.9200
I	89.1325	0.2300
could	89.3625	0.1300
find	89.4925	0.2500
my	89.7425	0.1100
way	89.8525	0.2000
out	90.0525	0.2700
like	90.3225	0.2900
that	91.1925	1.6400
Ooh	92.8325	0.0700
this	92.9025	0.2100
is	93.1125	0.1300
cool	93.2425	0.3000
It	93.9425	0.1200
says	94.0625	0.2300
in	94.2925	0.0800
some	94.3725	0.2700
parts	94.6425	0.3000
of	94.9425	0.0600
the	95.0025	0.0700
world	95.0725	0.4200
people	95.7225	0.2500
actually	95.9725	0.4300
eat	96.4025	0.1800
the	96.5825	0.0900
placenta	96.6725	0.5600
And	97.4325	2.7000
we're	100.1325	0.3100
done	100.4425	0.2100
with	100.6525	0.1300
the	100.7825	0.0700
yogurt	100.8525	0.3800
Sorry	101.2725	0.2100
Aunt	101.4825	3.8400
Silv	105.9225	0.3800
I	106.3025	0.1200
did	106.4225	0.1700
this	106.5925	0.1600
as	106.7525	0.1000
a	106.8525	0.0500
favor	106.9825	0.4500
I	107.5325	0.0900
am	107.6225	0.1900
not	107.8125	0.2500
a	108.0625	0.0500
caterer	108.1125	0.5800
What	109.3125	0.2100
do	109.5225	0.0600
you	109.5825	0.0800
want	109.6625	0.1700
me	109.8325	0.0600
to	109.8925	0.0700
do	109.9625	0.2000
with	110.1625	0.1400
a	110.3025	0.0300
dozen	110.3325	0.3700
lasagnas	110.7025	0.6900
Nice	113.4325	0.4700
talk	113.9025	0.3200
Aunt	114.2225	0.2100
Silv	114.4725	0.3600
You	114.8325	0.0900
kiss	114.9525	0.1500
Uncle	115.1025	1.7300
