word	onset	duration
WHERE	0.0125	0.1700
BUGS	0.1825	0.1600
IS	0.3425	0.0700
PLAYING	0.4125	0.1500
ALL	0.5625	0.0600
THE	0.6225	0.0700
POSITIONS	0.6925	0.2800
BUT	0.9725	0.2000
INSTEAD	1.1725	0.2700
OF	1.4425	0.0600
BUGS	1.5025	0.2300
IT	1.7325	0.0700
WAS	1.8025	0.1100
FIRST	1.9125	0.2000
BASE	2.1125	0.1700
ALAN	2.2825	0.2300
SECOND	2.5125	0.1800
BASE	2.6925	0.1700
ALAN	2.8625	0.1500
THIRD	3.1225	0.2500
BASE	3.6625	0.1300
ALAN	3.7925	5.5100
I	9.3025	0.1700
MEAN	9.4725	0.1000
IT	9.5725	0.1100
WAS	9.6825	0.0900
LIKE	9.7725	0.1700
HE	9.9425	0.2400
MADE	10.1825	0.2800
US	10.4625	0.2200
INTO	10.6825	0.3300
A	11.0125	0.0500
TEAM	11.0625	0.5500
YEP	11.6125	0.3800
WE	12.1325	0.1200
SURE	12.2525	0.2200
SHOWED	12.4725	0.3400
THOSE	12.8125	0.2500
HASIDIC	13.0625	0.4000
JEWELERS	13.4625	0.5100
A	13.9725	0.0800
THING	14.1225	0.1800
OR	14.3025	0.0300
TWO	14.3325	0.1400
ABOUT	14.4725	0.2800
SOFTBALL	14.7525	0.4600
CAN	15.2125	0.1000
I	15.3125	0.1400
ASK	15.6725	1.3900
YOU	17.8625	0.1100
GUYS	18.1725	0.3500
A	18.5225	0.0400
QUESTION	18.5625	0.3600
DO	18.9225	0.0700
YOU	19.6525	0.0600
EVER	19.8025	0.1900
THINK	19.9925	0.1600
THAT	20.1525	0.1000
ALAN	20.2525	0.4000
IS	20.6525	0.1300
MAYBE	20.7825	0.4500
SOMETIMES	21.4525	0.5100
WHAT	22.2525	0.2400
I	23.6025	0.1200
DON'T	23.7225	0.0900
KNOW	23.8125	0.3400
A	24.4325	0.0500
LITTLE	24.4825	0.2700
TOO	24.8725	0.4300
ALAN	25.3025	0.4200
OH	26.4325	0.0300
NO	26.4625	0.1000
THAT'S	26.5625	0.1500
NOT	26.7125	0.4400
POSSIBLE	27.4025	0.5600
ONE	28.1425	0.0900
CAN	28.6325	0.1100
NEVER	28.7425	0.1900
BE	28.9325	0.1200
TOO	29.2825	0.2300
ALAN	29.5125	0.4600
YEAH	29.9725	0.2800
IT'S	30.2525	0.4000
HIS	30.6525	0.2700
INNATE	30.9225	0.9600
ALAN	32.0325	0.3700
NESS	32.4025	0.4200
THAT	32.8225	0.5900
WE	33.4125	0.1800
ADORE	33.5925	0.3500
I	35.0325	0.2300
PERSONALLY	35.2625	0.4500
COULD	35.7125	0.3500
HAVE	36.0625	0.2300
A	36.2925	0.1100
GALLON	36.4025	0.3400
OF	36.9025	0.2500
ALAN	37.1525	1.4100
