word	onset	duration
AND	0.6325	0.1800
SHE	0.8125	0.2100
AND	1.0225	0.0900
SUSAN	1.1125	0.4000
ARE	1.5125	0.1500
GOING	1.6625	0.2100
TO	1.8725	0.4400
RAISE	2.5125	0.4400
THE	2.9525	0.0700
BABY	3.0225	0.4500
AND	4.0125	3.6800
YOU	7.9325	0.2400
KNEW	8.1725	0.3500
ABOUT	8.5225	4.9600
THIS	13.4825	0.0900
FOLKS	13.5725	0.4600
ARE	14.0325	0.0800
REALLY	14.1125	1.5100
THAT	17.4825	0.8600
BAD	18.3425	0.4000
HUH	18.7425	0.2500
WELL	20.3225	0.1100
YOU	20.4325	0.1000
KNOW	20.5325	0.1500
THESE	20.6825	0.2600
PEOPLE	20.9425	0.4000
ARE	21.3425	0.0600
PROS	21.4025	0.8600
THEY	22.8825	0.3000
KNOW	23.1825	0.3200
WHAT	23.5025	1.6700
THEY'RE	25.1725	0.5900
DOING	25.7625	0.5300
THEY	26.5125	0.2600
TAKE	26.7725	0.2900
THEIR	27.0625	0.1400
TIME	27.2025	0.4400
THEY	27.8625	0.3100
GET	28.1725	0.5400
THE	28.8325	0.2600
JOB	29.1725	0.6000
DONE	29.7725	3.0600
I	32.8325	0.1000
KNOW	32.9325	0.2100
THEY	33.1425	0.1800
SAY	33.3625	0.2000
THAT	33.5625	0.1400
YOU	33.7025	0.0800
CAN'T	33.7825	0.2900
CHANGE	34.0725	0.2400
YOUR	34.3125	0.0900
PARENTS	34.4025	0.5900
BOY	35.8425	0.2700
IF	36.1125	0.1500
YOU	36.2625	0.1900
COULD	36.4525	0.1700
I'D	36.6225	0.3800
WANT	37.4125	0.3000
YOURS	37.7125	0.3600
MUST	38.4725	1.4100
PEE	40.2925	0.1800
IT'S	40.9925	0.2400
EVEN	41.3525	0.3200
WORSE	42.0425	0.1100
WHEN	42.1525	2.2200
YOU'RE	44.5025	0.1800
TWINS	44.6825	0.5800
YOU'RE	45.5025	0.1200
A	45.6225	0.0500
TWIN	45.6725	0.3200
YEAH	46.2625	0.5300
WE	46.8325	0.1000
DON'T	46.9325	0.1400
SPEAK	47.0725	0.4200
SHE'S	47.8325	0.1900
LIKE	48.0225	0.1800
THIS	48.2025	0.2800
HIGH	48.9125	0.1900
POWERED	49.1225	0.5200
DRIVEN	49.6425	0.3900
CAREER	50.0325	0.3200
TYPE	50.3525	0.3200
WHAT	51.0225	0.1300
DOES	51.1525	0.0900
SHE	51.2425	0.0900
DO	51.3325	0.3100
SHE'S	51.9425	0.1400
A	52.0825	0.0400
WAITRESS	52.1225	0.6100
IDENTICAL	52.8725	3.0300
YEAH	56.2625	0.2100
PEOPLE	56.4725	0.3100
SAY	56.7825	0.2100
WE	56.9925	0.0800
LOOK	57.0725	0.2200
ALIKE	57.2925	0.3200
BUT	57.6925	0.1500
I	58.0125	0.1300
DON'T	58.1425	0.1500
SEE	58.2925	0.2900
IT	59.1025	0.2200
ALL	59.3225	0.1200
RIGHT	59.4425	1.3400
GUYS	60.7825	0.4200
I'VE	61.2025	0.1400
KIND	61.4725	0.2000
OF	61.9925	0.0600
GOT	62.1025	0.1500
TO	62.2525	0.2100
CLEAN	62.4625	0.3000
UP	62.7625	0.1400
NOW	62.9525	0.1500
CHANDLER	63.5625	0.3700
YOU'RE	63.9325	0.1600
AN	64.0925	0.0700
ONLY	64.1625	0.2200
CHILD	64.3825	0.3500
RIGHT	64.7325	0.2300
YOU	65.2425	0.0600
DON'T	65.3025	0.2100
HAVE	65.5125	0.2500
ANY	65.8125	0.2800
OF	66.0925	0.0600
THIS	66.1525	0.3400
WELL	66.6325	0.3100
NO	66.9425	0.3400
ALTHOUGH	67.2825	0.3500
I	67.6325	0.1200
DID	67.7525	0.1700
HAVE	67.9225	0.1200
AN	68.0425	0.0700
IMAGINARY	68.1125	0.5700
FRIEND	68.6825	0.5300
WHO	69.2125	0.2200
MY	70.2925	0.1600
PARENTS	70.6225	0.3500
ACTUALLY	70.9725	0.3000
PREFERRED	71.2725	0.5300
HIT	71.8025	0.1200
THE	72.0025	2.5600
LIGHTS	74.6125	0.5300
PLEASE	75.1425	0.3600
HOW	80.9825	1.9900
LONG	83.6925	0.2800
WAS	83.9725	0.1500
I	84.1225	0.1400
IN	84.2625	0.1800
THERE	84.4425	2.1100
I'M	86.5525	0.1500
JUST	86.7625	0.2800
CLEANING	87.0425	0.3000
UP	88.4025	0.1000
OH	88.5025	0.1900
YOU	88.6925	0.2200
UH	88.9125	0.2000
DO	89.1125	0.0600
YOU	89.5625	0.0600
NEED	89.6225	0.1800
ANY	89.8025	0.1300
HELP	89.9325	0.4000
UM	91.4625	0.3400
OKAY	92.8025	0.3000
SURE	93.1025	0.3700
THANKS	97.0525	2.6800
ANYWAY	100.0325	0.5900
UH	100.8825	0.2500
SO	102.2425	0.0800
YOU	102.3225	0.4900
NERVOUS	102.8125	0.4100
ABOUT	103.2225	0.3200
BARRY	103.7225	0.5000
TOMORROW	104.2225	0.3900
UH	105.0925	0.5700
A	105.9925	0.0300
LITTLE	106.0225	0.3200
MM	106.5925	0.2500
HMM	106.8425	0.3000
A	108.5725	0.0600
LOT	109.1625	0.4400
MM	109.7925	0.1700
