episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s04e06a		[]	[]	[]
s04e06a	thank you	['so']	[2.48]	[0.31999999999999984]
s04e06a	 for the delicious	['thank', 'you', 'for', 'the', 'delicious']	[2.8, 3.04, 3.12, 3.36, 3.6]	[0.2400000000000002, 0.08000000000000007, 0.23999999999999977, 0.2400000000000002, 0.49999999999999956]
s04e06a	 dinner. you're welcome for	"['dinner', ""you're"", 'welcome', 'for', 'a']"	[4.24, 4.88, 5.2, 5.6, 5.7599998]	[0.5, 0.3200000000000003, 0.39999999999999947, 0.15999980000000047, 0.16000019999999981]
s04e06a	 the delicious dinner.	['delicious', 'dinner']	[5.92, 6.3999996]	[0.4799996000000002, 0.5]
s04e06a	 hey! what are you guys looking	['hey', 'what', 'are', 'you', 'guys', 'looking']	[7.2799997, 7.7599998, 8.0, 8.16, 8.24, 8.559999]	[0.4800000999999998, 0.24000019999999989, 0.16000000000000014, 0.08000000000000007, 0.31999899999999926, 0.3200010000000013]
s04e06a	 at?  ross and the most	['at', 'ross', 'and', 'the', 'most']	[8.88, 9.445, 9.684999, 9.925, 10.005]	[0.3249999999999993, 0.23999899999999919, 0.24000100000000124, 0.08000000000000007, 0.23999999999999844]
s04e06a	 beautiful girl in the world.	['beautiful', 'girl', 'in', 'the', 'world']	[10.245, 10.6449995, 10.885, 11.045, 11.285]	[0.3999995000000016, 0.24000049999999895, 0.16000000000000014, 0.2400000000000002, 0.5]
s04e06a	 yeah,	"[""they're"", 'kinda']"	[12.085, 12.405]	[0.3199999999999985, 0.5]
s04e06a	 come to papa!	['papa']	[12.965]	[0.5]
s04e06a		[]	[]	[]
s04e06a		[]	[]	[]
s04e06a		[]	[]	[]
s04e06a	 i know!	['i', 'know']	[19.58, 19.74]	[0.16000000000000014, 0.5]
s04e06a		[]	[]	[]
s04e06a	 probably the only time i'll	"['probably', 'the', 'only', 'time', ""i'll""]"	[22.78, 23.1, 23.26, 23.42, 23.66]	[0.3200000000000003, 0.16000000000000014, 0.16000000000000014, 0.23999999999999844, 0.16000000000000014]
s04e06a	 ever say this but did	['ever', 'say', 'this', 'but', 'did']	[23.82, 24.06, 24.220001, 25.055, 25.215]	[0.23999999999999844, 0.16000100000000117, 0.5, 0.16000000000000014, 0.08000000000000185]
s04e06a	 you see the ass on	['you', 'see', 'the', 'ass', 'on']	[25.295, 25.535, 25.775002, 25.935001, 26.335001]	[0.23999999999999844, 0.2400020000000005, 0.15999899999999911, 0.3999999999999986, 0.15999900000000267]
s04e06a	 her? where did	['her', 'where', 'did']	[26.495, 27.535, 27.775002]	[0.5, 0.2400020000000005, 0.07999799999999979]
s04e06a	 you...? when did you...?	['you', 'when', 'did', 'you']	[27.855, 28.895, 29.215, 29.375]	[0.5, 0.3200000000000003, 0.16000000000000014, 0.16000000000000014]
s04e06a	 how did you...? how	['how', 'did', 'you', 'how']	[30.175001, 30.415, 30.655, 30.975]	[0.2399989999999974, 0.240000000000002, 0.3200000000000003, 0.23999999999999844]
s04e06a	 did you get a girl like	['did', 'you', 'get', 'a', 'girl', 'like']	[31.215, 31.375, 31.535, 31.775002, 31.935001, 32.175]	[0.16000000000000014, 0.16000000000000014, 0.2400020000000005, 0.15999899999999911, 0.2399989999999974, 0.240000000000002]
s04e06a	 that?	['that']	[32.415]	[0.5]
s04e06a	 yeah, so, what is she... like,	['yeah', 'so', 'what', 'is', 'she', 'like', 'a', 'like']	[34.170002, 34.33, 34.45, 34.57, 34.73, 35.05, 35.21, 35.37]	[0.15999800000000164, 0.12000000000000455, 0.11999999999999744, 0.1599999999999966, 0.3200000000000003, 0.1600000000000037, 0.1599999999999966, 0.240000000000002]
s04e06a	 a spokes model? aerobics	['a', 'spokesmodel', 'aerobics']	[35.61, 35.85, 36.73]	[0.240000000000002, 0.5, 0.5]
s04e06a	 instructor? what?	['instructor', 'what']	[37.45, 38.01]	[0.5, 0.5]
s04e06a	 actually, she's a paleontology	"['actually', ""she's"", 'a', 'paleontology']"	[38.57, 39.05, 39.29, 39.69]	[0.4799999999999969, 0.240000000000002, 0.3999999999999986, 0.5]
s04e06a	 doctoral candidate	['doctoral', 'candidate']	[40.57, 41.13]	[0.5, 0.5]
s04e06a	 specializing in the cenozoic	['specializing', 'in', 'the', 'cenozoic']	[41.69, 42.33, 42.489998, 42.65]	[0.5, 0.15999800000000164, 0.16000199999999865, 0.5]
s04e06a	 era.	['era']	[43.37]	[0.5]
s04e06a	 okay, but that's, like, the	"['k', 'but', ""that's"", 'like', 'the']"	[45.035, 45.275, 45.435, 45.675, 45.835]	[0.240000000000002, 0.1600000000000037, 0.23999999999999488, 0.1600000000000037, 0.1599999999999966]
s04e06a	 easiest era.	['easiest', 'era']	[45.995, 46.475002]	[0.48000200000000603, 0.5]
s04e06a		[]	[]	[]
s04e06a	 i've seen her at work but i	"[""i've"", 'seen', 'her', 'at', 'work', 'but', 'i']"	[48.955, 49.195, 49.435, 49.675, 49.755, 50.075, 50.315002]	[0.240000000000002, 0.240000000000002, 0.23999999999999488, 0.0800000000000054, 0.3200000000000003, 0.24000199999999694, 0.15999800000000164]
s04e06a	 always figured...	['always', 'figured']	[50.475, 50.875]	[0.3999999999999986, 0.5]
s04e06a		[]	[]	[]
s04e06a	 but,	['but']	[54.04]	[0.5]
s04e06a	 uh, i made her dinner	['i', 'made', 'her', 'dinner']	[55.16, 55.32, 55.48, 55.72]	[0.1600000000000037, 0.1599999999999966, 0.240000000000002, 0.5]
