episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s04e14a		[]	[]	[]
s04e14a		[]	[]	[]
s04e14a	so, now, what is	['what', 'is']	[3.9199998, 4.0]	[0.08000020000000019, 0.2400000000000002]
s04e14a	 this now? googily worm.	['this', 'now', 'googly', 'worm']	[4.24, 4.48, 4.96, 5.3599997]	[0.2400000000000002, 0.47999999999999954, 0.3999997000000004, 0.5]
s04e14a		[]	[]	[]
s04e14a	 and this?	['and', 'this']	[7.52, 7.9199996]	[0.3999996000000001, 0.4750003999999999]
s04e14a	 glow pop jiggly jammer.	['gold', 'pop', 'jiggly', 'jammer']	[8.875, 9.115001, 9.3550005, 9.675]	[0.24000099999999946, 0.2399994999999997, 0.31999950000000155, 0.5]
s04e14a		[]	[]	[]
s04e14a	 bait is so funny.	"['babe', ""it's"", 'so', 'funny']"	[11.835, 12.075001, 12.315001, 12.555]	[0.24000099999999946, 0.2400000000000002, 0.23999899999999919, 0.5]
s04e14a	 hey,	['hey']	[14.555]	[0.3200000000000003]
s04e14a	 um, what's	"[""what's""]"	[15.595]	[0.32000099999999954]
s04e14a	 this?	['this']	[15.915001]	[0.49999899999999897]
s04e14a	 oh, a hunk of sandwich from last	['hunk', 'of', 'sandwich', 'from', 'last']	[17.9, 18.14, 18.3, 18.62, 18.86]	[0.240000000000002, 0.16000000000000014, 0.3200000000000003, 0.23999999999999844, 0.16000000000000014]
s04e14a	 year.	['year']	[19.02]	[0.5]
s04e14a	 oh, geller's got one	['gailers', 'got', 'one']	[21.02, 21.5, 21.66]	[0.4800000000000004, 0.16000000000000014, 0.23999999999999844]
s04e14a	 hooked. oh! looks like a big	['hooked', 'oh', 'looks', 'like', 'a', 'big']	[21.9, 22.54, 23.02, 23.34, 23.5, 23.58]	[0.5, 0.4800000000000004, 0.3200000000000003, 0.16000000000000014, 0.0799999999999983, 0.240000000000002]
