episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s01e19a		[]	[]	[]
s01e19a		[]	[]	[]
s01e19a	okay, okay, i checked.	['okay', 'okay', 'i', 'checked']	[3.04, 3.4399998, 3.76, 3.9199998]	[0.3999997999999998, 0.32000019999999996, 0.15999980000000003, 0.5000002000000001]
s01e19a	 we have earl	['we', 'have', 'earl']	[4.56, 4.7999997, 5.2799997]	[0.23999970000000026, 0.4800000000000004, 0.4000002999999994]
s01e19a	 grey, english breakfast	['grey', 'english', 'breakfast']	[5.68, 6.16, 6.56]	[0.4800000000000004, 0.39999999999999947, 0.5]
s01e19a	 cinnamon stick,	['cinnamon', 'stick']	[7.2799997, 7.7599998]	[0.4800000999999998, 0.5000001999999997]
s01e19a	 chamomile, mint medley,	['chamomile', 'mint', 'medley']	[8.48, 9.445, 9.605]	[0.5, 0.16000000000000014, 0.5]
s01e19a	 blackberry	['blackberry']	[10.485]	[0.5]
s01e19a	 and, uh... oh, wait. there's	"['and', 'oh', 'wait', ""there's"", '1']"	[11.605, 12.325, 12.565, 12.805, 13.045]	[0.3200000000000003, 0.2400000000000002, 0.2400000000000002, 0.2400000000000002, 0.2400000000000002]
s01e19a	 one more. um, lemon	['more', 'lemon']	[13.285, 14.165]	[0.3200000000000003, 0.4800000000000004]
s01e19a	 soother.	['soother']	[14.645]	[0.5]
s01e19a	 you're not the guy	"[""you're"", 'not', 'the', 'guy']"	[16.93, 17.25, 17.41, 17.490002]	[0.3200000000000003, 0.16000000000000014, 0.08000200000000035, 0.16000000000000014]
s01e19a	 that asked for the tea, are you?	['that', 'asked', 'for', 'the', 'tea', 'are', 'you']	[17.650002, 17.890001, 17.970001, 18.210001, 18.29, 18.61, 18.69]	[0.23999900000000096, 0.0799999999999983, 0.23999999999999844, 0.07999900000000082, 0.3200000000000003, 0.08000000000000185, 0.5]
s01e19a		[]	[]	[]
s01e19a		[]	[]	[]
s01e19a		[]	[]	[]
s01e19a		[]	[]	[]
s01e19a		[]	[]	[]
s01e19a		[]	[]	[]
s01e19a		[]	[]	[]
s01e19a		[]	[]	[]
s01e19a	 mail call, rachel	"['mail', 'call', ""rachel's""]"	[31.465, 31.785, 32.185]	[0.3200000000000003, 0.40000000000000213, 0.4799999999999969]
s01e19a	 green, bunk	['green', 'bunk', '7']	[32.665, 33.065, 33.66]	[0.3999999999999986, 0.2750000000000057, 0.5]
s01e19a	 seven. thank you.	['thank', 'you']	[34.38, 34.78]	[0.3999999999999986, 0.5]
s01e19a		[]	[]	[]
s01e19a	 oh, cool.	['oh', 'cool']	[37.18, 37.5]	[0.3200000000000003, 0.5]
s01e19a	 a free sample of coffee.	['free', 'sample', 'of', 'coffee']	[38.7, 39.02, 39.42, 39.58]	[0.3200000000000003, 0.3999999999999986, 0.1599999999999966, 0.5]
s01e19a	 oh, good, because	['oh', 'good', 'because']	[40.54, 40.78, 41.1]	[0.240000000000002, 0.3200000000000003, 0.394999999999996]
s01e19a	 where else would we get any?	['where', 'else', 'would', 'we', 'get', 'any']	[41.735, 41.895, 42.055, 42.295, 42.454998, 42.695]	[0.1600000000000037, 0.1599999999999966, 0.240000000000002, 0.15999800000000164, 0.24000199999999694, 0.5]
s01e19a		[]	[]	[]
s01e19a	 oh.	['oh']	[45.815]	[0.240000000000002]
s01e19a	 right.	['right']	[46.055]	[0.5]
s01e19a	 oh,	['oh']	[48.695]	[0.39999699999999905]
s01e19a	 great. what is it?	['great', 'what', 'is', 'it']	[49.094997, 49.894997, 50.055, 50.215]	[0.5, 0.16000300000000323, 0.1600000000000037, 0.3649999999999949]
s01e19a	 country club	['country', 'club']	[51.140003, 51.54]	[0.39999699999999905, 0.40000200000000063]
s01e19a	 newsletter. my	['newsletter', 'my']	[51.940002, 53.300003]	[0.5, 0.23999700000000246]
s01e19a	 mother sends me the engagement	['mother', 'sends', 'me', 'the', 'engagement']	[53.54, 53.86, 54.100002, 54.34, 54.5]	[0.3200000000000003, 0.24000200000000405, 0.23999799999999993, 0.1599999999999966, 0.5]
s01e19a	 notices for	['notices', 'for']	[55.140003, 55.7]	[0.5, 0.4799999999999969]
s01e19a	 inspiration.	['inspiration']	[56.18]	[0.5]
s01e19a	 oh, my	['oh', 'my']	[59.06, 59.22]	[0.1599999999999966, 0.3200000000000003]
s01e19a	 god. oh, my	['god', 'oh', 'my']	[59.54, 60.645, 60.885]	[0.5, 0.23999999999999488, 0.0800000000000054]
s01e19a	 god, it's barry and mindy.	"['god', ""it's"", 'barry', 'and', 'mindy']"	[60.965, 61.204998, 61.445, 61.765, 62.004997]	[0.23999799999999993, 0.24000199999999694, 0.3200000000000003, 0.23999700000000246, 0.5]
s01e19a	 barry who you almost...?	['barry', 'who', 'you', 'almost']	[62.965, 63.285, 63.524998, 63.605]	[0.3199999999999932, 0.23999799999999993, 0.08000200000000035, 0.3999999999999986]
s01e19a	 barry who i almost... and mindy,	['barry', 'who', 'i', 'almost', 'and', 'mindy']	[64.005, 64.325, 64.485, 64.645, 65.045, 65.205]	[0.3200000000000074, 0.1599999999999966, 0.1599999999999966, 0.4000000000000057, 0.1599999999999966, 0.23999999999999488]
s01e19a	 your maid of...? mindy, my maid of... let me see	['your', 'maidens', 'mindy', 'my', 'maidens']	[65.445, 65.604996, 65.924995, 66.244995, 66.405]	[0.1599960000000067, 0.3199989999999957, 0.3200000000000074, 0.16000499999999818, 0.5]
