episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s01e24a		[]	[]	[]
s01e24a		[]	[]	[]
s01e24a		[]	[]	[]
s01e24a		[]	[]	[]
s01e24a	oh, here's little ben falling	"[""here's"", 'little', 'ben', 'falling']"	[5.6, 6.0, 6.3199997, 6.72]	[0.40000000000000036, 0.31999970000000033, 0.4000002999999994, 0.3200000000000003]
s01e24a	 asleep.	['asleep']	[7.04]	[0.5]
s01e24a	 oh, a little bit later.	['oh', 'a', 'little', 'bit', 'later']	[8.665, 8.985, 9.1449995, 9.305, 9.465]	[0.3200000000000003, 0.1599995000000014, 0.16000049999999888, 0.16000000000000014, 0.5]
s01e24a	 is he going	['is', 'he', 'gonna']	[10.985, 11.225, 11.465]	[0.2400000000000002, 0.2400000000000002, 0.3200000000000003]
s01e24a	 to sleep?	['sleep']	[11.785]	[0.5]
s01e24a	 is he going	['is', 'he', 'gonna']	[13.785, 14.025, 14.184999]	[0.2400000000000002, 0.15999899999999911, 0.4800009999999997]
s01e24a	 to sleep?	['sleep']	[14.665]	[0.5]
s01e24a	 is he going	['is', 'he', 'glenna']	[16.46, 16.82, 17.179998]	[0.35999999999999943, 0.35999800000000093, 0.5]
s01e24a		[]	[]	[]
s01e24a	 to? yup! out like a light.	['yep', 'out', 'like', 'a', 'light']	[19.099998, 19.419998, 19.66, 19.98, 20.06]	[0.3200000000000003, 0.2400020000000005, 0.3200000000000003, 0.0799999999999983, 0.5]
s01e24a	 look at that. boy	['boy']	[22.06]	[0.240000000000002]
s01e24a	" this sure trumps the ""has he"	['this', 'shirt', 'trumps', 'the', 'has', 'he']	[22.3, 22.539999, 22.779999, 23.099998, 23.259998, 23.419998]	[0.23999900000000096, 0.23999999999999844, 0.31999899999999926, 0.16000000000000014, 0.16000000000000014, 0.2400020000000005]
s01e24a	" pooped"" series."	['pooped', 'series']	[23.66, 24.06]	[0.3999999999999986, 0.5]
s01e24a	 really, look, ross,	['really', 'look', 'ross']	[25.634998, 26.035, 26.355]	[0.40000200000000063, 0.3200000000000003, 0.23999999999999844]
s01e24a	 we love him, okay but right	['we', 'love', 'him', 'okay', 'but', 'right']	[26.595, 26.835, 26.994999, 27.234999, 27.715, 28.035]	[0.240000000000002, 0.15999899999999911, 0.23999999999999844, 0.48000100000000145, 0.3200000000000003, 0.16000000000000014]
s01e24a	 now he's just a little naked	"['now', ""he's"", 'just', 'a', 'little', 'naked']"	[28.195, 28.435, 28.595, 28.835, 28.914999, 29.234999]	[0.23999999999999844, 0.16000000000000014, 0.240000000000002, 0.07999900000000082, 0.31999999999999673, 0.3999990000000011]
s01e24a	 fat guy. how	['fat', 'guy', 'how']	[29.634998, 29.954998, 30.914999]	[0.3200000000000003, 0.5, 0.23999999999999844]
s01e24a	 excited can we get?	['excited', 'can', 'we', 'get']	[31.154999, 31.554998, 31.715, 31.875]	[0.3999990000000011, 0.16000199999999865, 0.16000000000000014, 0.2950000000000017]
s01e24a	 hey!	['hey']	[33.21]	[0.5]
s01e24a	 hey. hey. hey. hey, what  you	['hey', 'hey', 'hey', 'what', 'you']	[34.089996, 34.649998, 34.809998, 35.21, 35.449997]	[0.5, 0.1600000000000037, 0.40000200000000063, 0.23999700000000246, 0.1599999999999966]
s01e24a	 got there? 400 pictures	['got', 'there', '400', 'pictures']	[35.609997, 35.85, 36.25, 36.809998]	[0.24000300000000152, 0.3999999999999986, 0.5, 0.3199990000000028]
s01e24a	 of ben on a rug. oh!	['of', 'ben', 'on', 'a', 'rug']	[37.129997, 37.289997, 37.53, 37.609997, 37.69]	[0.1599999999999966, 0.24000300000000152, 0.07999699999999876, 0.08000299999999783, 0.5]
s01e24a		[]	[]	[]
s01e24a		[]	[]	[]
s01e24a		[]	[]	[]
s01e24a		[]	[]	[]
s01e24a		[]	[]	[]
s01e24a	  and here's	"['and', ""here's""]"	[47.114998, 47.355]	[0.24000199999999694, 0.3200000000000003]
s01e24a	 little ben nodding	['little', 'ben', 'nodding']	[47.675, 48.074997, 48.394997]	[0.39999700000000615, 0.3199999999999932, 0.4000030000000052]
s01e24a	 off. oh, look at	['off', 'aw', 'look', 'at']	[48.795, 49.515, 49.835, 50.074997]	[0.5, 0.3200000000000003, 0.23999700000000246, 0.3199999999999932]
s01e24a	 aunt monica's little boy.	"[""monica's"", 'little', 'boy']"	[50.394997, 50.954998, 51.355]	[0.5, 0.40000199999999353, 0.5]
s01e24a	 oh, look, he's got	"['oh', 'look', ""he's"", 'got']"	[52.38, 52.62, 52.86, 53.1]	[0.23999999999999488, 0.240000000000002, 0.240000000000002, 0.240000000000002]
s01e24a	 ross's haircut. oh, let	"[""ross's"", 'haircut', 'oh', 'lucy']"	[53.34, 53.82, 54.22, 54.46]	[0.4799999999999969, 0.3999999999999986, 0.240000000000002, 0.5]
s01e24a		[]	[]	[]
s01e24a	 me see. oh, god, is he	['oh', 'god', 'is', 'he']	[56.86, 57.18, 57.579998, 57.739998]	[0.3200000000000003, 0.39999800000000363, 0.1599999999999966, 0.1599999999999966]
s01e24a	 just the sweetest thing.	['just', 'the', 'sweetest', 'thing']	[57.899998, 58.14, 58.3, 58.78]	[0.24000200000000405, 0.1599999999999966, 0.480000000000004, 0.5]
s01e24a	 you must just want to kiss	['you', 'must', 'just', 'wanna', 'kiss']	[59.995, 60.155, 60.395, 60.555, 60.795]	[0.1600000000000037, 0.240000000000002, 0.1599999999999966, 0.240000000000002, 0.23999999999999488]
s01e24a	 him all over.	['him', 'all', 'over']	[61.035, 61.355, 61.595]	[0.3200000000000003, 0.240000000000002, 0.5]
s01e24a		[]	[]	[]
s01e24a		[]	[]	[]
s01e24a		[]	[]	[]
s01e24a	 that would be	['that', 'would', 'be']	[67.090004, 67.25, 67.41]	[0.1599960000000067, 0.1599999999999966, 0.5]
s01e24a		[]	[]	[]
s01e24a	 nice.	['nice']	[69.850006]	[0.5]
s01e24a	 pardon?	['pardon']	[72.29]	[0.5]
s01e24a	 nothing. just a little extra	['nothing', 'just', 'a', 'little', 'extra']	[73.01, 73.33, 73.57, 73.810005, 74.130005]	[0.3199999999999932, 0.23999999999999488, 0.24000500000001068, 0.3199999999999932, 0.3200000000000074]
s01e24a	 air in my mouth.	['air', 'in', 'my', 'mouth']	[74.450005, 74.61, 74.69, 74.85]	[0.159994999999995, 0.0799999999999983, 0.1599999999999966, 0.5]
s01e24a		[]	[]	[]
s01e24a		[]	[]	[]
s01e24a		[]	[]	[]
s01e24a	 hey,	['hey']	[81.325]	[0.3999999999999915]
s01e24a	 chan, can you help me out	['chan', 'can', 'you', 'help', 'me', 'out']	[81.725, 82.659996, 82.82, 82.9, 83.06, 83.14]	[0.5, 0.1600039999999865, 0.0800000000000125, 0.1599999999999966, 0.0799999999999983, 0.159994999999995]
