episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s01e24b	 ni xiao shi	['ross']	[0.39999998]	[0.5000000200000001]
s01e24b	 ma! ross!	['ross']	[2.1599998]	[0.5]
s01e24b	 ross! pardon me!	['excuse', 'me', 'pardon', 'me', 'excuse', 'me']	[2.72, 3.12, 3.36, 3.6799998, 3.84, 4.16]	[0.3999999999999999, 0.23999999999999977, 0.31999980000000017, 0.16000019999999981, 0.3200000000000003, 0.1599997000000002]
s01e24b	 hi. may i see your boarding pass?	['hi', 'hi', 'may', 'i', 'see', 'your', 'boarding', 'pass']	[4.3199997, 4.56, 4.88, 5.04, 5.12, 5.2799997, 5.44, 5.68]	[0.24000029999999928, 0.3200000000000003, 0.16000000000000014, 0.08000000000000007, 0.1599997000000002, 0.1600003000000001, 0.23999999999999932, 0.2400000000000002]
s01e24b	 no, no, i don't have one. i just need to talk	"['no', 'no', 'i', ""don't"", 'have', 'one', 'i', 'just', 'need', 'to', 'talk']"	[5.92, 6.08, 6.24, 6.3199997, 6.48, 6.64, 6.7599998, 6.8799996, 7.04, 7.2, 7.2799997]	[0.16000000000000014, 0.16000000000000014, 0.07999970000000012, 0.1600003000000001, 0.15999999999999925, 0.11999980000000043, 0.11999979999999955, 0.16000040000000038, 0.16000000000000014, 0.07999970000000012, 0.11999989999999983]
s01e24b	 to my friend. oh, i'm sorry. you	"['to', 'my', 'friend', 'oh', ""i'm"", 'sorry', 'you']"	[7.3999996, 7.52, 7.68, 8.0, 8.16, 8.4, 8.72]	[0.12000039999999945, 0.16000000000000014, 0.3200000000000003, 0.16000000000000014, 0.2400000000000002, 0.3200000000000003, 0.16000000000000014]
s01e24b	 are not allowed on the jetway	['are', 'not', 'on', 'the', 'jet', 'white']	[8.88, 9.04, 9.495, 9.575, 9.735, 9.8949995]	[0.15999999999999837, 0.375, 0.08000000000000007, 0.16000000000000014, 0.1599995000000014, 0.4000004999999991]
s01e24b	 unless you have a boarding pass.	['unless', 'you', 'have', 'a', 'boarding', 'pass', 'no']	[10.295, 10.535, 10.775, 11.014999, 11.095, 11.415, 11.735]	[0.2400000000000002, 0.2400000000000002, 0.23999899999999919, 0.0800010000000011, 0.3199999999999985, 0.3200000000000003, 0.16000000000000014]
s01e24b	 i know, but he just went on. he's	"['i', 'know', 'that', 'i', 'just', 'went', 'on', ""he's""]"	[11.895, 11.975, 12.055, 12.215, 12.375, 12.695, 12.855, 13.014999]	[0.08000000000000007, 0.08000000000000007, 0.16000000000000014, 0.16000000000000014, 0.3200000000000003, 0.16000000000000014, 0.15999899999999911, 0.24000100000000124]
s01e24b	 right there. he's got the blue jacket on.	"['right', 'there', ""he's"", 'got', 'the', 'flu', 'jacket', 'on', 'i']"	[13.255, 13.415, 13.575, 13.735, 13.895, 13.975, 14.215, 14.535, 14.695]	[0.15999999999999837, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.08000000000000007, 0.2400000000000002, 0.3200000000000003, 0.16000000000000014, 0.08000000000000007]
