episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s01e01a		[]	[]	[]
s01e01a		[]	[]	[]
s01e01a		[]	[]	[]
s01e01a		[]	[]	[]
s01e01a		[]	[]	[]
s01e01a		[]	[]	[]
s01e01a		[]	[]	[]
s01e01a		[]	[]	[]
s01e01a		[]	[]	[]
s01e01a		[]	[]	[]
s01e01a		[]	[]	[]
s01e01a		[]	[]	[]
s01e01a	there's	"[""there's""]"	[18.68]	[0.3999999999999986]
s01e01a	 nothing to tell.	['nothing', 'to', 'tell']	[19.08, 19.4, 19.64]	[0.3200000000000003, 0.240000000000002, 0.5]
s01e01a	 it's just some guy i work	['just', 'some', 'guy', 'i', 'work']	[21.0, 21.24, 21.48, 21.720001, 21.880001]	[0.23999999999999844, 0.240000000000002, 0.24000099999999946, 0.16000000000000014, 0.23999900000000096]
s01e01a	 with.	['with', 'come', 'on']	[22.12, 22.92, 23.24]	[0.5, 0.31999999999999673, 0.23500000000000298]
s01e01a	 you're going out with him. there's	"['you', 'are', 'going', 'out', 'with', 'the', 'guy', ""there's""]"	[23.715, 23.955, 24.195, 24.435, 24.595001, 24.835001, 24.915, 25.155]	[0.23999999999999844, 0.240000000000002, 0.23999999999999844, 0.16000100000000117, 0.23999999999999844, 0.07999900000000082, 0.240000000000002, 0.16000000000000014]
s01e01a	 got to be something wrong with	['gotta', 'be', 'something', 'wrong', 'with']	[25.315, 25.555, 25.715, 26.115, 26.355]	[0.23999999999999844, 0.16000000000000014, 0.3999999999999986, 0.240000000000002, 0.16000000000000014]
s01e01a	 him. all right,	['him', 'alright']	[26.515, 27.875]	[0.5, 0.3999999999999986]
s01e01a	 joey, be nice.	['joey', 'be', 'nice']	[28.275, 28.675, 28.835]	[0.40000000000000213, 0.16000000000000014, 0.5]
s01e01a	 so, does he have a hump? a	['so', 'does', 'he', 'have', 'a', 'hump', 'a']	[30.035, 30.275, 30.435001, 30.595001, 30.675, 30.755001, 30.995]	[0.23999999999999844, 0.16000100000000117, 0.16000000000000014, 0.07999900000000082, 0.08000099999999932, 0.23999900000000096, 0.16000000000000014]
s01e01a	 hump and a hairpiece?	['hump', 'and', 'a', 'hairpiece']	[31.155, 31.395, 31.555, 31.715]	[0.23999999999999844, 0.16000000000000014, 0.16000000000000014, 0.5000000000000036]
s01e01a		[]	[]	[]
s01e01a	 wait, does he eat	['wait', 'does', 'he', 'eat']	[34.42, 34.82, 35.059998, 35.219997]	[0.3999999999999986, 0.23999799999999993, 0.15999899999999911, 0.24000300000000152]
s01e01a		['chocolate']	[35.46]	[0.5]
s01e01a	 chalk? i don't want her to go through what	"['just', 'because', 'i', ""don't"", 'want', 'her', 'to', 'go', 'through', 'what']"	[36.98, 37.3, 37.46, 37.54, 37.699997, 37.94, 38.1, 38.26, 38.34, 38.579998]	[0.3200000000000003, 0.1600000000000037, 0.0799999999999983, 0.15999700000000416, 0.24000299999999442, 0.1600000000000037, 0.1599999999999966, 0.0800000000000054, 0.23999799999999993, 0.1599999999999966]
s01e01a	 i went through with carl.	['i', 'went', 'through', 'with', 'carl']	[38.739998, 38.82, 39.059998, 39.3, 39.46]	[0.08000200000000035, 0.23999799999999993, 0.24000199999999694, 0.1600000000000037, 0.4799999999999969]
