episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s01e07b		['i', 'i']	[0.16, 1.04]	[0.49999996999999996, 0.24]
s01e07b	 i, uh... i can't tell you. joey, what's	"[""can't"", 'tell', 'you', 'joey', ""what's""]"	[1.28, 1.52, 1.76, 2.32, 2.72]	[0.24, 0.24, 0.4999999999999998, 0.40000000000000036, 0.23999999999999977]
s01e07b	 going on?	['going', 'on']	[2.96, 3.1999998]	[0.2399998000000001, 0.5]
s01e07b	 okay, listen, you got	['okay', 'listen', 'you', 'got']	[4.24, 4.72, 5.52, 5.68]	[0.47999999999999954, 0.5, 0.16000000000000014, 0.2400000000000002]
s01e07b	 to promise you'll never, ever	"['a', 'promise', ""you'll"", 'never', 'ever']"	[5.92, 6.0, 6.3199997, 6.64, 7.04]	[0.08000000000000007, 0.31999970000000033, 0.32000029999999935, 0.40000000000000036, 0.31999970000000033]
s01e07b	 tell ross that i told	['tell', 'ross', 'that', 'i', 'told']	[7.3599997, 7.68, 8.0, 8.24, 8.4]	[0.32000029999999935, 0.3200000000000003, 0.2400000000000002, 0.16000000000000014, 0.23999899999999919]
s01e07b	 you. about what?	['you', 'about', 'what']	[8.639999, 9.375, 9.775]	[0.5, 0.40000000000000036, 0.5]
s01e07b	 he's planning your birthday	"[""he's"", 'planning', 'your', 'birthday']"	[10.495, 10.815001, 11.135, 11.375]	[0.3200010000000013, 0.31999899999999926, 0.2400000000000002, 0.3200000000000003]
s01e07b	 party.	['party']	[11.695]	[0.5]
s01e07b	 oh, my god,	['oh', 'my', 'god']	[13.934999, 14.175, 14.495]	[0.24000100000000124, 0.3199999999999985, 0.3200010000000013]
s01e07b	 i love him. and you better	['i', 'love', 'him', 'and', 'you', 'better']	[14.815001, 15.055, 15.295, 15.775, 15.855, 16.095]	[0.23999899999999919, 0.2400000000000002, 0.4800000000000004, 0.08000000000000007, 0.23999999999999844, 0.240000000000002]
s01e07b	 act surprised.	['act', 'surprised']	[16.335, 16.654999]	[0.31999899999999926, 0.5]
s01e07b	 about what? my	['about', 'what', 'my']	[17.615, 17.935, 18.75]	[0.3200000000000003, 0.5, 0.23999999999999844]
s01e07b	 surprise party. what surprise	['surprise', 'party', 'what', 'surprise']	[18.99, 19.47, 20.03, 20.35]	[0.4800000000000004, 0.5, 0.3200000000000003, 0.4799999999999969]
s01e07b	 party? oh, stop	['party', 'oh', 'stop']	[20.83, 21.31, 21.79]	[0.4800000000000004, 0.4800000000000004, 0.240000000000002]
s01e07b	 it. joey already told me.	['it', 'joey', 'already', 'told', 'me']	[22.03, 22.43, 22.67, 22.99, 23.15]	[0.3999999999999986, 0.240000000000002, 0.31999999999999673, 0.16000000000000014, 0.5]
s01e07b	 well, he didn't	"['well', 'he', ""didn't""]"	[24.67, 24.91, 25.07]	[0.23999999999999844, 0.16000000000000014, 0.23999999999999844]
s01e07b	 tell me.	['tell', 'me']	[25.31, 25.47]	[0.16000000000000014, 0.5]
s01e07b	 hey, don't look at me. this	"['hey', ""don't"", 'look', 'at', 'me', 'this']"	[26.855, 27.175, 27.415, 27.575, 27.655, 27.975]	[0.3200000000000003, 0.23999999999999844, 0.16000000000000014, 0.08000000000000185, 0.3200000000000003, 0.16000000000000014]
s01e07b	 is ross's thing.	"['is', ""ross's"", 'thing']"	[28.135, 28.375, 28.775]	[0.23999999999999844, 0.3999999999999986, 0.5]
s01e07b	 this is so	['this', 'is', 'so']	[30.215, 30.375, 30.615]	[0.16000000000000014, 0.23999999999999844, 0.3200000000000003]
s01e07b	 typical. i'm the last one to know	"['typical', ""i'm"", 'always', 'the', 'last', 'one', 'to', 'know']"	[30.935, 31.415, 31.654999, 31.895, 32.055, 32.295, 32.455, 32.535]	[0.4800000000000004, 0.23999900000000096, 0.24000099999999946, 0.16000000000000014, 0.240000000000002, 0.1599999999999966, 0.0799999999999983, 0.240000000000002]
s01e07b	 everything. you are	['everything', 'no', 'you', 'are']	[32.775, 33.335, 33.655, 33.815]	[0.5, 0.3200000000000003, 0.1599999999999966, 0.240000000000002]
s01e07b	 not. we tell you stuff.	['not', 'we', 'tell', 'you', 'stuff']	[34.055, 34.455, 34.695, 34.934998, 35.095]	[0.3999999999999986, 0.240000000000002, 0.23999799999999993, 0.16000199999999865, 0.5]
s01e07b	 yuh huh. i was the last	['uh-huh', 'i', 'was', 'the', 'last']	[35.655, 36.44, 36.6, 36.76, 37.0]	[0.5, 0.1600000000000037, 0.1599999999999966, 0.240000000000002, 0.23999799999999993]
s01e07b	 to know	['1', 'to', 'know']	[37.239998, 37.879997, 38.12]	[0.5, 0.24000299999999442, 0.5]
s01e07b	 when chandler got bit by the	['when', 'chandler', 'got', 'bit', 'by', 'the']	[38.76, 39.079998, 39.48, 39.559998, 39.719997, 39.879997]	[0.31999800000000533, 0.40000199999999353, 0.07999800000000334, 0.15999899999999911, 0.1600000000000037, 0.1599999999999966]
s01e07b	 peacock at the zoo.	['peacock', 'at', 'the', 'zoo']	[40.039997, 40.44, 40.6, 40.76]	[0.4000029999999981, 0.1600000000000037, 0.1599999999999966, 0.5]
s01e07b	 last to know you had	['i', 'was', 'the', 'last', 'to', 'know', 'when', 'you', 'had']	[41.719997, 41.879997, 42.039997, 42.12, 42.36, 42.44, 42.68, 42.84, 43.0]	[0.1600000000000037, 0.1599999999999966, 0.08000299999999783, 0.240000000000002, 0.0799999999999983, 0.240000000000002, 0.1600000000000037, 0.1599999999999966, 0.1599999999999966]
