episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s01e12b		[]	[]	[]
s01e12b	 thanks, rach. what are you gonna you do? you have to	['so', 'what', 'are', 'you', 'gonna', 'do', 'you', 'have', 'to']	[1.4399999, 1.5999999, 1.76, 1.8399999, 1.92, 2.1599998, 2.48, 2.6399999, 2.8]	[0.15999999999999992, 0.16000009999999998, 0.07999990000000001, 0.08000009999999991, 0.2399998000000001, 0.32000019999999996, 0.15999989999999986, 0.16000009999999998, 0.16000000000000014]
s01e12b	 tell her. you have to tell her.	['tell', 'her', 'you', 'have', 'to', 'tell', 'her']	[2.96, 3.12, 3.4399998, 3.6799998, 3.84, 4.0, 4.16]	[0.16000000000000014, 0.3199997999999997, 0.2400000000000002, 0.16000019999999981, 0.16000000000000014, 0.16000000000000014, 0.1599997000000002]
s01e12b	 it's your moral obligation as	"[""it's"", 'your', 'moral', 'obligation', 'as']"	[4.3199997, 4.48, 4.7999997, 5.2, 5.7599998]	[0.1600003000000001, 0.31999969999999944, 0.4000003000000003, 0.5, 0.16000019999999981]
s01e12b	 a friend... ...as a woman. i think it's	"['a', 'friend', 'as', 'a', 'woman', 'i', 'think', ""it's""]"	[5.92, 6.0, 6.3199997, 6.48, 6.64, 6.96, 7.04, 7.2]	[0.08000000000000007, 0.31999970000000033, 0.1600003000000001, 0.15999999999999925, 0.3200000000000003, 0.08000000000000007, 0.16000000000000014, 0.2400000000000002]
s01e12b	 a feminist issue. guys?	['a', 'feminist', 'issue', 'guys']	[7.44, 7.52, 7.9199996, 8.24]	[0.07999999999999918, 0.3999996000000001, 0.3200004000000005, 0.5]
s01e12b	 guys? oh,	['guys', 'oh']	[8.8, 9.875]	[0.5, 0.3200000000000003]
s01e12b	 yeah, you have to tell her.	['yeah', 'you', 'have', 'to', 'tell', 'her', 'the']	[10.195, 10.435, 10.595, 10.835, 10.915, 11.075, 11.555]	[0.2400000000000002, 0.16000000000000014, 0.2400000000000002, 0.0799999999999983, 0.16000000000000014, 0.4800000000000004, 0.08000000000000007]
s01e12b	 feminist issue? that's where i went.	"['feminist', 'issue', ""that's"", 'where', 'i', 'went']"	[11.635, 12.035, 12.355, 12.515, 12.675, 12.755]	[0.40000000000000036, 0.3200000000000003, 0.16000000000000014, 0.16000000000000014, 0.08000000000000007, 0.5]
s01e12b		[]	[]	[]
s01e12b	 she is gonna	['she', 'is', 'gonna']	[15.475, 15.715, 15.875]	[0.2400000000000002, 0.16000000000000014, 0.3999999999999986]
s01e12b	 hate me. yeah, well.	['hate', 'me', 'yeah', 'well']	[16.275, 16.515, 16.835, 17.075]	[0.240000000000002, 0.3200000000000003, 0.23999999999999844, 0.4350000000000023]
s01e12b		[]	[]	[]
s01e12b		[]	[]	[]
s01e12b		[]	[]	[]
s01e12b		[]	[]	[]
s01e12b		[]	[]	[]
s01e12b	 will you pick	['will', 'you', 'pick']	[25.91, 26.15, 26.310001]	[0.23999999999999844, 0.16000100000000117, 0.3200000000000003]
s01e12b	 one? just pick	['1', 'just', 'pick', '1']	[26.630001, 27.029999, 27.505, 27.824999]	[0.3999980000000001, 0.31500099999999875, 0.31999899999999926, 0.47999900000000295]
s01e12b	 one. here, how about that	['here', 'how', 'about', 'that', '1']	[28.304998, 28.625, 28.865, 29.105, 29.185]	[0.3200019999999988, 0.23999999999999844, 0.240000000000002, 0.0799999999999983, 0.5]
s01e12b	 one? that's patio	"[""that's"", 'patio']"	[30.224998, 30.625]	[0.40000200000000063, 0.3999999999999986]
s01e12b	 furniture.	['furniture']	[31.025]	[0.5]
s01e12b	 so what? like people	"[""that's"", 'what', 'like', 'people']"	[32.704998, 32.864998, 33.665, 33.905]	[0.1599999999999966, 0.5, 0.240000000000002, 0.240000000000002]
s01e12b	" are gonna come in and think, ""uh-oh, i'm"	"['are', 'gonna', 'come', 'in', 'and', 'think', 'uh-oh', ""i'm""]"	[34.145, 34.305, 34.545, 34.625, 34.864998, 34.945, 35.184998, 35.585]	[0.1599999999999966, 0.240000000000002, 0.0799999999999983, 0.23999799999999993, 0.08000200000000035, 0.23999799999999993, 0.40000200000000063, 0.0799999999999983]
s01e12b	" outside again."""	['outside', 'side', 'again']	[35.665, 36.030003, 36.27]	[0.2850000000000037, 0.23999700000000246, 0.5]
s01e12b		['come']	[37.47]	[0.5]
s01e12b	 fine. what about the birds?	['on', 'what', 'about', 'the', 'birds']	[38.27, 39.07, 39.31, 39.55, 39.71]	[0.5, 0.240000000000002, 0.23999999999999488, 0.1600000000000037, 0.5]
s01e12b		[]	[]	[]
s01e12b	 i don't know. birds	"['i', ""don't"", 'know', 'birds']"	[42.190002, 42.35, 42.510002, 42.83]	[0.15999800000000164, 0.16000199999999865, 0.31999799999999823, 0.3200000000000003]
s01e12b	" just don't say: ""hello,"	"['just', ""don't"", 'say', 'hello']"	[43.15, 43.39, 43.795002, 44.115]	[0.240000000000002, 0.32500000000000284, 0.31999800000000533, 0.5]
