episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s01e01b	 that is why we don't do	"['that', 'is', 'why', 'we', ""don't"", 'do']"	[0.08, 0.16, 0.32, 0.48, 0.71999997, 1.12]	[0.08, 0.16, 0.15999999999999998, 0.23999997000000006, 0.40000003000000006, 0.15999999999999992]
s01e01b	 it.	['it']	[1.28]	[0.5]
s01e01b	 i don't think	"['i', ""don't"", 'think']"	[3.6799998, 3.84, 4.08]	[0.16000019999999981, 0.2400000000000002, 0.23999970000000026]
s01e01b	 that was my point.	['that', 'was', 'my', 'point']	[4.3199997, 4.48, 4.64, 4.88]	[0.1600003000000001, 0.15999999999999925, 0.2400000000000002, 0.5]
s01e01b	 you	['you']	[7.365]	[0.07999970000000012]
s01e01b	 know what the scariest part	['know', 'what', 'the', 'scariest', 'part']	[7.4449997, 7.605, 7.765, 7.9249997, 8.485]	[0.1600003000000001, 0.15999999999999925, 0.1599997000000002, 0.4999992999999998, 0.23999900000000096]
s01e01b	 is? what if there's only	"['is', 'what', 'if', ""there's"", 'only', '1']"	[8.724999, 8.965, 9.045, 9.205, 9.445, 9.844999]	[0.24000099999999946, 0.08000000000000007, 0.16000000000000014, 0.2400000000000002, 0.3999989999999993, 0.24000100000000124]
s01e01b	 one woman for everybody?	['woman', 'for', 'everybody', 'you', 'know', 'i']	[10.085, 10.485, 10.805, 11.365, 11.445, 11.764999]	[0.3999999999999986, 0.3200000000000003, 0.5, 0.08000000000000007, 0.31999899999999926, 0.08000000000000007]
s01e01b	 what if you get	['mean', 'what', 'if', 'you', 'get', '1']	[11.844999, 12.084999, 12.245, 12.405, 12.485, 12.725]	[0.2400000000000002, 0.1600009999999994, 0.16000000000000014, 0.08000000000000007, 0.2400000000000002, 0.2400000000000002]
s01e01b	 one woman and that's it?	"['woman', 'and', ""that's"", 'it']"	[12.965, 13.605, 13.764999, 14.084999]	[0.5, 0.15999899999999911, 0.3200000000000003, 0.5]
s01e01b	 unfortunately, in my case	['unfortunately', 'in', 'my', 'case']	[15.12, 15.84, 15.92, 16.08]	[0.5, 0.08000000000000007, 0.15999999999999837, 0.240000000000002]
s01e01b	 there was only	['there', 'was', 'only', '1']	[16.32, 16.56, 16.720001, 17.36]	[0.23999999999999844, 0.16000100000000117, 0.5, 0.240000000000002]
s01e01b	 one woman for	['woman', 'for']	[17.6, 18.64]	[0.5, 0.24000099999999946]
s01e01b	 her.	['her']	[18.880001]	[0.5]
s01e01b	 what are	['what', 'are']	[21.84, 22.16]	[0.3200000000000003, 0.16000000000000014]
s01e01b	 you talking about? one	['you', 'talking', 'about', 'one']	[22.32, 22.48, 22.880001, 23.565]	[0.16000000000000014, 0.4000009999999996, 0.44499899999999926, 0.23999999999999844]
s01e01b	 woman.	['woman']	[23.805]	[0.5]
s01e01b	 that's like	"[""that's"", 'like']"	[25.965, 26.285]	[0.3200000000000003, 0.2400020000000005]
s01e01b	 saying there's only one flavor	"['saying', ""there's"", 'only', '1', 'flavor']"	[26.525002, 27.085001, 27.325, 27.565, 27.805]	[0.5, 0.23999900000000096, 0.240000000000002, 0.23999999999999844, 0.40000200000000063]
s01e01b	 of ice cream for you.	['of', 'ice', 'cream', 'for', 'you']	[28.205002, 28.445, 28.685001, 29.005001, 29.165]	[0.23999799999999993, 0.24000099999999946, 0.3200000000000003, 0.15999899999999911, 0.4800000000000004]
s01e01b	 let me tell you something, ross.	['let', 'me', 'tell', 'you', 'something', 'ross']	[29.645, 29.805, 29.965, 30.125, 30.285, 30.685001]	[0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.4000009999999996, 0.5]
s01e01b	 there's lots of flavors	"[""there's"", 'lots', 'of', 'flavors']"	[31.369999, 31.689999, 32.01, 32.25]	[0.3200000000000003, 0.32000099999999776, 0.240000000000002, 0.3999979999999965]
s01e01b	 out there. there's	"['out', 'there', ""there's""]"	[32.649998, 32.809998, 33.05]	[0.1600000000000037, 0.24000199999999694, 0.5]
s01e01b	 rocky road and	['rocky', 'road', 'and']	[33.93, 34.489998, 35.05]	[0.5, 0.5, 0.39999700000000615]
s01e01b	 cookie dough and bing	['cookie', 'dough', 'and', 'bing']	[35.449997, 35.93, 36.25, 36.649998]	[0.4800029999999964, 0.3200000000000003, 0.3999979999999965, 0.5]
s01e01b	 cherry vanilla.	['cherry', 'vanilla']	[37.29, 37.61]	[0.3200000000000003, 0.5]
s01e01b	 you can get them with	['you', 'can', 'get', 'them', 'with']	[38.675003, 38.835003, 38.915, 39.315002, 39.635002]	[0.1600000000000037, 0.07999699999999876, 0.40000200000000063, 0.3200000000000003, 0.23999799999999993]
s01e01b	 jimmies or nuts	['jimmies', 'or', 'nuts']	[39.875, 40.675003, 40.915]	[0.5, 0.23999700000000246, 0.5]
s01e01b	 or whipped cream.	['or', 'whipped', 'cream']	[41.715, 42.115, 42.435]	[0.3999999999999986, 0.3200000000000003, 0.5]
