episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s01e06b	 madcap	['ad', 'cap']	[0.24, 0.39999998]	[0.15999997999999999, 0.5000000200000001]
s01e06b	 gal. Try 	['down', 'try']	[1.5199999, 2.6399999]	[0.5000001000000001, 0.3200001000000001]
s01e06b	 to imagine this. the	['to', 'imagine', 'this', 'the']	[2.96, 3.12, 3.52, 4.08]	[0.16000000000000014, 0.3999999999999999, 0.49999999999999956, 0.23999970000000026]
s01e06b	 phone bill arrives	['phone', 'bill', 'arrives']	[4.3199997, 4.64, 4.96]	[0.32000029999999935, 0.3200000000000003, 0.5]
s01e06b	 but you don't pay it	"['but', 'you', ""don't"", 'pay', 'it']"	[5.8399997, 6.16, 6.48, 6.7999997, 7.12]	[0.32000030000000024, 0.3200000000000003, 0.31999969999999944, 0.32000030000000024, 0.23999970000000026]
s01e06b	 right away. why not?	['right', 'away', 'why', 'not']	[7.3599997, 7.52, 8.16, 8.4]	[0.1600002999999992, 0.5, 0.2400000000000002, 0.5]
s01e06b	 because you're a	"['because', ""you're"", 'a']"	[9.04, 9.44, 9.679999]	[0.40000000000000036, 0.23999900000000096, 0.30500099999999897]
s01e06b		[]	[]	[]
s01e06b	 kook. instead, you	['kook', 'instead', 'you']	[12.065, 12.545, 13.105]	[0.4800000000000004, 0.5, 0.23999899999999919]
s01e06b	 wait until they send you a	['wait', 'until', 'they', 'send', 'you', 'a']	[13.344999, 13.664999, 13.905, 14.1449995, 14.465, 14.625]	[0.3200000000000003, 0.24000099999999946, 0.23999950000000148, 0.320000499999999, 0.16000000000000014, 0.16000000000000014]
s01e06b	 notice.	['notice']	[14.785]	[0.5]
s01e06b	 i could do that.	['i', 'could', 'do', 'that']	[16.384998, 16.545, 16.705, 16.865]	[0.1600020000000022, 0.1599999999999966, 0.16000000000000014, 0.5]
s01e06b	 okay, okay, then	['okay', 'okay', 'then']	[17.824999, 18.224998, 18.705]	[0.3999990000000011, 0.48000199999999893, 0.5]
s01e06b	 you	['a', 'you']	[19.4, 20.2395]	[0.4197500000000005, 0.4197500000000005]
s01e06b	 let me go grocery	['let', 'me', 'go', 'grocery']	[20.65925, 21.079, 21.498749, 21.918499]	[0.4197500000000005, 0.4197489999999995, 0.4197500000000005, 0.419750999999998]
s01e06b	 shopping... no problem.	['shopping', 'no', 'problem']	[22.33825, 22.758, 23.17775]	[0.4197500000000005, 0.4197500000000005, 0.4197500000000005]
s01e06b	 i'm not done yet.	"[""i'm"", 'not', 'done', 'yet']"	[23.5975, 24.01725, 24.437, 24.85675]	[0.4197500000000005, 0.4197500000000005, 0.4197500000000005, 0.41974999999999696]
s01e06b	 oh. and i buy	['and', 'i', 'buy']	[25.2765, 25.69625, 26.116001]	[0.4197500000000005, 0.41975100000000154, 0.4197500000000005]
s01e06b	 laundry detergent but it's	"['laundry', 'detergent', 'but', ""it's""]"	[26.535751, 26.9555, 27.37525, 27.955]	[0.4197489999999995, 0.4197500000000005, 0.4197500000000005, 0.240000000000002]
s01e06b	 not the one with the easy	['not', 'the', 'one', 'with', 'the', 'easy']	[28.195, 28.595, 28.755, 28.995, 29.235, 29.475]	[0.3999999999999986, 0.16000000000000014, 0.240000000000002, 0.23999999999999844, 0.240000000000002, 0.3200000000000003]
s01e06b	 pour spout. why	['pour', 'spout', 'why']	[29.795, 30.195, 30.994999]	[0.3999999999999986, 0.5, 0.16000100000000117]
s01e06b	 would someone do that?	['would', 'someone', 'do', 'that']	[31.155, 31.395, 31.795, 32.035]	[0.23999999999999844, 0.40000000000000213, 0.23999999999999488, 0.5]
s01e06b		[]	[]	[]
s01e06b	 one might	['one', 'might']	[34.915, 35.235]	[0.3200000000000003, 0.240000000000002]
s01e06b	 wonder.	['wonder']	[35.475]	[0.5]
s01e06b	 but...	['but']	[37.96]	[0.5]
s01e06b	 i would be fine with	['i', 'would', 'be', 'fine', 'with']	[39.0, 39.16, 39.32, 39.48, 39.8]	[0.1599999999999966, 0.1600000000000037, 0.1599999999999966, 0.3200000000000003, 0.0800000000000054]
s01e06b	 that.	['that']	[39.88]	[0.5]
s01e06b	 someone's left a glass on the coffee	"[""someone's"", 'left', 'a', 'glass', 'on', 'the', 'coffee']"	[41.48, 41.8, 42.04, 42.2, 42.440002, 42.600002, 42.760002]	[0.3200000000000003, 0.240000000000002, 0.1600000000000037, 0.24000199999999694, 0.1600000000000037, 0.1599999999999966, 0.23999799999999993]
s01e06b	 table. there's no coaster. it's	"['table', ""there's"", 'no', 'coaster', ""it's""]"	[43.0, 43.4, 43.64, 43.88, 44.385]	[0.3999999999999986, 0.240000000000002, 0.240000000000002, 0.34499999999999886, 0.1600000000000037]
s01e06b	 a cold drink, it's a hot	"['a', 'cold', 'drink', ""it's"", 'a', 'hot']"	[44.545, 44.704998, 45.105, 45.344997, 45.585, 45.664997]	[0.15999800000000164, 0.40000199999999353, 0.23999700000000246, 0.24000300000000152, 0.07999699999999876, 0.24000300000000152]
s01e06b	 day. little	['day', 'little']	[45.905, 46.945]	[0.5, 0.39999699999999905]
s01e06b	 beads of condensation are inching	['beads', 'of', 'condensation', 'are', 'inching']	[47.344997, 47.745, 47.905, 48.625, 48.785]	[0.4000029999999981, 0.1600000000000037, 0.5, 0.1599999999999966, 0.3200000000000003]
s01e06b	 their way closer and closer to	['their', 'way', 'closer', 'and', 'closer', 'to']	[49.105, 49.265, 49.585, 49.905, 50.144997, 50.464996]	[0.1600000000000037, 0.3200000000000003, 0.3200000000000003, 0.23999699999999535, 0.3199990000000028, 0.1600040000000007]
s01e06b	 the surface of the wood. stop it!	['the', 'surface', 'of', 'the', 'wood', 'stop']	[50.625, 50.704998, 51.024998, 51.184998, 51.265, 51.585]	[0.07999800000000334, 0.3199999999999932, 0.1600000000000037, 0.08000200000000035, 0.3200000000000003, 0.375]
s01e06b		[]	[]	[]
s01e06b		[]	[]	[]
s01e06b	 oh,	['oh']	[56.12]	[0.3200000000000003]
s01e06b	 my god.	['my', 'god']	[56.44, 56.68]	[0.240000000000002, 0.5]
s01e06b	 it's true. who am	"[""it's"", 'true', 'who', 'am']"	[57.879997, 58.199997, 59.0, 59.399998]	[0.3200000000000003, 0.5, 0.3999979999999965, 0.1600000000000037]
s01e06b	 i? monica,	['i', 'monica']	[59.559998, 60.28]	[0.5, 0.5]
s01e06b	 you're mom. uh huh... uh huh...  oh, my god!	['your', 'mom']	[61.575, 61.815002]	[0.24000199999999694, 0.5]
s01e06b	 okay.	['oh', 'wait']	[62.535, 63.895]	[0.5, 0.1600000000000037]
s01e06b	 okay, i'll be there.	['wait', 'wait', 'wait']	[64.055, 64.375, 65.415]	[0.3199999999999932, 0.5, 0.0799999999999983]
s01e06b		['wait', 'wait', 'wait', 'wait', 'wait', 'wait']	[65.495, 65.575, 65.655, 65.735, 65.815, 65.895004]	[0.0799999999999983, 0.0799999999999983, 0.0799999999999983, 0.0799999999999983, 0.0800040000000024, 0.5]
s01e06b		[]	[]	[]
s01e06b		['wait', 'wait']	[68.925, 69.175]	[0.25, 0.5]
s01e06b		['uh-huh', 'oh', 'my']	[69.895004, 70.579994, 70.82]	[0.4449960000000033, 0.24000599999999395, 0.2400000000000091]
s01e06b		['god']	[71.06]	[0.5]
s01e06b		['okay']	[72.899994]	[0.5]
s01e06b		"['okay', ""i'll"", 'be', 'there']"	[74.42, 74.82, 74.979996, 75.14]	[0.3999999999999915, 0.1599960000000067, 0.1600040000000007, 0.5]
s01e06b		[]	[]	[]
s01e06b	 huh, that was	['that', 'was']	[78.42, 78.659996]	[0.23999600000000498, 0.15999399999999753]
s01e06b	 my agent.	['my', 'agent']	[78.81999, 78.979996]	[0.16000599999999565, 0.5]
s01e06b		[]	[]	[]
s01e06b	 my agent	['my', 'agent']	[82.16499, 82.485]	[0.32000999999999635, 0.5]
s01e06b	 has just gotten me a	['has', 'just', 'gotten', 'me', 'a']	[83.204994, 83.445, 83.84499, 84.244995, 84.405]	[0.24000599999999395, 0.3999900000000025, 0.40000500000000727, 0.16000499999999818, 0.159994999999995]
s01e06b	 job... in the new al	['job', 'in', 'the', 'new', 'al']	[84.564995, 85.284996, 85.445, 85.604996, 85.84499]	[0.5, 0.1600039999999865, 0.1599960000000067, 0.23999399999999582, 0.16000999999999976]
s01e06b	 pacino movie! what?	['pacino', 'movie', 'whoo', 'i', 'wrong', 'kitchen', 'kick', 'ass']	[86.005, 86.564995, 87.125, 87.445, 87.685, 87.75357, 87.822136, 87.85642]	[0.5, 0.5, 0.3199999999999932, 0.07999400000001344, 0.03428399999999954, 0.0342899999999986, 0.03428399999999954, 0.0342899999999986]
s01e06b	 you're kidding.	['you', 'know', 'what', 'kid']	[87.89071, 87.924995, 88.174995, 88.82001]	[0.03428499999999701, 0.25, 0.485005000000001, 0.19999400000000378]
s01e06b	 that's great! what's the	['a', 'chicken', 'who', 'is', 'with', 'the']	[89.22, 89.66, 90.100006, 90.340004, 90.5, 90.66]	[0.4399999999999977, 0.4400059999999968, 0.23999799999999993, 0.1599960000000067, 0.1599999999999966, 0.16000999999999976]
s01e06b	 part? can you believe this?	['party', 'can', 'you', 'believe', 'this']	[90.82001, 91.22, 91.380005, 91.54, 91.86]	[0.3999900000000025, 0.16000499999999818, 0.1599950000000092, 0.3199999999999932, 0.3200000000000074]
s01e06b	 al pacino! this	['al', 'pacino', 'this']	[92.18, 92.58, 93.54]	[0.3999999999999915, 0.5, 0.16000499999999818]
s01e06b	 guy's the reason i became an	"[""guy's"", 'the', 'reason', 'i', 'became', 'an']"	[93.700005, 94.020004, 94.100006, 94.420006, 94.58, 94.82001]	[0.3199989999999957, 0.08000199999999325, 0.3200000000000074, 0.15999399999999753, 0.24000999999999806, 0.2399950000000075]
s01e06b	" actor. ""i'm out of"	"['actor', ""i'm"", 'out', 'come', 'on', 'a']"	[95.060005, 95.62, 95.86, 96.085, 96.244995, 96.485]	[0.5, 0.23999999999999488, 0.14499999999999602, 0.1599950000000092, 0.24000499999999647, 0.3200000000000074]
s01e06b	" order? ""you're out of order."	"['pair', ""you're"", 'out', 'of', 'order']"	[96.805, 97.125, 97.445, 97.765, 97.84499]	[0.3199999999999932, 0.3199999999999932, 0.3200000000000074, 0.07998999999999512, 0.40000500000000727]
