episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s01e03b	 all the positions but instead of	['all', 'the', 'positions', 'right', 'but', 'instead', 'of']	[0.08, 0.24, 0.39999998, 0.88, 0.96, 1.12, 1.36]	[0.15999999999999998, 0.15999997999999999, 0.48000002, 0.07999999999999996, 0.16000000000000014, 0.24, 0.07999990000000001]
s01e03b	 bugs it was first base, alan; second base, alan;	['bugs', 'it', 'was', '1st', 'place', 'allen', '2nd', 'place', 'allen']	[1.4399999, 1.68, 1.76, 1.8399999, 2.0, 2.24, 2.48, 2.56, 2.8]	[0.24000009999999983, 0.08000000000000007, 0.07999990000000001, 0.16000009999999998, 0.2400000000000002, 0.23999999999999977, 0.08000000000000007, 0.23999999999999977, 0.14999980000000024]
s01e03b	 third base,  alan.	['3rd', 'place']	[2.9499998, 3.1999998]	[0.25, 0.5]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b	 i mean,	['i', 'mean']	[7.9199996, 8.325]	[0.3250003999999995, 0.3999990000000011]
s01e03b	 it was like he	['it', 'it', 'was', 'like', 'it', 'was', 'like', 'he']	[8.724999, 8.965, 9.045, 9.205, 9.445, 9.684999, 9.844999, 10.005]	[0.24000099999999946, 0.08000000000000007, 0.16000000000000014, 0.2400000000000002, 0.23999899999999919, 0.16000000000000014, 0.16000100000000117, 0.15999999999999837]
s01e03b	 made us into a team.	['made', 'us', 'into', 'a', 'team']	[10.165, 10.485, 10.725, 11.045, 11.205]	[0.3200000000000003, 0.2400000000000002, 0.3200000000000003, 0.16000000000000014, 0.4799989999999994]
s01e03b	 yep, we sure showed those	['yep', 'we', 'sure', 'showed', 'those']	[11.684999, 12.085, 12.245, 12.485, 12.725]	[0.4000010000000014, 0.15999999999999837, 0.2400000000000002, 0.2400000000000002, 0.3200000000000003]
s01e03b	 hasidic jewelers a thing or two about	['acidic', 'jewelers', 'a', 'thing', 'or', 'two', 'about']	[13.045, 13.445, 13.924999, 14.004999, 14.245, 14.325, 14.485]	[0.40000000000000036, 0.4799989999999994, 0.08000000000000007, 0.24000099999999946, 0.08000000000000007, 0.16000000000000014, 0.2400000000000002]
s01e03b	 softball.	['softball', 'thanks']	[14.725, 15.285]	[0.5, 0.5]
s01e03b	 can	['can']	[17.73]	[0.0799999999999983]
s01e03b	 i ask you guys a question?	['i', 'ask', 'you', 'guys', 'a', 'question']	[17.81, 17.97, 18.21, 18.289999, 18.53, 18.61]	[0.16000000000000014, 0.240000000000002, 0.07999900000000082, 0.24000099999999946, 0.0799999999999983, 0.5]
s01e03b	 do you ever think that alan is	['do', 'you', 'ever', 'think', 'that', 'alan', 'is']	[19.57, 19.65, 19.81, 19.97, 20.13, 20.369999, 20.61]	[0.0799999999999983, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.23999900000000096, 0.24000099999999946, 0.240000000000002]
s01e03b	 maybe sometimes...	['maybe', 'sometime']	[20.85, 21.41]	[0.5, 0.3999999999999986]
s01e03b	 what? i don't	"['what', 'i', ""don't""]"	[22.21, 23.41, 23.57]	[0.5, 0.16000000000000014, 0.23999999999999844]
s01e03b	 know, a little	['know', 'a', 'little']	[23.81, 24.21, 24.45]	[0.40000000000000213, 0.23999999999999844, 0.5]
s01e03b	 too alan?	['too', 'alan']	[25.01, 25.33]	[0.31999999999999673, 0.5]
s01e03b	 oh, no, that's not possible.	"['no', ""that's"", 'possible']"	[26.635, 26.955, 27.355001]	[0.31999999999999673, 0.40000100000000316, 0.5]
s01e03b	 one can never be too	"[""you'd"", 'never', 'be', 'too']"	[28.475, 28.715, 28.955002, 29.195]	[0.23999999999999844, 0.2400020000000005, 0.23999799999999993, 0.3200010000000013]
s01e03b	 alan. yeah, it's his	"['alan', 'yeah', ""it's"", 'his']"	[29.515001, 30.075, 30.315, 30.555]	[0.5, 0.240000000000002, 0.23999999999999844, 0.3200000000000003]
s01e03b	 innate alan ness	['innate', 'alan', 'ness']	[31.195, 32.075, 32.395]	[0.5, 0.3200000000000003, 0.3200000000000003]
s01e03b	 that we adore.	['that', 'that', 'that', 'we', 'adore']	[32.715, 33.17, 33.25, 33.41, 33.489998]	[0.2949999999999946, 0.0799999999999983, 0.1599999999999966, 0.07999800000000334, 0.5]
s01e03b	 i personally	['i', 'personally']	[35.01, 35.25]	[0.240000000000002, 0.3999979999999965]
s01e03b	 could have a gallon of alan.	['could', 'have', 'a', 'gallon', 'of', 'ellen']	[35.649998, 35.809998, 35.969997, 36.05, 36.37, 36.53]	[0.1600000000000037, 0.15999899999999911, 0.08000299999999783, 0.3200000000000003, 0.1600000000000037, 0.5]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b	 hey,	['hey']	[45.595]	[0.3200000000000003]
s01e03b	 lizzy. hey, weird	['lizzie', 'hey', 'weird']	[45.915, 46.715, 47.115]	[0.5, 0.3999999999999986, 0.3200000000000003]
s01e03b	 girl. i	['girl', 'i']	[47.435, 48.795]	[0.5, 0.1599999999999966]
s01e03b	 brought you alphabet soup. did you	['brought', 'you', 'alfred', 'soup', 'did', 'you']	[48.955, 49.195, 49.355, 49.88, 50.08, 50.28]	[0.240000000000002, 0.1599999999999966, 0.4450000000000003, 0.19999999999999574, 0.20000000000000284, 0.240000000000002]
s01e03b	 pick out the vowels? yes, but	['pick', 'out', 'the', 'vowels', 'yes', 'but']	[50.52, 50.68, 50.84, 51.0, 51.559998, 51.879997]	[0.1599999999999966, 0.1600000000000037, 0.1599999999999966, 0.5, 0.3199990000000028, 0.24000299999999442]
s01e03b	" i left in the ""y""s because you"	"['i', 'left', 'in', 'the', ""y's"", 'because', 'you']"	[52.12, 52.2, 52.44, 52.6, 52.76, 53.16, 53.48]	[0.0800000000000054, 0.23999999999999488, 0.1600000000000037, 0.1599999999999966, 0.3999999999999986, 0.3200000000000003, 0.07999800000000334]
s01e03b	" know, ""sometimes y..."""	['know', 'sometimes', 'y']	[53.559998, 53.879997, 54.36]	[0.3199990000000028, 0.4800029999999964, 0.480000000000004]
s01e03b	 um, i also have something	['i', 'also', 'have', 'something']	[55.64, 55.8, 56.04, 56.28]	[0.1599999999999966, 0.240000000000002, 0.240000000000002, 0.240000000000002]
s01e03b	 else for you. saltines?	['else', 'small']	[56.52, 57.335003]	[0.41499999999999915, 0.4799989999999994]
s01e03b	 no, but would you like	['teams', 'no', 'but', 'would', 'you', 'like']	[57.815002, 58.375, 58.615, 58.775, 58.935, 59.095]	[0.5, 0.240000000000002, 0.1599999999999966, 0.1600000000000037, 0.1599999999999966, 0.1600000000000037]
s01e03b	 1,000 dollars and a football	['$1,000', 'and', 'a', 'football']	[59.255, 59.975002, 60.135002, 60.215]	[0.5, 0.1599999999999966, 0.07999800000000334, 0.4799999999999969]
s01e03b	 phone? what?	['phone', 'what']	[60.695, 61.575]	[0.5, 0.5]
s01e03b		[]	[]	[]
s01e03b	 oh, my god!	['oh', 'my', 'god']	[63.895, 64.22, 64.380005]	[0.32499999999999574, 0.16000499999999818, 0.5]
s01e03b	 oh, my god, there's really	"['oh', 'my', 'god', ""there's"", 'really']"	[65.58, 65.82, 66.06, 66.22, 66.54]	[0.23999999999999488, 0.2400000000000091, 0.1599999999999966, 0.3200000000000074, 0.3199999999999932]
s01e03b	 money in here. i know.	['money', 'in', 'here', 'i', 'know']	[66.86, 67.18, 67.26, 67.66, 67.74]	[0.3200000000000074, 0.0799999999999983, 0.3999999999999915, 0.0799999999999983, 0.5]
s01e03b	 weird girl, what are you	['weird', 'girl', 'what', 'are', 'you']	[68.78, 69.020004, 69.340004, 69.5, 69.58]	[0.240003999999999, 0.3199999999999932, 0.1599960000000067, 0.0799999999999983, 0.1599999999999966]
s01e03b	 doing? i want you to	['doing', 'i', 'want', 'you', 'to']	[69.74, 70.62, 70.86, 71.1, 71.26]	[0.5, 0.23999999999999488, 0.23999999999999488, 0.1600000000000108, 0.0800039999999882]
s01e03b	 have it. i don't want it.	"['have', 'it', 'i', ""don't"", 'want', 'it']"	[71.340004, 71.58, 71.9, 71.98, 72.14, 72.3]	[0.23999600000000498, 0.3200000000000074, 0.0799999999999983, 0.1599999999999966, 0.1599999999999966, 0.25500000000000966]
s01e03b	 no, no, i have	['no', 'no', 'i', 'have']	[73.275, 73.595, 73.755, 73.995]	[0.3199999999999932, 0.1599999999999966, 0.2400000000000091, 0.47999999999998977]
s01e03b	 to give you something.	['i', 'have', 'to', 'give', 'you', 'something']	[74.475, 74.635, 74.875, 75.035, 75.195, 75.355]	[0.1600000000000108, 0.23999999999999488, 0.1599999999999966, 0.1599999999999966, 0.1600000000000108, 0.5]
s01e03b	 no, it's fine, you don't...	"['no', ""it's"", 'fine', 'you', ""don't""]"	[75.915, 76.235, 76.555, 76.955, 77.195]	[0.3199999999999932, 0.3200000000000074, 0.3999999999999915, 0.23999999999999488, 0.1600000000000108]
s01e03b	 do you want my	['do', 'you', 'want', 'my']	[77.835, 77.995, 78.075, 78.315]	[0.1600000000000108, 0.0799999999999983, 0.23999999999999488, 0.2400000000000091]
s01e03b	 tinfoil hat? no, because	['tinfoil', 'hat', 'no', 'because']	[78.555, 79.195, 79.915, 80.155]	[0.5, 0.5, 0.23999999999999488, 0.23999999999999488]
s01e03b	 you need that. no,	['you', 'need', 'that', 'no']	[80.395, 80.67, 80.829994, 81.39]	[0.1950000000000074, 0.15999399999999753, 0.5, 0.3199999999999932]
s01e03b	 it's okay. please,	"[""it's"", 'okay', 'thanks', 'please']"	[81.71, 82.03, 82.35, 82.829994]	[0.3200000000000074, 0.3199999999999932, 0.4799940000000049, 0.40000200000000063]
s01e03b	 let me do something.	['let', 'me', 'do', 'something']	[83.229996, 83.46999, 83.63, 83.78999]	[0.23999399999999582, 0.16000999999999976, 0.15999000000000763, 0.5]
s01e03b	 okay, all right,	['okay', 'alright']	[85.63, 86.03]	[0.4000000000000057, 0.3199999999999932]
s01e03b	 i'll tell you what. you buy me a soda,	"[""i'll"", 'tell', 'you', 'what', 'you', 'buy', 'me', 'a', 'soda']"	[86.35, 86.509995, 86.59, 86.67, 86.909996, 87.07, 87.229996, 87.39, 87.549995]	[0.1599950000000092, 0.08000499999999988, 0.0799999999999983, 0.23999600000000498, 0.1600039999999865, 0.1599960000000067, 0.1600040000000007, 0.159994999999995, 0.3200000000000074]
s01e03b	 and then we're even,	"['and', 'then', ""we're"", 'even']"	[87.869995, 87.95, 88.189995, 88.42999]	[0.08000499999999988, 0.2399949999999933, 0.2399950000000075, 0.4950099999999935]
s01e03b	 okay?	['okay']	[89.245]	[0.5]
s01e03b	 okay. okay.	['okay', 'okay']	[90.605, 91.245]	[0.5, 0.5]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
s01e03b		[]	[]	[]
