episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s01e18a		[]	[]	[]
s01e18a		[]	[]	[]
s01e18a		[]	[]	[]
s01e18a		[]	[]	[]
s01e18a		[]	[]	[]
s01e18a		[]	[]	[]
s01e18a		[]	[]	[]
s01e18a		[]	[]	[]
s01e18a		[]	[]	[]
s01e18a	 oh, rach,	['oh', 'reg']	[14.525, 14.605]	[0.08000000000000007, 0.2400000000000002]
s01e18a	 we're running low on resumes over	"[""we're"", 'running', 'low', 'on', 'resumes', 'over']"	[14.845, 15.005, 15.325001, 15.405001, 15.565001, 16.045]	[0.16000000000000014, 0.32000099999999954, 0.08000000000000007, 0.16000000000000014, 0.4799990000000012, 0.23999999999999844]
s01e18a	 here. do you really want a job	['here', 'do', 'you', 'really', 'want', 'a', 'job']	[16.285, 16.845001, 17.085, 17.165, 17.325, 17.565, 17.645]	[0.5, 0.23999900000000096, 0.0799999999999983, 0.16000000000000014, 0.240000000000002, 0.0799999999999983, 0.16000000000000014]
s01e18a	 with popular mechanics?	['with', 'popular', 'mechanics']	[17.805, 18.15, 18.47]	[0.18499999999999872, 0.3200000000000003, 0.5]
s01e18a	 well, if you're going to work for	"['well', 'if', ""you're"", 'gonna', 'work', 'for']"	[19.43, 19.67, 19.75, 19.91, 20.07, 20.23]	[0.240000000000002, 0.0799999999999983, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014]
s01e18a	 mechanics those are the ones to work for.	['mechanics', 'those', 'are', 'the', 'ones', 'to', 'work', 'for']	[20.39, 20.869999, 21.029999, 21.11, 21.189999, 21.43, 21.51, 21.75]	[0.4799989999999994, 0.16000000000000014, 0.08000099999999932, 0.07999900000000082, 0.24000099999999946, 0.08000000000000185, 0.23999999999999844, 0.5]
s01e18a		[]	[]	[]
s01e18a	 hey, look, you guys, i'm	"['hey', 'look', 'you', 'guys', ""i'm""]"	[24.07, 24.47, 24.71, 24.869999, 25.11]	[0.3999999999999986, 0.240000000000002, 0.15999899999999911, 0.24000099999999946, 0.16000000000000014]
s01e18a	 going for anything here, okay? i cannot be a waitress anymore. i mean it.	['going', 'for', 'anything', 'here', 'okay', 'i', 'cannot', 'be', 'a', 'waitress', 'anymore', 'i', 'mean', 'it']	[25.27, 25.51, 25.517273, 25.524546, 25.531818, 25.539091, 25.546364, 25.553637, 25.56091, 25.568182, 25.575455, 25.582727, 25.59, 26.23]	[0.240000000000002, 0.0072729999999978645, 0.007273000000001417, 0.007272000000000389, 0.0072729999999978645, 0.007273000000001417, 0.0072729999999978645, 0.007273000000001417, 0.007272000000000389, 0.007273000000001417, 0.0072719999999968366, 0.007273000000001417, 0.5, 0.5]
s01e18a		[]	[]	[]
s01e18a	 i'm sick of the	['anymore', 'i', 'mean', 'it', 'sick', 'of', 'the']	[27.835, 28.394999, 28.474998, 28.715, 29.115, 29.355, 29.515]	[0.5, 0.07999900000000082, 0.2400020000000005, 0.3999999999999986, 0.240000000000002, 0.16000000000000014, 0.16000000000000014]
s01e18a	 lousy tips sick of being	['lousy', 'tips', 'sick', 'of', 'being']	[29.675, 30.074999, 30.634998, 30.794998, 30.955]	[0.39999899999999755, 0.5, 0.16000000000000014, 0.16000199999999865, 0.240000000000002]
s01e18a	" called ""excuse me."""	['called', 'excuse', 'me']	[31.195, 31.595, 32.075]	[0.3999999999999986, 0.480000000000004, 0.5]
s01e18a		[]	[]	[]
s01e18a	 ow! oh, paper cut,	['oh', 'oh', 'paper', 'cut']	[34.395, 34.635, 35.070004, 35.31]	[0.23999999999999488, 0.355000000000004, 0.23999600000000498, 0.1599999999999966]
s01e18a	 paper cut! here,	['paper', 'cut', 'here']	[35.47, 35.870003, 36.670002]	[0.4000029999999981, 0.5, 0.39999800000000363]
s01e18a	 here, here.	['here', 'here']	[37.07, 37.550003]	[0.4800029999999964, 0.5]
s01e18a		[]	[]	[]
s01e18a	 grapefruit	['wait', 'for']	[41.07, 41.31]	[0.240000000000002, 0.1599999999999966]
s01e18a	 juice! grapefruit juice!	['juice', 'wait', 'for', 'juice']	[41.47, 41.79, 42.030003, 42.27]	[0.3200000000000003, 0.24000300000000152, 0.23999700000000246, 0.5]
s01e18a		[]	[]	[]
s01e18a	 okay, you guys, we're almost	"['okay', 'you', 'guys', ""we're"", 'almost']"	[44.745, 45.225, 45.385, 45.625, 45.865]	[0.480000000000004, 0.1599999999999966, 0.240000000000002, 0.240000000000002, 0.3200000000000003]
s01e18a	 done. we've only got 20 more	"['done', ""we've"", 'only', 'got', '20', 'more']"	[46.185, 46.425, 46.745, 46.985, 47.145, 47.385]	[0.23999999999999488, 0.3200000000000003, 0.240000000000002, 0.1600000000000037, 0.23999999999999488, 0.240000000000002]
s01e18a	 to go. rach, did you	['to', 'go', 'rach', 'did', 'you']	[47.625, 47.705, 48.105, 48.425, 48.585]	[0.0799999999999983, 0.3999999999999986, 0.3200000000000003, 0.1600000000000037, 0.240000000000002]
s01e18a	 proofread these?	['proofread', 'these']	[48.825, 49.305]	[0.4799999999999969, 0.5]
s01e18a	 uh, yeah. why?	['yeah', 'why']	[50.905, 51.52]	[0.4549999999999983, 0.5]
s01e18a		[]	[]	[]
s01e18a	 uh, nothing. i'm sure they'll be impressed with	"['nothing', ""i'm"", 'sure', ""they'll"", 'be', 'impressed', 'with']"	[53.36, 53.760002, 53.920002, 54.16, 54.32, 54.56, 54.96]	[0.40000200000000063, 0.1599999999999966, 0.23999799999999993, 0.1600000000000037, 0.240000000000002, 0.3999999999999986, 0.0799999999999983]
s01e18a	" your excellent ""compuper"""	['your', 'excellent', 'computer']	[55.04, 55.28, 55.760002]	[0.240000000000002, 0.48000199999999893, 0.5]
s01e18a	 skills.	['skill']	[56.32]	[0.5]
s01e18a	 oh, my	['oh', 'my']	[58.48, 58.8]	[0.3200000000000003, 0.480000000000004]
s01e18a	 god!	['god']	[59.28]	[0.5]
