episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s01e16a		[]	[]	[]
s01e16a		[]	[]	[]
s01e16a		[]	[]	[]
s01e16a		[]	[]	[]
s01e16a	this is	['this', 'is']	[6.7999997, 7.04]	[0.24000030000000017, 0.08000000000000007]
s01e16a	 unbelievable. it's been, like, a half an	"['unbelievable', ""it's"", 'been', 'like', 'a', 'half', 'an']"	[7.12, 7.8399997, 8.08, 8.24, 8.4, 8.48, 8.72]	[0.5, 0.24000030000000017, 0.16000000000000014, 0.16000000000000014, 0.08000000000000007, 0.2400000000000002, 0.16000000000000014]
s01e16a	 hour. if this was a cartoon	['hour', 'if', 'this', 'was', 'a', 'cartoon']	[8.88, 9.36, 9.44, 9.599999, 9.934999, 10.014999]	[0.47999999999999865, 0.08000000000000007, 0.1599990000000009, 0.17500099999999996, 0.08000000000000007, 0.2400000000000002]
s01e16a	 you'd be looking like a ham right	"[""you'd"", 'be', 'looking', 'like', 'a', 'ham', 'right']"	[10.254999, 10.575, 10.735, 10.974999, 11.054999, 11.214999, 11.455]	[0.32000099999999954, 0.16000000000000014, 0.23999900000000096, 0.08000000000000007, 0.16000000000000014, 0.24000099999999946, 0.16000000000000014]
s01e16a	 about now.	['about', 'now']	[11.615, 11.934999]	[0.31999899999999926, 0.5]
s01e16a	 oh, there's the waitress. excuse	"['oh', ""there's"", 'the', 'waitress', 'excuse']"	[13.214999, 13.535, 13.855, 14.014999, 14.574999]	[0.32000099999999954, 0.3200000000000003, 0.15999899999999911, 0.5, 0.3200005000000008]
s01e16a	 me, miss? hello? miss?	['me', 'miss', 'hello', 'miss']	[14.8949995, 15.134999, 15.455, 15.855]	[0.2399994999999997, 0.32000099999999954, 0.40000000000000036, 0.5]
s01e16a	 it's phoebe.	"[""that's"", 'me']"	[16.414999, 16.735]	[0.32000099999999776, 0.5]
s01e16a	 hi. hi.	['hi', 'hi']	[18.439999, 18.84]	[0.4000009999999996, 0.5]
s01e16a	 hi.	['hi']	[19.48]	[0.5]
s01e16a	 okay, will that be all?	['okay', 'will', 'that', 'be', 'all']	[20.92, 21.32, 21.48, 21.64, 21.8]	[0.3999999999999986, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.5]
s01e16a	 wait,	['wait']	[23.48]	[0.3200000000000003]
s01e16a	 wait. wh what are	['wait', 'what', 'what', 'are']	[23.8, 24.119999, 24.935, 25.095]	[0.31999899999999926, 0.49500099999999847, 0.16000000000000014, 0.16000000000000014]
s01e16a	 you doing here? yeah, um, i	['you', 'doing', 'here', 'yeah', 'i']	[25.255, 25.335, 25.574999, 26.135, 26.695]	[0.08000000000000185, 0.2399989999999974, 0.5, 0.23999999999999844, 0.0799999999999983]
s01e16a	 was over there, and then you said	['was', 'over', 'there', 'and', 'then', 'you', 'said']	[26.775, 26.935, 27.175, 27.414999, 27.575, 27.735, 27.895]	[0.16000000000000014, 0.240000000000002, 0.23999900000000096, 0.16000099999999762, 0.16000000000000014, 0.16000000000000014, 0.240000000000002]
s01e16a	" ""excuse me. hello? miss?"" so now i'm"	"['excuse', 'me', 'hello', 'miss', 'so', 'now', ""i'm""]"	[28.135, 28.455, 28.615, 28.855, 29.095, 29.335, 29.494999]	[0.31999999999999673, 0.16000000000000014, 0.240000000000002, 0.23999999999999844, 0.240000000000002, 0.15999899999999911, 0.16000000000000014]
s01e16a	 here. no,	['here', 'no', 'no']	[29.654999, 30.855, 30.974998]	[0.5, 0.11999799999999894, 0.1200019999999995]
s01e16a	 no. how come you're	"['no', 'how', 'come', ""you're""]"	[31.095, 31.814999, 32.055, 32.215]	[0.5, 0.24000099999999946, 0.1600000000000037, 0.3199999999999932]
s01e16a	 working here? right, yeah.	['working', 'here', 'right', 'yeah']	[32.535, 32.855, 33.495, 33.815]	[0.3200000000000003, 0.5, 0.3200000000000003, 0.240000000000002]
s01e16a	 because it's close to where i live and	"['because', ""it's"", 'close', 'to', 'where', 'i', 'live', 'and']"	[34.055, 34.295, 34.68, 34.84, 34.92, 35.0, 35.079998, 35.48]	[0.240000000000002, 0.3049999999999997, 0.1600000000000037, 0.0799999999999983, 0.0799999999999983, 0.07999800000000334, 0.40000199999999353, 0.1600000000000037]
s01e16a	 the aprons are really cute,	['the', 'aprons', 'are', 'really', 'cute']	[35.64, 35.8, 36.12, 36.28, 36.44]	[0.1599999999999966, 0.3200000000000003, 0.1600000000000037, 0.1599999999999966, 0.5]
s01e16a	 so... can we start	['can', 'we', 'start']	[37.96, 38.199997, 38.44]	[0.23999700000000246, 0.24000299999999442, 0.240000000000002]
s01e16a	 over? yeah, okay, great, i'm	"['over', 'yeah', 'okay', 'great', ""i'm""]"	[38.68, 39.32, 39.559998, 39.8, 40.039997]	[0.5, 0.23999799999999993, 0.24000199999999694, 0.23999700000000246, 0.1600000000000037]
s01e16a	 going to be over here.	['gonna', 'be', 'over', 'here']	[40.199997, 40.359997, 40.519997, 40.68]	[0.1599999999999966, 0.1599999999999966, 0.16000300000000323, 0.5]
s01e16a		[]	[]	[]
s01e16a		[]	[]	[]
s01e16a		[]	[]	[]
s01e16a		[]	[]	[]
s01e16a		[]	[]	[]
s01e16a		[]	[]	[]
s01e16a		[]	[]	[]
s01e16a	 no, no, no, no! so, i don't know whether he's	"['so', 'i', ""don't"", 'know', 'whether', ""he's""]"	[52.42, 52.66, 52.699997, 52.739998, 52.98, 53.3]	[0.23999999999999488, 0.03999700000000672, 0.04000099999999662, 0.24000199999999694, 0.3200000000000003, 0.3200000000000003]
s01e16a	 testing me or just	['testing', 'me', 'or', 'just']	[53.62, 54.019997, 54.339996, 54.579998]	[0.39999699999999905, 0.3199990000000028, 0.24000200000000405, 0.3199999999999932]
s01e16a	 acting out but my monkey	['acting', 'out', 'but', 'my', 'monkey']	[54.899998, 55.219997, 55.62, 55.859997, 56.1]	[0.3199990000000028, 0.4000029999999981, 0.23999700000000246, 0.24000300000000152, 0.4799980000000019]
s01e16a	 is out of control.	['is', 'out', 'of', 'control']	[56.579998, 56.899998, 57.14, 57.3]	[0.3199999999999932, 0.24000200000000405, 0.1599999999999966, 0.5]
s01e16a		[]	[]	[]
s01e16a	 but he keeps erasing	['but', 'he', 'keeps', 'erasing']	[59.46, 60.075, 60.235, 60.555]	[0.5, 0.1599999999999966, 0.3200000000000003, 0.5]
s01e16a	 the messages on my	['the', 'messages', 'on', 'my']	[61.114998, 61.274998, 61.914997, 62.074997]	[0.1599999999999966, 0.5, 0.1600000000000037, 0.24000299999999442]
s01e16a	 machine.	['machine']	[62.315]	[0.5]
s01e16a	 supposedly by accident.	['supposedly', 'by', 'accident']	[63.914997, 64.555, 64.875]	[0.49999300000000346, 0.3199999999999932, 0.5]
s01e16a	 oh,	['no']	[66.635]	[0.3999960000000016]
s01e16a	 yeah-- i've done that.	"['yeah', ""i've"", 'done', 'that']"	[67.034996, 67.354996, 67.674995, 67.915]	[0.3199999999999932, 0.3199989999999957, 0.24000500000001068, 0.5]
s01e16a		[]	[]	[]
s01e16a		[]	[]	[]
s01e16a	 and then, like, three days in a	['and', 'then', 'like', '3', 'days', 'in', 'a']	[71.55, 71.71, 72.11, 72.35, 72.590004, 72.75, 72.91]	[0.1599999999999966, 0.4000000000000057, 0.23999999999999488, 0.240003999999999, 0.1599960000000067, 0.1599999999999966, 0.08000499999999988]
s01e16a	 row he got to the	['row', 'he', 'he', 'got', 'to', 'the']	[72.990005, 73.23, 73.47, 73.630005, 73.79, 73.87]	[0.2399950000000075, 0.23999999999999488, 0.16000499999999818, 0.1599950000000092, 0.0799999999999983, 0.23999999999999488]
s01e16a	 newspaper before i did and peed	['newspaper', 'before', 'i', 'did', 'and', 'peed']	[74.11, 74.590004, 74.91, 75.07, 75.310005, 75.47]	[0.4800039999999939, 0.3199960000000033, 0.1599999999999966, 0.24000500000001068, 0.159994999999995, 0.3200000000000074]
s01e16a	 all over the crossword.	['all', 'over', 'the', 'crossroad']	[75.79, 76.03, 76.19, 76.35]	[0.23999999999999488, 0.1599999999999966, 0.1599999999999966, 0.5]
s01e16a	 i've never	"[""i've"", 'never']"	[78.314995, 78.555]	[0.24000500000001068, 0.23999999999999488]
s01e16a	 done that.	['done', 'that']	[78.795, 79.034996]	[0.23999600000000498, 0.5]
s01e16a	 and then last night, i don't	"['and', 'then', 'last', 'night', 'i', ""don't""]"	[80.634995, 80.875, 81.034996, 81.274994, 81.59499, 81.674995]	[0.24000499999999647, 0.1599960000000067, 0.23999799999999993, 0.31999599999998907, 0.08000499999999988, 0.2399950000000075]
s01e16a	 know what he did but there were	['know', 'what', 'he', 'did', 'but', 'there', 'were']	[81.91499, 82.075, 82.235, 82.395, 82.634995, 82.795, 82.954994]	[0.16000999999999976, 0.1599999999999966, 0.1599999999999966, 0.2399950000000075, 0.16000499999999818, 0.15999399999999753, 0.16000599999999565]
s01e16a	 capers everywhere.	['capers', 'everywhere']	[83.115, 83.994995]	[0.5, 0.5]
s01e16a		[]	[]	[]
s01e16a	 all right,	['alright']	[87.52]	[0.2400000000000091]
s01e16a	 now, look at her and tell me she	['now', 'look', 'at', 'her', 'and', 'tell', 'me', 'she']	[87.76, 88.159996, 88.24, 88.4, 88.56, 88.72, 88.88, 89.119995]	[0.3999960000000016, 0.0800039999999882, 0.1600000000000108, 0.1599999999999966, 0.1599999999999966, 0.1599999999999966, 0.2399950000000075, 0.08000499999999988]
s01e16a	 doesn't look exactly like her	"[""doesn't"", 'look', 'exactly', 'like', 'her']"	[89.2, 89.44, 89.76, 90.24, 90.4]	[0.23999999999999488, 0.3200000000000074, 0.47999999999998977, 0.1600000000000108, 0.1599999999999966]
s01e16a	 sister. i'm saying i see a	"['sister', ""i'm"", 'saying', 'i', 'see', 'a']"	[90.56, 91.2, 91.44, 91.84, 92.0, 92.159996]	[0.5, 0.23999999999999488, 0.4000000000000057, 0.1599999999999966, 0.1599960000000067, 0.1600039999999865]
s01e16a	 difference. they're	"['difference', ""they're""]"	[92.32, 93.36]	[0.5, 0.480000000000004]
s01e16a	 twins. i don't	"['twins', 'i', ""don't""]"	[93.84, 94.875, 94.955]	[0.5, 0.0799999999999983, 0.23999999999999488]
s01e16a	 care. phoebe's phoebe.	"['care', ""phoebe's"", 'phoebe']"	[95.195, 95.595, 96.155]	[0.4000000000000057, 0.5, 0.4000000000000057]
s01e16a	 ursula's... hot.	"[""ursula's"", 'hot']"	[96.555, 97.755]	[0.5, 0.5]
s01e16a		[]	[]	[]
s01e16a	 you know that thing when you and i talk	['you', 'know', 'that', 'thing', 'when', 'you', 'and', 'i', 'talk']	[99.915, 99.994995, 100.155, 100.314995, 100.555, 100.715, 100.795, 100.955, 101.115]	[0.07999499999999671, 0.16000499999999818, 0.159994999999995, 0.24000500000001068, 0.1599999999999966, 0.0799999999999983, 0.1599999999999966, 0.1599999999999966, 0.1600000000000108]
s01e16a	 to each other about things?	['to', 'each', 'other', 'about', 'things']	[101.275, 101.435, 101.595, 101.835, 102.075]	[0.1599999999999966, 0.1599999999999966, 0.23999999999999488, 0.2400000000000091, 0.375]
s01e16a	 yeah. let's not do that anymore.	"['yeah', ""let's"", 'not', 'do', 'that', 'anymore']"	[102.85, 102.93, 103.17, 103.329994, 103.49, 103.649994]	[0.0800000000000125, 0.23999999999999488, 0.15999399999999753, 0.16000599999999565, 0.15999400000001174, 0.5]
s01e16a		[]	[]	[]
s01e16a	 hi, guys. hey,	['hey', 'hey']	[105.81, 106.689995]	[0.5, 0.40000500000000727]
s01e16a	 pheebs,	['hey', 'hey']	[107.09, 107.96999]	[0.5, 0.3200000000000074]
s01e16a	 guess who we saw today.	['thebes', 'guess', 'who', 'we', 'saw', 'today']	[108.28999, 108.85, 109.09, 109.25, 109.409996, 109.649994]	[0.5, 0.2400000000000091, 0.1599999999999966, 0.1599960000000067, 0.23999799999999993, 0.5]
s01e16a	 ooh! oh, fun!	['oh', 'oh', 'fun']	[110.45, 110.77, 111.09]	[0.3199999999999932, 0.3200000000000074, 0.3199960000000033]
s01e16a	 okay, um... liam	['okay', 'liam']	[111.409996, 112.585]	[0.5, 0.24000500000001068]
s01e16a	 neeson? no. morley	['neeson', 'no', 'morely']	[112.825005, 113.305, 114.025]	[0.4799950000000024, 0.5, 0.3999999999999915]
s01e16a	 safer? no. the woman	['safer', 'nope', 'the', 'woman']	[114.425, 114.825005, 115.705, 115.865]	[0.40000500000000727, 0.5, 0.1599999999999966, 0.2400000000000091]
s01e16a	 who cuts my hair? no. okay,	['who', 'cuts', 'my', 'hair', 'okay']	[116.105, 116.265, 116.505005, 116.665, 117.225]	[0.1599999999999966, 0.24000499999999647, 0.1599950000000092, 0.5, 0.4000000000000057]
s01e16a	 look, this could be a really long	['look', 'this', 'could', 'be', 'a', 'really', 'long']	[117.625, 117.945, 118.185, 118.345, 118.425, 118.505005, 118.745]	[0.3199999999999932, 0.2400000000000091, 0.1599999999999966, 0.0799999999999983, 0.08000499999999988, 0.2399950000000075, 0.23999999999999488]
s01e16a	 game. your sister	['game', 'your', 'sister']	[118.985, 119.95, 120.27]	[0.40500000000000114, 0.3199999999999932, 0.4000000000000057]
