word	onset	duration	onset_TRs	duration_TRs
HEY	0.0125	0.06	0.008389261744966443	0.040268456375838924
HEY	0.0725	0.06	0.04865771812080537	0.040268456375838924
WOW	0.1325	0.06	0.0889261744966443	0.040268456375838924
YOU	0.1925	0.06	0.12919463087248323	0.040268456375838924
LOOK	0.2525	1.8	0.16946308724832215	1.2080536912751678
NICE	3.0425	0.78	2.041946308724832	0.5234899328859061
WHAT'S	4.0925	0.44	2.746644295302014	0.2953020134228188
THE	5.0425	0.66	3.3842281879194633	0.4429530201342282
OCCASION	5.9425	0.85	3.988255033557047	0.5704697986577181
MONICA	6.8725	0.31	4.6124161073825505	0.2080536912751678
AND	7.1825	0.09	4.820469798657718	0.060402684563758385
I	7.2725	0.06	4.880872483221476	0.040268456375838924
ARE	7.3325	0.04	4.921140939597315	0.026845637583892617
CELEBRATING	7.3725	0.48	4.947986577181208	0.3221476510067114
OUR	7.8525	0.08	5.27013422818792	0.053691275167785234
TEN	7.9325	0.22	5.323825503355705	0.1476510067114094
MONTH	8.1525	0.25	5.471476510067114	0.16778523489932887
ANNIVERSARY	8.4025	0.6	5.639261744966443	0.40268456375838924
GOT	9.0025	0.2	6.041946308724832	0.1342281879194631
RESERVATIONS	9.2025	0.68	6.176174496644296	0.45637583892617456
AT	9.8825	0.08	6.63255033557047	0.053691275167785234
JEAN	9.9625	0.27	6.686241610738255	0.18120805369127518
GEORGES	10.2325	0.53	6.86744966442953	0.3557046979865772
WOW	10.8525	0.8	7.283557046979865	0.5369127516778524
HOW'D	11.6525	0.65	7.820469798657718	0.43624161073825507
YOU	12.3025	0.07	8.256711409395974	0.04697986577181208
GET	12.3725	0.12	8.303691275167786	0.08053691275167785
IN	12.4925	0.14	8.384228187919463	0.09395973154362416
THERE	12.6325	0.37	8.478187919463087	0.2483221476510067
OH	13.0725	0.16	8.773489932885905	0.10738255033557047
MADE	13.2325	0.22	8.880872483221477	0.1476510067114094
A	13.4525	0.03	9.028523489932887	0.020134228187919462
FEW	13.4825	0.23	9.048657718120806	0.15436241610738255
CALLS	13.7125	0.41	9.203020134228188	0.2751677852348993
PULLED	14.1425	0.21	9.491610738255034	0.14093959731543623
SOME	14.3525	0.14	9.63255033557047	0.09395973154362416
STRINGS	14.4925	0.54	9.726510067114093	0.36241610738255037
AND	15.0325	0.15	10.088926174496645	0.10067114093959731
THEY	15.1825	0.16	10.189597315436242	0.10738255033557047
AGREED	15.3425	0.25	10.296979865771812	0.16778523489932887
TO	15.5925	0.06	10.46476510067114	0.040268456375838924
SEAT	15.6525	0.25	10.50503355704698	0.16778523489932887
US	15.9025	0.15	10.672818791946309	0.10067114093959731
AT	16.0525	0.06	10.773489932885905	0.040268456375838924
1130	16.1125	0.66	10.813758389261746	0.4429530201342282
IF	16.7725	0.08	11.256711409395974	0.053691275167785234
WE	16.8525	0.06	11.310402684563758	0.040268456375838924
BOTH	16.9125	0.23	11.350671140939598	0.15436241610738255
HAD	17.1425	0.11	11.505033557046978	0.0738255033557047
THE	17.2525	0.06	11.578859060402685	0.040268456375838924
CHICKEN	17.3125	0.33	11.619127516778523	0.2214765100671141
AND	17.6425	0.09	11.840604026845636	0.060402684563758385
DIDN'T	17.7325	0.16	11.901006711409398	0.10738255033557047
GET	17.8925	0.2	12.008389261744965	0.1342281879194631
DESSERT	18.0925	0.29	12.14261744966443	0.19463087248322147
I	18.5325	1.82	12.437919463087248	1.221476510067114
SEE	22.1825	0.08	14.887583892617451	0.053691275167785234
HI	23.1825	0.39	15.558724832214766	0.26174496644295303
CHANDLER	23.5725	0.52	15.820469798657719	0.348993288590604
HEY	24.0925	0.28	16.169463087248324	0.18791946308724833
CAITLIN	24.3725	0.48	16.35738255033557	0.3221476510067114
SOMEBODY	24.8525	0.28	16.67953020134228	0.18791946308724833
GOT	25.1325	0.13	16.86744966442953	0.087248322147651
A	25.2625	0.03	16.95469798657718	0.020134228187919462
HAIRCUT	25.2925	0.34	16.9748322147651	0.22818791946308728
UGH	25.6325	0.1	17.20302013422819	0.06711409395973154
I	25.7725	0.16	17.296979865771814	0.10738255033557047
HATE	26.1325	0.55	17.538590604026847	0.3691275167785235
IT	26.6825	0.17	17.90771812080537	0.11409395973154364
I	26.8925	0.06	18.048657718120804	0.040268456375838924
LOOK	26.9525	0.2	18.088926174496645	0.1342281879194631
LIKE	27.1525	0.2	18.223154362416107	0.1342281879194631
AN	27.3525	0.17	18.35738255033557	0.11409395973154364
EIGHT	27.5825	0.16	18.511744966442954	0.10738255033557047
YEAR	27.7425	0.15	18.619127516778523	0.10067114093959731
OLD	27.8925	0.21	18.71979865771812	0.14093959731543623
BOY	28.1725	0.38	18.90771812080537	0.2550335570469799
YEAH	28.9625	0.13	19.437919463087248	0.087248322147651
WELL	29.1325	0.13	19.552013422818792	0.087248322147651
IF	29.2625	0.06	19.639261744966444	0.040268456375838924
THAT	29.3225	0.14	19.679530201342285	0.09395973154362416
WAS	29.4625	0.13	19.773489932885905	0.087248322147651
TRUE	29.5925	0.16	19.860738255033556	0.10738255033557047
GYM	29.7525	0.25	19.96812080536913	0.16778523489932887
CLASS	30.0025	0.26	20.13590604026846	0.174496644295302
WOULD	30.2625	0.09	20.31040268456376	0.060402684563758385
HAVE	30.3525	0.09	20.370805369127517	0.060402684563758385
BEEN	30.4425	0.09	20.431208053691275	0.060402684563758385
A	30.5325	0.03	20.491610738255034	0.020134228187919462
LOT	30.5625	0.2	20.511744966442954	0.1342281879194631
MORE	30.7625	0.21	20.645973154362416	0.14093959731543623
INTERESTING	30.9725	0.46	20.786912751677853	0.3087248322147651
IT'S	31.5425	0.44	21.16946308724832	0.2953020134228188
UH	31.9825	1.73	21.46476510067114	1.1610738255033557
27	34.0425	3.34	22.847315436241608	2.2416107382550337
EVEN	37.4325	0.22	25.122483221476507	0.1476510067114094
OH	37.6525	0.19	25.27013422818792	0.12751677852348994
OKAY	38.0125	0.25	25.511744966442954	0.16778523489932887
HEY	38.7125	0.28	25.981543624161073	0.18791946308724833
WHERE'S	39.1625	0.49	26.283557046979865	0.32885906040268453
YOUR	39.6525	0.09	26.612416107382554	0.060402684563758385
CHICKEN	39.7425	0.53	26.67281879194631	0.3557046979865772
OH	40.3225	0.15	27.06208053691275	0.10067114093959731
HE'S	40.4725	0.14	27.16275167785235	0.09395973154362416
IN	40.6125	0.07	27.256711409395972	0.04697986577181208
THE	40.6825	0.09	27.303691275167782	0.060402684563758385
BACK	40.7725	0.3	27.364093959731544	0.20134228187919462
THE	41.0725	0.07	27.565436241610737	0.04697986577181208
DUCK	41.1425	0.3	27.61241610738255	0.20134228187919462
PISSED	41.4425	0.24	27.813758389261746	0.1610738255033557
HIM	41.6825	0.11	27.974832214765097	0.0738255033557047
OFF	41.7925	0.29	28.048657718120804	0.19463087248322147
SAID	42.1325	0.11	28.276845637583893	0.0738255033557047
THAT	42.4925	1.07	28.518456375838927	0.7181208053691276
EGGS	43.5625	0.38	29.236577181208055	0.2550335570469799
CAME	43.9425	0.24	29.491610738255037	0.1610738255033557
FIRST	44.1825	0.54	29.65268456375839	0.36241610738255037
THANKS	44.8525	1.48	30.10234899328859	0.9932885906040269
I'LL	46.5325	0.08	31.22986577181208	0.053691275167785234
SEE	46.6125	0.12	31.283557046979865	0.08053691275167785
YOU	46.7325	0.09	31.364093959731544	0.060402684563758385
LATER	46.8225	0.2	31.4244966442953	0.1342281879194631
OKAY	47.0225	0.4	31.558724832214764	0.2684563758389262
BYE	47.4225	0.32	31.82718120805369	0.21476510067114093
WHAT	50.4525	1.79	33.86073825503356	1.2013422818791946
THE	52.2425	0.08	35.06208053691275	0.053691275167785234
HELL	52.3225	0.36	35.11577181208054	0.24161073825503354
WAS	52.6825	0.27	35.35738255033557	0.18120805369127518
THAT	52.9525	0.59	35.538590604026844	0.3959731543624161
WHAT	53.9025	1.23	36.1761744966443	0.825503355704698
THE	55.1325	0.08	37.00167785234899	0.053691275167785234
FLIRTING	55.2225	0.8	37.06208053691275	0.5369127516778524
AREN'T	56.2925	0.16	37.78020134228188	0.10738255033557047
YOU	56.4525	0.06	37.88758389261745	0.040268456375838924
SUPPOSED	56.5125	0.23	37.92785234899329	0.15436241610738255
TO	56.7425	0.06	38.08221476510067	0.040268456375838924
BE	56.8025	0.06	38.122483221476514	0.040268456375838924
GOING	56.8625	0.29	38.16275167785235	0.19463087248322147
OUT	57.1525	0.08	38.35738255033557	0.053691275167785234
WITH	57.2325	0.16	38.41107382550336	0.10738255033557047
UH	57.3925	0.04	38.51845637583892	0.026845637583892617
I	57.4325	0.25	38.54530201342282	0.16778523489932887
DON'T	57.6825	0.6	38.71308724832215	0.40268456375838924
KNOW	58.2825	0.06	39.11577181208054	0.040268456375838924
MY	58.3425	0.15	39.15604026845638	0.10067114093959731
SISTER	58.4925	0.68	39.256711409395976	0.45637583892617456
I	59.3025	1.14	39.8003355704698	0.7651006711409395
WAS	60.7125	0.18	40.74664429530201	0.12080536912751677
NOT	60.8925	0.15	40.86744966442953	0.10067114093959731
FLIRTING	61.0425	0.48	40.968120805369125	0.3221476510067114
IT	61.7325	0.27	41.43120805369128	0.18120805369127518
WAS	62.0025	0.36	41.61241610738255	0.24161073825503354
TOTALLY	62.4225	0.6	41.894295302013425	0.40268456375838924
FLIRTING	63.0225	0.6	42.29697986577181	0.40268456375838924
SOMEBODY	63.9725	0.5	42.93456375838926	0.33557046979865773
GOT	64.4725	0.23	43.27013422818792	0.15436241610738255
A	64.7025	0.76	43.4244966442953	0.5100671140939598
HAIRCUT	65.4625	2.47	43.93456375838927	1.6577181208053693
OKAY	68.5225	0.21	45.988255033557046	0.14093959731543623
FIRST	68.7325	0.25	46.12919463087248	0.16778523489932887
OF	68.9825	0.06	46.29697986577181	0.040268456375838924
ALL	69.0425	0.12	46.33724832214765	0.08053691275167785
THE	69.1625	0.06	46.41778523489933	0.040268456375838924
IMPRESSION	69.2225	0.64	46.45805369127517	0.42953020134228187
UNCANNY	69.9725	0.84	46.96140939597315	0.5637583892617449
AND	70.8125	1.63	47.5251677852349	1.093959731543624
SECOND	72.4425	0.27	48.61912751677852	0.18120805369127518
THAT	72.7125	0.09	48.800335570469805	0.060402684563758385
WAS	72.8025	0.13	48.86073825503355	0.087248322147651
NOT	72.9325	0.18	48.94798657718121	0.12080536912751677
FLIRTING	73.1125	0.29	49.06879194630872	0.19463087248322147
THAT	73.4025	0.09	49.26342281879195	0.060402684563758385
WAS	73.4925	0.09	49.32382550335571	0.060402684563758385
JUST	73.5825	0.14	49.38422818791946	0.09395973154362416
CASUAL	73.7225	0.4	49.47818791946308	0.2684563758389262
CONVERSATION	74.1225	0.64	49.74664429530201	0.42953020134228187
BETWEEN	74.7625	0.34	50.1761744966443	0.22818791946308728
TWO	75.1025	0.19	50.40436241610739	0.12751677852348994
PEOPLE	75.2925	0.36	50.531879194630875	0.24161073825503354
THAT	75.6525	0.18	50.77348993288591	0.12080536912751677
IS	75.8325	0.12	50.89429530201342	0.08053691275167785
ALL	75.9525	0.34	50.9748322147651	0.22818791946308728
YEAH	76.8325	0.38	51.56543624161073	0.2550335570469799
RIGHT	77.2125	0.88	51.82046979865772	0.5906040268456376
YOU	78.3225	0.1	52.56543624161074	0.06711409395973154
WANT	78.4225	0.15	52.63255033557047	0.10067114093959731
TO	78.5725	0.06	52.733221476510074	0.040268456375838924
SEE	78.6325	0.08	52.7734899328859	0.053691275167785234
FLIRTING	78.7125	0.26	52.827181208053695	0.174496644295302
I'LL	78.9725	0.12	53.00167785234899	0.08053691275167785
SHOW	79.0925	0.12	53.08221476510067	0.08053691275167785
YOU	79.2125	0.1	53.162751677852356	0.06711409395973154
FLIRTING	79.3125	0.31	53.22986577181208	0.2080536912751678
I'M	81.7125	0.15	54.84060402684564	0.10067114093959731
GOOD	81.8625	0.12	54.941275167785236	0.08053691275167785
I'M	81.9825	0.09	55.02181208053691	0.060402684563758385
GOOD	82.2325	0.19	55.189597315436245	0.12751677852348994
I	82.4225	0.06	55.31711409395973	0.040268456375838924
AM	82.5825	2.05	55.4244966442953	1.3758389261744965
SO	84.6325	0.06	56.80033557046979	0.040268456375838924
PROUD	84.6925	0.29	56.84060402684563	0.19463087248322147
OF	84.9825	0.09	57.03523489932886	0.060402684563758385
JOEY	85.0725	0.71	57.09563758389262	0.47651006711409394
