word	onset	duration	onset_TRs	duration_TRs
IT	0.0125	0.06	0.008389261744966443	0.040268456375838924
SEEMS	0.0725	2.44	0.04865771812080537	1.6375838926174497
LIKE	2.7125	1.78	1.820469798657718	1.1946308724832215
ALL	4.4925	0.12	3.0151006711409396	0.08053691275167785
OF	4.6125	0.06	3.0956375838926173	0.040268456375838924
A	4.6725	0.03	3.1359060402684564	0.020134228187919462
SUDDEN	4.7025	0.45	3.1560402684563758	0.30201342281879195
SO	5.7025	0.21	3.827181208053691	0.14093959731543623
MUCH	5.9125	0.2	3.9681208053691273	0.1342281879194631
IS	6.1125	0.13	4.10234899328859	0.087248322147651
HAPPENING	6.2425	0.39	4.189597315436242	0.26174496644295303
I	7.0425	0.03	4.726510067114094	0.020134228187919462
KNOW	7.0725	0.34	4.746644295302013	0.22818791946308728
ROSS	7.9625	0.43	5.343959731543625	0.2885906040268456
IS	8.3925	0.11	5.63255033557047	0.0738255033557047
GETTING	8.5025	0.23	5.706375838926174	0.15436241610738255
MARRIED	8.7325	0.51	5.860738255033557	0.3422818791946309
PHOEBE'S	9.5125	0.84	6.3842281879194624	0.5637583892617449
MAKING	10.5525	0.52	7.082214765100671	0.348993288590604
PEOPLE	11.0725	0.37	7.431208053691275	0.2483221476510067
EVERYBODY'S	11.8625	1.36	7.9614093959731544	0.9127516778523491
DOING	13.2225	0.33	8.874161073825503	0.2214765100671141
STUFF	13.5525	0.54	9.095637583892618	0.36241610738255037
AND	14.0925	0.13	9.458053691275168	0.087248322147651
WE	14.2225	0.09	9.54530201342282	0.060402684563758385
JUST	14.3125	0.34	9.605704697986578	0.22818791946308728
SIT	14.6525	0.14	9.833892617449665	0.09395973154362416
HERE	14.7925	0.26	9.927852348993289	0.174496644295302
IF	15.4925	0.23	10.39765100671141	0.15436241610738255
I	15.7225	0.13	10.552013422818792	0.087248322147651
DIED	15.8525	0.38	10.639261744966442	0.2550335570469799
THE	16.2325	0.11	10.894295302013424	0.0738255033557047
ONLY	16.3425	0.18	10.968120805369129	0.12080536912751677
WAY	16.5225	0.14	11.088926174496645	0.09395973154362416
PEOPLE	16.6625	0.24	11.18288590604027	0.1610738255033557
WOULD	16.9025	0.09	11.343959731543624	0.060402684563758385
EVEN	16.9925	0.19	11.404362416107382	0.12751677852348994
KNOW	17.1825	0.2	11.531879194630873	0.1342281879194631
THAT	17.3825	0.09	11.666107382550337	0.060402684563758385
I	17.4725	0.08	11.726510067114095	0.053691275167785234
WAS	17.5525	0.18	11.780201342281877	0.12080536912751677
HERE	17.7325	0.23	11.901006711409398	0.15436241610738255
WOULD	17.9625	0.13	12.055369127516778	0.087248322147651
BE	18.0925	0.1	12.14261744966443	0.06711409395973154
BY	18.1925	0.13	12.20973154362416	0.087248322147651
THE	18.3225	0.15	12.296979865771814	0.10067114093959731
ASS	18.4725	0.31	12.39765100671141	0.2080536912751678
PRINT	18.7825	0.32	12.605704697986576	0.21476510067114093
ON	19.2125	0.12	12.894295302013422	0.08053691275167785
THIS	19.3325	0.22	12.974832214765101	0.1476510067114094
CHAIR	19.5525	0.41	13.122483221476509	0.2751677852348993
WHAT	19.9625	2.44	13.397651006711408	1.6375838926174497
ARE	22.6225	0.1	15.182885906040267	0.06711409395973154
WE	22.7225	0.14	15.25	0.09395973154362416
DOING	22.8625	0.51	15.343959731543626	0.3422818791946309
WASTING	23.4925	0.88	15.766778523489933	0.5906040268456376
OUR	24.9525	0.21	16.746644295302016	0.14093959731543623
LIVES	25.1625	1.0	16.88758389261745	0.6711409395973155
I	27.0125	0.06	18.129194630872483	0.040268456375838924
MEANT	27.0725	0.19	18.169463087248324	0.12751677852348994
FOR	27.2625	0.13	18.29697986577181	0.087248322147651
LUNCH	27.3925	0.37	18.38422818791946	0.2483221476510067
LOOK	28.2325	0.1	18.947986577181208	0.06711409395973154
WE	28.4425	0.07	19.088926174496645	0.04697986577181208
HAVE	28.5125	1.98	19.135906040268456	1.3288590604026846
TO	30.4925	0.4	20.46476510067114	0.2684563758389262
DO	30.8925	0.32	20.733221476510067	0.21476510067114093
SOMETHING	31.2125	0.48	20.947986577181208	0.3221476510067114
OKAY	31.8325	0.32	21.364093959731544	0.21476510067114093
SOMETHING	32.1525	0.43	21.57885906040269	0.2885906040268456
HUGE	32.6025	0.72	21.880872483221477	0.4832214765100671
WE	34.4125	0.26	23.095637583892618	0.174496644295302
COULD	34.6725	0.16	23.27013422818792	0.10738255033557047
CLIMB	34.8325	0.26	23.377516778523493	0.174496644295302
MT	35.0925	0.26	23.552013422818792	0.174496644295302
EVEREST	35.3525	0.62	23.726510067114095	0.4161073825503356
NO	35.9725	0.06	24.142617449664428	0.040268456375838924
NOT	36.0325	1.6	24.18288590604027	1.0738255033557047
SOMETHING	37.6625	0.33	25.276845637583893	0.2214765100671141
STUPID	37.9925	0.54	25.498322147651006	0.36241610738255037
SOMETHING	38.5325	0.36	25.860738255033556	0.24161073825503354
HUGE	38.8925	0.65	26.10234899328859	0.43624161073825507
NO	39.5425	1.25	26.538590604026844	0.8389261744966443
NO	40.7925	0.15	27.37751677852349	0.10067114093959731
I	40.9425	0.1	27.47818791946309	0.06711409395973154
SAW	41.0425	0.19	27.545302013422816	0.12751677852348994
AN	41.2325	0.1	27.67281879194631	0.06711409395973154
AD	41.3325	0.35	27.739932885906043	0.2348993288590604
FOR	41.6825	0.11	27.974832214765097	0.0738255033557047
THIS	41.7925	0.2	28.048657718120804	0.1342281879194631
VIDEO	41.9925	0.34	28.18288590604027	0.22818791946308728
PEOPLE	42.6425	0.28	28.619127516778523	0.18791946308724833
CLIMB	42.9225	0.29	28.80704697986577	0.19463087248322147
THAT	43.2125	0.18	29.001677852348994	0.12080536912751677
THING	43.3925	0.16	29.12248322147651	0.10738255033557047
EVERY	43.5525	0.23	29.229865771812083	0.15436241610738255
DAY	43.7825	0.18	29.38422818791946	0.12080536912751677
WE	43.9625	0.18	29.50503355704698	0.12080536912751677
COULD	44.1425	0.12	29.625838926174495	0.08053691275167785
TOTALLY	44.2625	0.39	29.706375838926178	0.26174496644295303
DO	44.6525	0.2	29.96812080536913	0.1342281879194631
THAT	44.8525	0.35	30.10234899328859	0.2348993288590604
WHY	46.0925	0.27	30.934563758389263	0.18120805369127518
NOT	46.3625	0.49	31.115771812080535	0.32885906040268453
I	47.0125	0.07	31.552013422818796	0.04697986577181208
MEAN	47.0825	0.1	31.598993288590606	0.06711409395973154
IT'S	47.1825	0.09	31.666107382550333	0.060402684563758385
JUST	47.2725	0.22	31.726510067114095	0.1476510067114094
IT'S	47.5925	0.14	31.941275167785236	0.09395973154362416
JUST	47.7325	0.2	32.03523489932886	0.1342281879194631
