word	onset	duration	onset_TRs	duration_TRs
I	0.0125	0.64	0.008389261744966443	0.42953020134228187
CAN'T	1.0425	1.99	0.6996644295302014	1.3355704697986577
BELIEVE	3.0325	0.44	2.0352348993288594	0.2953020134228188
YOU	3.4725	0.09	2.330536912751678	0.060402684563758385
WOULD	3.5625	0.12	2.390939597315436	0.08053691275167785
ACTUALLY	3.6825	0.43	2.4714765100671143	0.2885906040268456
SAY	4.1125	0.32	2.7600671140939594	0.21476510067114093
THAT	4.4325	0.14	2.974832214765101	0.09395973154362416
I	5.7325	0.13	3.847315436241611	0.087248322147651
WOULD	5.8625	0.12	3.934563758389262	0.08053691275167785
MUCH	5.9825	0.22	4.01510067114094	0.1476510067114094
RATHER	6.2025	0.24	4.162751677852349	0.1610738255033557
BE	6.4425	0.13	4.323825503355705	0.087248322147651
MR	6.5725	0.27	4.4110738255033555	0.18120805369127518
PEANUT	6.8425	0.33	4.592281879194631	0.2214765100671141
THAN	7.1725	0.1	4.8137583892617455	0.06711409395973154
MR	7.2725	0.23	4.880872483221476	0.15436241610738255
SALTY	7.5025	0.53	5.035234899328859	0.3557046979865772
NO	8.6925	0.87	5.833892617449665	0.5838926174496645
WAY	9.5625	0.49	6.417785234899329	0.32885906040268453
MR	10.0525	0.27	6.746644295302014	0.18120805369127518
SALTY	10.3225	0.61	6.927852348993288	0.40939597315436244
IS	10.9325	0.2	7.3372483221476505	0.1342281879194631
A	11.1325	0.04	7.471476510067114	0.026845637583892617
SAILOR	11.1725	0.66	7.498322147651006	0.4429530201342282
ALL	11.8325	0.06	7.941275167785235	0.040268456375838924
RIGHT	11.8925	0.3	7.981543624161074	0.20134228187919462
HE'S	12.1925	0.16	8.18288590604027	0.10738255033557047
GOT	12.3525	0.18	8.290268456375838	0.12080536912751677
TO	12.5325	0.08	8.411073825503356	0.053691275167785234
BE	12.6125	0.14	8.46476510067114	0.09395973154362416
LIKE	12.7525	0.24	8.558724832214764	0.1610738255033557
THE	13.2925	0.11	8.921140939597315	0.0738255033557047
TOUGHEST	13.4025	0.6	8.99496644295302	0.40268456375838924
SNACK	14.0025	0.34	9.39765100671141	0.22818791946308728
THERE	14.4425	0.17	9.69295302013423	0.11409395973154364
IS	14.6125	0.75	9.807046979865772	0.5033557046979866
I	15.3625	1.15	10.310402684563758	0.7718120805369127
DON'T	16.5125	0.37	11.082214765100671	0.2483221476510067
KNOW	16.8825	0.33	11.330536912751677	0.2214765100671141
YOU	17.2125	0.16	11.55201342281879	0.10738255033557047
DON'T	17.3725	0.19	11.659395973154362	0.12751677852348994
WANT	17.5625	0.16	11.786912751677852	0.10738255033557047
TO	17.7225	0.06	11.894295302013424	0.040268456375838924
MESS	17.7825	0.27	11.934563758389261	0.18120805369127518
WITH	18.0525	0.15	12.115771812080537	0.10067114093959731
CORNNUTS	18.2325	0.77	12.236577181208055	0.5167785234899329
THEY'RECRAZY	20.4625	0.98	13.733221476510066	0.6577181208053691
OH	21.7625	0.03	14.605704697986576	0.020134228187919462
MY	21.7925	1.62	14.625838926174497	1.087248322147651
GOD	24.1325	0.27	16.196308724832214	0.18120805369127518
GUYS	24.4025	0.37	16.37751677852349	0.2483221476510067
YOU	25.2725	0.06	16.961409395973156	0.040268456375838924
GOT	25.4525	0.38	17.082214765100673	0.2550335570469799
TO	25.8325	0.33	17.33724832214765	0.2214765100671141
COME	26.1625	0.28	17.558724832214764	0.18791946308724833
SEE	26.4425	0.21	17.746644295302012	0.14093959731543623
THIS	26.6525	0.24	17.88758389261745	0.1610738255033557
THERE'S	26.8925	0.14	18.048657718120804	0.09395973154362416
SOME	27.0325	0.21	18.142617449664428	0.14093959731543623
CREEP	27.2425	0.38	18.283557046979865	0.2550335570469799
OUT	27.6225	0.18	18.538590604026844	0.12080536912751677
THERE	27.8025	0.11	18.65939597315436	0.0738255033557047
WITH	27.9125	0.13	18.733221476510067	0.087248322147651
