word	onset	duration	onset_TRs	duration_TRs
GET	0.6625	0.12	0.4446308724832215	0.08053691275167785
HIM	1.1125	0.06	0.7466442953020135	0.040268456375838924
GET	1.1725	0.29	0.7869127516778525	0.19463087248322147
HIM	1.4625	0.09	0.9815436241610738	0.060402684563758385
GET	1.7825	0.53	1.1963087248322148	0.3557046979865772
HIM	2.3125	1.03	1.552013422818792	0.6912751677852349
GET	3.5425	0.09	2.37751677852349	0.060402684563758385
HIM	3.9325	0.62	2.639261744966443	0.4161073825503356
YES	4.5525	0.14	3.0553691275167787	0.09395973154362416
YOU'RE	4.7425	0.09	3.1828859060402683	0.060402684563758385
NOT	4.8325	0.24	3.2432885906040267	0.1610738255033557
LAUGHING	5.0725	0.53	3.404362416107382	0.3557046979865772
NOW	5.6025	0.48	3.76006711409396	0.3221476510067114
ARE	6.2025	0.03	4.162751677852349	0.020134228187919462
YOU	6.2325	0.06	4.182885906040268	0.040268456375838924
PAL	6.2925	0.4	4.223154362416108	0.2684563758389262
THAT'S	6.6925	0.27	4.491610738255034	0.18120805369127518
ALL	6.9625	0.11	4.672818791946309	0.0738255033557047
YOU	7.0725	0.08	4.746644295302013	0.053691275167785234
NEEDED	7.1525	0.16	4.800335570469799	0.10738255033557047
A	7.3125	0.06	4.907718120805369	0.040268456375838924
BUNCH	7.3725	0.23	4.947986577181208	0.15436241610738255
OF	7.6025	0.07	5.102348993288591	0.04697986577181208
TOOTHLESS	7.6725	0.42	5.149328859060403	0.28187919463087246
GUYS	8.0925	0.4	5.431208053691274	0.2684563758389262
HITTING	8.4925	0.2	5.699664429530201	0.1342281879194631
EACH	8.6925	0.16	5.833892617449665	0.10738255033557047
OTHER	8.8525	0.15	5.941275167785235	0.10067114093959731
WITH	9.0025	0.09	6.041946308724832	0.060402684563758385
STICKS	9.0925	0.55	6.10234899328859	0.3691275167785235
WELL	9.9125	0.11	6.652684563758389	0.0738255033557047
PASS	10.0825	0.36	6.766778523489933	0.24161073825503354
IT	10.4425	0.27	7.008389261744967	0.18120805369127518
PASS	11.2325	0.47	7.5385906040268456	0.31543624161073824
IT	12.6425	0.16	8.484899328859061	0.10738255033557047
HE'S	12.8025	7.51	8.592281879194632	5.040268456375839
OPEN	20.3125	0.15	13.63255033557047	0.10067114093959731
SHOOT	20.5925	0.15	13.820469798657719	0.10067114093959731
IT	20.7725	0.06	13.941275167785236	0.040268456375838924
SHOOT	20.9225	0.09	14.041946308724832	0.060402684563758385
