episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s02e23b	 steps off the dock	['steps', 'off', 'the', 'dock']	[0.24, 0.48, 0.71999997, 0.88]	[0.24, 0.23999997000000006, 0.16000002999999996, 0.3199998999999999]
s02e23b	 onto nothing.	['onto', 'nothing']	[1.1999999, 1.68]	[0.48000010000000004, 0.4999998000000001]
s02e23b	 hey, mr.	['hey', 'mister']	[3.52, 3.84]	[0.31999999999999984, 0.2400000000000002]
s02e23b	 douglas. listen,	['douglas', 'sir', 'listen']	[4.08, 4.88, 5.6]	[0.5, 0.4799997000000005, 0.3200000000000003]
s02e23b	 bing, i received your memo. so	['bing', 'i', 'received', 'your', 'memo', 'so']	[5.92, 6.16, 6.3199997, 6.64, 6.7999997, 7.2]	[0.2400000000000002, 0.1599997000000002, 0.32000029999999935, 0.1599997000000002, 0.4000003000000003, 0.1599997000000002]
s02e23b	 we're not going to see the systems	"[""we're"", 'not', 'gonna', 'see', 'the', ""system's""]"	[7.3599997, 7.52, 7.68, 7.9199996, 8.08, 8.24]	[0.1600002999999992, 0.16000000000000014, 0.23999959999999998, 0.16000040000000038, 0.16000000000000014, 0.3999989999999993]
s02e23b	 report until next friday?	['report', 'until', 'next', 'friday', 'well']	[8.639999, 8.96, 9.28, 9.6449995, 10.044999]	[0.3200010000000013, 0.3199999999999985, 0.28500000000000014, 0.39999949999999984, 0.24000099999999946]
s02e23b	 my group want to spend the holiday	['the', 'people', 'in', 'my', 'group', 'wanna', 'spend', 'the', 'holiday']	[10.285, 10.445, 10.684999, 10.764999, 10.844999, 11.084999, 11.325, 11.485, 11.565]	[0.16000000000000014, 0.23999899999999919, 0.08000000000000007, 0.08000000000000007, 0.2400000000000002, 0.24000099999999946, 0.16000000000000014, 0.08000000000000007, 0.31999900000000103]
s02e23b	 weekend with their families. i have	['weekend', 'with', 'their', 'family', 'i', 'have']	[11.884999, 12.205, 12.365, 12.525, 13.004999, 13.164999]	[0.32000099999999954, 0.16000000000000014, 0.16000000000000014, 0.4799989999999994, 0.16000000000000014, 0.1600009999999994]
s02e23b	 a family. i'm going	"['a', 'family', ""i'm"", 'gonna']"	[13.325, 13.485, 14.125, 14.445]	[0.16000000000000014, 0.5, 0.3200000000000003, 0.31999899999999926]
s02e23b	 to be here. yeah,	['be', 'here', 'yeah']	[14.764999, 14.924999, 15.964999]	[0.16000000000000014, 0.5, 0.32000099999999954]
s02e23b	 bing, what's	"['bing', ""what's""]"	[16.285, 17.5]	[0.5, 0.16000000000000014]
s02e23b	 that about?	['that', 'about']	[17.66, 17.9]	[0.23999999999999844, 0.5]
s02e23b		[]	[]	[]
s02e23b		[]	[]	[]
s02e23b	 it's about	"[""it's"", 'about']"	[23.18, 23.42]	[0.240000000000002, 0.23999999999999844]
s02e23b	 cutting my people a little slack	['cutting', 'my', 'people', 'a', 'little', 'slack']	[23.66, 23.98, 24.14, 24.46, 24.54, 24.78]	[0.3200000000000003, 0.16000000000000014, 0.3200000000000003, 0.0799999999999983, 0.240000000000002, 0.5]
