episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s02e15a		[]	[]	[]
s02e15a	all right, no peeking.	['right', 'no', 'peeking']	[1.5999999, 1.8399999, 2.08]	[0.24, 0.24000010000000005, 0.5]
s02e15a	 no peeking.	['no', 'peeking']	[3.4399998, 3.76]	[0.32000019999999996, 0.5]
s02e15a	 no peeking.	['no', 'peeking']	[4.64, 5.04]	[0.40000000000000036, 0.5]
s02e15a	 no peeking! all right, all right	['no', 'peeking', 'alright', 'alright']	[5.7599998, 6.08, 6.64, 7.04]	[0.32000019999999996, 0.5, 0.40000000000000036, 0.3650000000000002]
s02e15a	 but you'd better be wearing clothes when i	['you', 'better', 'be', 'wearing', 'clothes', 'when', 'i']	[7.485, 7.645, 7.7650003, 7.885, 8.285, 8.6050005, 8.685]	[0.15999999999999925, 0.12000030000000006, 0.11999970000000015, 0.40000000000000036, 0.320000499999999, 0.07999950000000133, 0.16000000000000014]
s02e15a	 open my eyes.	['open', 'my', 'eyes']	[8.845, 9.005, 9.165]	[0.16000000000000014, 0.15999999999999837, 0.5]
s02e15a		[]	[]	[]
s02e15a		[]	[]	[]
s02e15a	 all right. open your	['alright', 'open', 'your']	[13.165, 13.965, 14.285]	[0.5, 0.3200000000000003, 0.16000000000000014]
s02e15a	 eyes.	['eyes']	[14.445]	[0.5]
s02e15a		[]	[]	[]
s02e15a		[]	[]	[]
s02e15a	 sweet mother	['sweet', 'mother']	[20.07, 20.470001]	[0.4000009999999996, 0.31999899999999926]
s02e15a	 of all that is good and pure.	['of', 'all', 'that', 'is', 'good', 'and', 'pure']	[20.79, 20.95, 21.11, 21.27, 21.51, 21.59, 21.75]	[0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.240000000000002, 0.0799999999999983, 0.16000000000000014, 0.5]
s02e15a		[]	[]	[]
s02e15a	 days of our lives picked	['days', 'of', 'our', 'lives', 'picked']	[24.305, 24.465, 24.625, 24.705, 24.945]	[0.16000000000000014, 0.16000000000000014, 0.0799999999999983, 0.240000000000002, 0.23999999999999844]
s02e15a	 up my option. congratulations!	['up', 'my', 'option', 'congratulations']	[25.185, 25.345001, 25.505001, 26.225]	[0.16000100000000117, 0.16000000000000014, 0.5, 0.5]
s02e15a		[]	[]	[]
s02e15a	 i know. now we	['now', 'we']	[29.185001, 29.425]	[0.23999900000000096, 0.16000000000000014]
s02e15a	 can finally watch green acres the way it was	['can', 'finally', 'watch', 'green', 'acres', 'the', 'way', 'it', 'was']	[29.585, 29.825, 30.065, 30.385, 30.545, 30.785, 30.945, 31.025, 31.105]	[0.23999999999999844, 0.240000000000002, 0.3200000000000003, 0.16000000000000014, 0.23999999999999844, 0.16000000000000014, 0.0799999999999983, 0.08000000000000185, 0.16000000000000014]
s02e15a	 meant to be seen.	['meant', 'to', 'be', 'seen']	[31.265, 31.505001, 31.585, 31.745]	[0.24000099999999946, 0.07999900000000082, 0.16000000000000014, 0.500002999999996]
s02e15a	 so,	['so']	[33.425]	[0.5]
s02e15a		[]	[]	[]
s02e15a	 uh... which one is mine?	['which', 'one', 'is', 'mine']	[35.57, 35.89, 36.129997, 36.37]	[0.3200000000000003, 0.23999700000000246, 0.24000299999999442, 0.5]
s02e15a	 whichever one you want, man.	['whichever', 'one', 'you', 'want', 'man']	[37.25, 37.649998, 37.89, 38.05, 38.29]	[0.3999979999999965, 0.24000200000000405, 0.1599999999999966, 0.240000000000002, 0.3999999999999986]
s02e15a	 whichever one you want.	['whichever', 'one', 'you', 'want']	[38.69, 39.25, 39.489998, 39.73]	[0.5, 0.23999799999999993, 0.24000199999999694, 0.5]
s02e15a		[]	[]	[]
s02e15a	 not that	['not', 'that']	[42.275, 42.515]	[0.240000000000002, 0.240000000000002]
s02e15a	 one.	['one']	[42.755]	[0.5]
s02e15a		[]	[]	[]
s02e15a		[]	[]	[]
s02e15a	 oh, yes.	['oh', 'yes']	[48.035, 48.435]	[0.4000000000000057, 0.5]
s02e15a		[]	[]	[]
s02e15a	 oh, yeah,	['oh', 'yeah']	[51.28, 51.359997]	[0.07999699999999876, 0.4000029999999981]
s02e15a	 that's the stuff.	"[""that's"", 'the', 'stuff']"	[51.76, 52.16, 52.399998]	[0.3999999999999986, 0.23999799999999993, 0.5]
s02e15a		[]	[]	[]
s02e15a	 do	['do']	[56.32]	[0.1599999999999966]
s02e15a	 we dare?	['we', 'dare']	[56.48, 56.64]	[0.1600000000000037, 0.5]
s02e15a	 we dare.	['we', 'dare']	[58.095, 58.415]	[0.3200000000000003, 0.5]
s02e15a		[]	[]	[]
s02e15a		[]	[]	[]
s02e15a		[]	[]	[]
s02e15a		[]	[]	[]
s02e15a		[]	[]	[]
s02e15a		[]	[]	[]
s02e15a		[]	[]	[]
s02e15a		[]	[]	[]
s02e15a		[]	[]	[]
s02e15a	 ah... ah... ah... ah... ah... ah... i can't	"['i', ""can't""]"	[74.055, 74.295]	[0.23999999999999488, 0.1599999999999966]
s02e15a	 believe two cows made the	['believe', '2', 'cows', 'made', 'the']	[74.455, 74.775, 75.015, 75.255005, 75.495]	[0.3200000000000074, 0.23999999999999488, 0.24000499999999647, 0.2399950000000075, 0.1599999999999966]
