episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s02e01b	 now you've seen everybody. and,	"['now', ""you've"", 'seen', 'everybody', 'and']"	[0.16, 0.32, 0.48, 0.88, 1.28]	[0.16, 0.15999999999999998, 0.4, 0.4, 0.15999990000000008]
s02e01b	 better yet, they've all seen you.	"['better', 'yet', ""they've"", 'all', 'seen', 'you']"	[1.4399999, 1.76, 1.8399999, 2.08, 2.24, 2.3999999]	[0.3200000999999999, 0.07999990000000001, 0.24000010000000005, 0.16000000000000014, 0.15999989999999986, 0.40000009999999975]
s02e01b		['see']	[2.8]	[0.5]
s02e01b		[]	[]	[]
s02e01b		[]	[]	[]
s02e01b	 rachel, how did this happen?	['rachel', 'how', 'did', 'this', 'happen']	[7.12, 7.915, 8.075, 8.235, 8.3949995]	[0.5, 0.15999999999999925, 0.16000000000000014, 0.1599995000000014, 0.3599994999999989]
s02e01b	 i just kind of ran	"['i', ""don't"", 'know', 'i', 'just', 'kinda', 'ran']"	[8.754999, 9.115, 9.434999, 9.514999, 9.595, 9.835, 10.075]	[0.36000100000000046, 0.31999899999999926, 0.08000000000000007, 0.0800010000000011, 0.2400000000000002, 0.23999999999999844, 0.16000000000000014]
s02e01b	 into him last night.	['into', 'him', 'last', 'night']	[10.235, 10.475, 10.635, 10.875]	[0.2400000000000002, 0.16000000000000014, 0.2400000000000002, 0.5]
s02e01b	 where? at his apartment. is this	['where', 'at', 'his', 'apartment', 'is', 'this']	[11.675, 12.155, 12.315001, 12.555, 12.955, 13.115]	[0.47999999999999865, 0.16000100000000117, 0.23999899999999919, 0.40000000000000036, 0.16000000000000014, 0.2400000000000002]
s02e01b	 juice?	['juice']	[13.355]	[0.5]
s02e01b	 whoa, whoa.	['woah', 'woah']	[15.115, 15.434999]	[0.31999899999999926, 0.5]
s02e01b	 and the fact that you dumped him	['and', 'the', 'fact', 'that', 'you', 'dumped', 'him']	[16.47, 16.71, 16.789999, 17.029999, 17.269999, 17.43, 17.67]	[0.240000000000002, 0.07999900000000082, 0.23999999999999844, 0.23999999999999844, 0.16000100000000117, 0.240000000000002, 0.1599999999999966]
s02e01b	 because he hit on phoebe? oh,	['because', 'he', 'hit', 'on', 'phoebe', 'oh']	[17.83, 18.07, 18.15, 18.31, 18.47, 19.109999]	[0.240000000000002, 0.0799999999999983, 0.16000000000000014, 0.16000000000000014, 0.5, 0.23999900000000096]
s02e01b	 god, i know i'm pathetic. i'm	"['god', 'i', 'know', ""i'm"", 'pathetic', ""i'm""]"	[19.349998, 19.59, 19.67, 19.83, 20.07, 20.55]	[0.2400020000000005, 0.08000000000000185, 0.1599999999999966, 0.240000000000002, 0.4800000000000004, 0.16000000000000014]
s02e01b	 a loser.	['a', 'loser']	[20.71, 20.869999]	[0.15999899999999911, 0.5]
s02e01b	 honey, you're not	"['honey', ""you're"", 'not']"	[22.949999, 23.189999, 23.43]	[0.240000000000002, 0.24000099999999946, 0.16000000000000014]
s02e01b	 pathetic. you're just... you're	"['pathetic', ""you're"", 'just', ""you're""]"	[23.59, 24.23, 24.39, 24.789999]	[0.5, 0.16000000000000014, 0.23999999999999844, 0.4800009999999979]
s02e01b	 sad. yeah. people	['sad', 'yeah', 'i', 'mean', 'people']	[25.27, 25.829998, 26.075, 26.155, 26.395]	[0.5, 0.1650020000000012, 0.08000000000000185, 0.23999999999999844, 0.3200000000000003]
s02e01b	 do stupid things when they're upset.	"['do', 'stupid', 'things', 'when', ""they're"", 'upset']"	[26.715, 26.875, 27.195002, 27.435001, 27.595001, 27.755001]	[0.16000000000000014, 0.3200019999999988, 0.23999900000000096, 0.16000000000000014, 0.16000000000000014, 0.5]
s02e01b	 my god, if i had a	['oh', 'my', 'god', 'if', 'i', 'had', 'a']	[28.315, 28.475, 28.635, 28.955002, 29.115002, 29.195, 29.435001]	[0.16000000000000014, 0.16000000000000014, 0.3200019999999988, 0.16000000000000014, 0.07999799999999979, 0.24000099999999946, 0.08000000000000185]
s02e01b	 nickel for every guy i wish i	['nickel', 'for', 'every', 'guy', 'i', 'wish', 'i']	[29.515001, 29.835001, 29.995, 30.235, 30.475, 30.555, 30.795]	[0.31999999999999673, 0.15999900000000267, 0.23999999999999844, 0.240000000000002, 0.0799999999999983, 0.240000000000002, 0.16000199999999865]
s02e01b	 hadn't...	"[""hadn't""]"	[30.955002]	[0.5]
s02e01b		[]	[]	[]
s02e01b		[]	[]	[]
s02e01b	 but this is about your horrible	['if', 'this', 'is', 'about', 'your', 'horrible']	[35.670002, 35.83, 35.99, 36.07, 36.39, 36.71]	[0.15999800000000164, 0.1600000000000037, 0.0799999999999983, 0.3200000000000003, 0.3200000000000003, 0.3200000000000003]
s02e01b	 mistake.	['mistake']	[37.03]	[0.3999999999999986]
s02e01b		[]	[]	[]
s02e01b	 hi. hey.	['hi', 'hey', 'good']	[39.99, 40.79, 41.11]	[0.5, 0.3200000000000003, 0.5]
s02e01b	 hey.	['hi']	[41.75]	[0.5]
s02e01b	 hey. sorry we're late. we were,	"['sorry', ""we're"", 'late', 'we', 'were']"	[43.165, 43.485, 43.725, 43.965, 44.204998]	[0.3200000000000003, 0.240000000000002, 0.240000000000002, 0.23999799999999993, 0.24000199999999694]
s02e01b	 uh... well, there	['well', 'there']	[45.645, 45.965]	[0.3200000000000003, 0.1599999999999966]
s02e01b	 was touching.	['was', 'touching']	[46.125, 46.364998]	[0.23999799999999993, 0.5]
s02e01b		[]	[]	[]
s02e01b		[]	[]	[]
s02e01b	 hey...	['hello']	[51.42]	[0.5]
s02e01b	 oh...	['oh']	[52.46]	[0.5]
s02e01b	 hey, ross! paolo.	['hey', 'hey', 'follow']	[53.18, 54.22, 54.38]	[0.5, 0.1600000000000037, 0.5]
s02e01b	 what	['what']	[55.9]	[0.3200000000000003]
s02e01b		[]	[]	[]
s02e01b	 a... what,	['what']	[58.94]	[0.5]
s02e01b	 uh, what are you doing here?	['what', 'are', 'you', 'doing', 'here']	[60.045002, 60.205, 60.365, 60.445, 60.485]	[0.15999800000000164, 0.1600000000000037, 0.0799999999999983, 0.03999999999999915, 0.03999999999999915]
s02e01b	 i do	['i', 'do']	[61.405, 61.565]	[0.1599999999999966, 0.5]
s02e01b		[]	[]	[]
s02e01b		[]	[]	[]
s02e01b		[]	[]	[]
s02e01b		[]	[]	[]
s02e01b	 racquela. ah. so, uh,	['so']	[69.369995]	[0.5]
s02e01b	 he's back.	"[""he's"", 'back']"	[70.649994, 70.96999]	[0.31999599999998907, 0.5]
s02e01b	 yeah, he's back. is that a	"['yeah', ""he's"", 'back', 'is', 'that', 'a']"	[71.53, 71.85, 72.09, 72.49, 72.649994, 72.77]	[0.3199999999999932, 0.2400000000000091, 0.3999999999999915, 0.15999400000001174, 0.1200059999999894, 0.12000000000000455]
s02e01b	 problem?	['problem']	[72.89]	[0.5]
s02e01b	 no. not a problem.	['no', 'not', 'a', 'problem']	[74.25, 74.89, 75.13, 75.21]	[0.5, 0.23999999999999488, 0.0799999999999983, 0.5]
s02e01b	 good. glad it's not	['good', 'that', 'is', 'not']	[76.25, 76.745, 76.905, 77.065]	[0.41500000000000625, 0.1599999999999966, 0.1599999999999966, 0.0800040000000024]
s02e01b	 a problem. okay,	['probable', 'okay']	[77.145004, 78.185]	[0.5, 0.5]
s02e01b	 you're going to have to not touch my	"[""you're"", 'gonna', 'have', 'to', 'not', 'touch', 'my']"	[78.745, 79.065, 79.305, 79.465004, 79.625, 79.865, 80.105]	[0.3199999999999932, 0.2400000000000091, 0.1600039999999865, 0.1599960000000067, 0.23999999999999488, 0.2400000000000091, 0.23999999999999488]
s02e01b	 ass.	['ass']	[80.345]	[0.5]
s02e01b		[]	[]	[]
s02e01b		[]	[]	[]
s02e01b	 well... despite the	['well', 'despite', 'the']	[84.97, 85.85, 86.17]	[0.5, 0.3200000000000074, 0.1599999999999966]
s02e01b	 yummy bagels and palpable	['yummy', 'bagels', 'and', 'palpable']	[86.33, 86.73, 87.130005, 87.37]	[0.4000000000000057, 0.40000499999999306, 0.2399950000000075, 0.47999999999998977]
s02e01b	 tension	['tension']	[87.85]	[0.5]
s02e01b	 i've got pants that need to	"[""i've"", 'got', 'pants', 'that', 'need', 'to']"	[89.69, 89.93, 90.090004, 90.33, 90.490005, 90.65]	[0.2400000000000091, 0.1600039999999865, 0.23999600000000498, 0.16000499999999818, 0.1599950000000092, 0.0799999999999983]
s02e01b	 be altered. oh, hey, chandler,	['be', 'altered', 'oh', 'hey', 'chandler']	[90.73, 90.89, 91.37, 91.61, 91.85]	[0.1599999999999966, 0.480000000000004, 0.23999999999999488, 0.23999999999999488, 0.4000000000000057]
s02e01b	 when you see frankie tell him	['when', 'you', 'see', 'frankie', 'tell', 'him']	[92.25, 92.41, 92.57, 92.65, 93.130005, 93.29]	[0.1599999999999966, 0.1599999999999966, 0.0800000000000125, 0.48000499999999136, 0.1599950000000092, 0.16000499999999818]
s02e01b	 joey tribbiani says hello.	['julie', 'he', 'says', 'hello']	[93.450005, 94.15501, 94.315, 94.475006]	[0.5, 0.15998999999999342, 0.16000599999999565, 0.5]
s02e01b	 he'll know what it means.	"[""he'll"", 'know', 'what', 'it', 'means']"	[95.195, 95.515, 95.595, 95.675, 95.755005]	[0.3200000000000074, 0.0799999999999983, 0.0799999999999983, 0.08000499999999988, 0.5]
s02e01b		[]	[]	[]
s02e01b	 you sure he's	"['you', 'sure', ""he's""]"	[99.115005, 99.355, 99.515]	[0.2399950000000075, 0.1599999999999966, 0.1599999999999966]
s02e01b	 going to be able to crack that code?	['gonna', 'be', 'able', 'to', 'crack', 'that', 'code']	[99.675, 99.915, 99.995, 100.155, 100.235, 100.555, 100.795006]	[0.2400000000000091, 0.0799999999999983, 0.1599999999999966, 0.0799999999999983, 0.3200000000000074, 0.24000599999999395, 0.5]
s02e01b		[]	[]	[]
s02e01b	 you know, it's funny, the	"['you', 'know', ""it's"", 'funny', 'the']"	[103.26, 103.34, 103.42, 103.659996, 104.22]	[0.0799999999999983, 0.0799999999999983, 0.23999600000000498, 0.5, 0.07999499999999671]
s02e01b	 last time paolo was here my hair	['last', 'time', 'paula', 'was', 'here', 'my', 'hair']	[104.299995, 104.46, 104.7, 105.02, 105.18, 105.42, 105.58]	[0.16000499999999818, 0.2400000000000091, 0.3199999999999932, 0.1600000000000108, 0.23999999999999488, 0.1599999999999966, 0.1599999999999966]
