episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s02e23a		[]	[]	[]
s02e23a	chandler, mon,	['okay', 'chandler', 'mon']	[1.5999999, 2.08, 2.56]	[0.48000010000000004, 0.48, 0.3999999999999999]
s02e23a	 there's only one banana nut	"[""there's"", 'only', '1', 'banana', 'nut']"	[2.96, 3.28, 3.4399998, 3.6799998, 4.08]	[0.31999999999999984, 0.15999980000000003, 0.2400000000000002, 0.40000020000000003, 0.16000000000000014]
s02e23a	 muffin left. i ordered mine	['muffin', 'left', 'oh', 'well', 'order', 'mine']	[4.24, 4.56, 5.04, 5.2, 5.3599997, 5.6]	[0.3199999999999994, 0.4800000000000004, 0.16000000000000014, 0.1599997000000002, 0.24000029999999928, 0.23999970000000026]
s02e23a	 first. yeah, but	"['first', 'yeah', 'but', ""i'm""]"	[5.8399997, 6.56, 6.7999997, 7.04]	[0.5, 0.23999970000000026, 0.24000030000000017, 0.23999970000000026]
s02e23a	 i'm so much faster.	"[""i'm"", 'so', 'much', 'faster']"	[7.2799997, 7.52, 7.68, 7.9199996]	[0.24000029999999928, 0.16000000000000014, 0.23999959999999998, 0.5000004000000002]
s02e23a	 give	['give']	[10.094999]	[0.24000100000000124]
s02e23a	 it to me.	['it', 'to', 'me']	[10.335, 10.495, 10.655]	[0.15999999999999837, 0.16000000000000014, 0.5]
s02e23a	 no. give it	['no', 'give', 'it']	[11.775, 12.815, 13.055]	[0.5, 0.2400000000000002, 0.2400000000000002]
s02e23a	 to me!	['to', 'me']	[13.295, 13.455]	[0.16000000000000014, 0.5]
s02e23a	 okay, you can have it.	['okay', 'you', 'can', 'have', 'it']	[14.815, 15.295, 15.455, 15.615, 15.775]	[0.4800000000000004, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.4999999999999982]
s02e23a		[]	[]	[]
s02e23a		[]	[]	[]
s02e23a		[]	[]	[]
s02e23a		[]	[]	[]
s02e23a		[]	[]	[]
s02e23a	 there you go.	['mhmm', 'there', 'you', 'go']	[24.4, 24.56, 24.88, 24.96]	[0.16000000000000014, 0.3200000000000003, 0.08000000000000185, 0.2399989999999974]
s02e23a	 enjoy your	['enjoy', 'your']	[25.199999, 25.599998]	[0.3999990000000011, 0.2150020000000019]
s02e23a	 coffee. that	['gock', 'that']	[27.895, 27.975]	[0.08000000000000185, 0.23999999999999844]
