episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s02e04b	 to	['joey']	[0.16]	[0.49999996999999996]
s02e04b		[]	[]	[]
s02e04b		[]	[]	[]
s02e04b	 you, i talked	['what']	[5.44]	[0.23999999999999932]
s02e04b	 to joey. what... what did he say?	['oh', 'what', 'did', 'what', 'did', 'he', 'say']	[5.92, 6.16, 6.3199997, 6.48, 6.64, 6.7999997, 7.04]	[0.2400000000000002, 0.1599997000000002, 0.1600003000000001, 0.15999999999999925, 0.1599997000000002, 0.24000030000000017, 0.3949999999999996]
s02e04b	 basically, he told me to	['basically', 'he', 'told', 'me', 'to']	[7.6749997, 8.075, 8.315, 8.3949995, 8.635]	[0.4000002999999994, 0.2400000000000002, 0.07999950000000133, 0.24000049999999895, 0.08000000000000007]
s02e04b	 get over myself and just do it.	['get', 'over', 'myself', 'and', 'just', 'do', 'it']	[8.715, 8.955, 9.195, 9.594999, 9.755, 9.995, 10.155]	[0.2400000000000002, 0.2400000000000002, 0.3999989999999993, 0.16000100000000117, 0.23999999999999844, 0.16000000000000014, 0.2400000000000002]
s02e04b	 so i thought about	['oh', 'you', 'know', 'so', 'i', 'thought', 'about']	[10.395, 10.715, 10.795, 11.035, 11.275, 11.355, 11.514999]	[0.3200000000000003, 0.08000000000000007, 0.2400000000000002, 0.2400000000000002, 0.08000000000000007, 0.15999899999999911, 0.2400000000000002]
s02e04b	 what you said and i thought about	['what', 'you', 'said', 'and', 'i', 'thought', 'about']	[11.754999, 11.995, 12.235, 12.555, 12.715, 12.795, 13.035]	[0.24000099999999946, 0.2400000000000002, 0.3200000000000003, 0.16000000000000014, 0.08000000000000007, 0.2400000000000002, 0.2400000000000002]
s02e04b	 what he said and, well, his	['what', 'he', 'said', 'and', 'well', 'well', 'his']	[13.275, 13.514999, 13.754999, 14.075, 14.235, 14.53, 14.69]	[0.23999899999999919, 0.2400000000000002, 0.32000099999999954, 0.16000000000000014, 0.21499999999999986, 0.16000000000000014, 0.1599990000000009]
s02e04b	 way i get to have sex tonight,	['way', 'i', 'get', 'to', 'have', 'sex', 'tonight']	[14.849999, 14.929999, 15.17, 15.41, 15.49, 15.65, 15.969999]	[0.08000000000000007, 0.24000099999999946, 0.2400000000000002, 0.08000000000000007, 0.16000000000000014, 0.31999899999999926, 0.40000000000000036]
s02e04b	 so... oh, god.	['so', 'god']	[16.369999, 16.77]	[0.24000099999999946, 0.5]
s02e04b		[]	[]	[]
s02e04b		[]	[]	[]
s02e04b		[]	[]	[]
s02e04b		[]	[]	[]
s02e04b		[]	[]	[]
s02e04b	 hmm. what is this in	['what', 'is', 'this', 'in']	[25.625, 25.945, 26.185, 26.505001]	[0.3200000000000003, 0.23999999999999844, 0.3200010000000013, 0.23999900000000096]
s02e04b	 my pocket?	['my', 'pocket']	[26.745, 27.065]	[0.3200000000000003, 0.5]
s02e04b	 why, it's joey's	"['why', ""it's"", ""joey's""]"	[28.265, 28.744999, 29.065]	[0.4799989999999994, 0.3200010000000013, 0.4800000000000004]
s02e04b	 porno movie.	['porno', 'movie']	[29.545, 29.945]	[0.3999999999999986, 0.4549999999999983]
s02e04b		[]	[]	[]
s02e04b	  hey. pop it	['pop', 'it']	[33.44, 33.76]	[0.3200000000000003, 0.1600000000000037]
s02e04b	 in. i'm fine	"['in', ""i'm"", 'fine']"	[33.92, 35.28, 35.44]	[0.5, 0.1599999999999966, 0.240000000000002]
s02e04b	 with it. i mean, if you're okay	"['with', 'it', 'i', 'mean', 'if', ""you're"", 'okay']"	[35.68, 35.84, 36.16, 36.239998, 36.4, 36.559998, 36.8]	[0.1600000000000037, 0.3199999999999932, 0.07999800000000334, 0.16000199999999865, 0.15999800000000164, 0.24000199999999694, 0.3200000000000003]
s02e04b	 watching a video filled with	['watching', 'a', 'video', 'filled', 'with', '2']	[37.12, 37.36, 37.52, 37.84, 38.079998, 38.32]	[0.240000000000002, 0.1600000000000037, 0.3200000000000003, 0.23999799999999993, 0.24000199999999694, 0.1599999999999966]
s02e04b	 two nippled people.	['nippled', 'people']	[38.48, 38.8]	[0.3200000000000003, 0.4450000000000003]
s02e04b		[]	[]	[]
s02e04b		[]	[]	[]
s02e04b	  great. people having	['great', 'people', 'having']	[43.324997, 43.725, 44.125]	[0.4000029999999981, 0.3999999999999986, 0.23999799999999993]
s02e04b	 sex-- that's just what i need to	"['sex', ""that's"", 'just', 'what', 'i', 'need', 'to']"	[44.364998, 44.765, 45.085, 45.324997, 45.405, 45.565, 45.805]	[0.40000200000000063, 0.3200000000000003, 0.23999700000000246, 0.08000299999999783, 0.1599999999999966, 0.240000000000002, 0.1600000000000037]
s02e04b	 see. what's wrong with people having	"['see', ""what's"", 'wrong', 'with', 'people', 'having']"	[45.965, 46.524998, 46.765, 46.925, 47.085, 47.324997]	[0.5, 0.24000200000000405, 0.1599999999999966, 0.1600000000000037, 0.23999700000000246, 0.3199999999999932]
s02e04b	 sex?	['sex']	[47.644997]	[0.3550030000000035]
s02e04b	 well...	['well']	[49.44]	[0.5]
s02e04b	 well,	['well']	[51.52]	[0.5]
s02e04b	 um, you know these	['you', 'know', 'these']	[52.48, 52.64, 53.2]	[0.1600000000000037, 0.5, 0.3200000000000003]
s02e04b	 movies are	['movies', 'are']	[53.52, 54.56]	[0.5, 0.4799999999999969]
s02e04b	 offensive...	['offensive']	[55.04]	[0.5]
