episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s02e11b	 got divorced, they sent me to this	['got', 'divorced', 'they', 'sent', 'me', 'to', 'this']	[0.08, 0.24, 0.48, 0.64, 0.88, 0.96, 1.1999999]	[0.15999999999999998, 0.24, 0.16000000000000003, 0.24, 0.07999999999999996, 0.23999989999999993, 0.1600001000000002]
s02e11b	 shrink and she told me that all	['shrink', 'and', 'she', 'told', 'me', 'that', 'all']	[1.36, 1.68, 1.92, 2.08, 2.24, 2.3999999, 2.56]	[0.31999999999999984, 0.24, 0.16000000000000014, 0.16000000000000014, 0.15999989999999986, 0.16000009999999998, 0.16000000000000014]
s02e11b	 kids have a tendency to blame	['kids', 'have', 'a', 'tendency', 'to', 'blame']	[2.72, 3.04, 3.1999998, 3.28, 3.6, 3.84]	[0.31999999999999984, 0.15999980000000003, 0.08000019999999974, 0.3200000000000003, 0.23999999999999977, 0.2400000000000002]
s02e11b	 themselves but in your case,	['themselves', 'but', 'in', 'your', 'case']	[4.08, 5.12, 5.3599997, 5.44, 5.6]	[0.5, 0.23999970000000026, 0.08000030000000002, 0.15999999999999925, 0.3200000000000003]
s02e11b	 it's actually kind of true.	"[""it's"", 'actually', 'kinda', 'true']"	[5.92, 6.0, 6.3199997, 6.64]	[0.08000000000000007, 0.31999970000000033, 0.32000029999999935, 0.5]
s02e11b		[]	[]	[]
s02e11b	 ooh, that's	"['oh', ""that's""]"	[9.045, 9.285]	[0.2400000000000002, 0.5]
s02e11b	 him. damn.	['him', 'damn']	[10.205, 11.125]	[0.5, 0.5]
s02e11b	 my mail order grandfather hasn't	"['my', 'mail', 'order', 'grandfather', ""hasn't""]"	[11.765, 12.005, 12.245, 12.565001, 13.045]	[0.2400000000000002, 0.23999999999999844, 0.3200010000000013, 0.4799989999999994, 0.3200000000000003]
s02e11b	 come yet.	['come', 'yet']	[13.365, 13.525]	[0.16000000000000014, 0.5]
s02e11b	 phoebe? yes.	['phoebe', 'yes']	[15.605, 16.14]	[0.375, 0.23999999999999844]
s02e11b	 hi, mr. adelman. nice	['hi', 'mister', 'edelman', 'nice']	[16.38, 16.619999, 17.02, 17.66]	[0.23999900000000096, 0.4000009999999996, 0.5, 0.16000000000000014]
s02e11b	 to see you. hi, thanks for meeting	['to', 'see', 'you', 'hi', 'thanks', 'for', 'meeting']	[17.82, 17.9, 18.06, 18.3, 18.619999, 18.859999, 19.02]	[0.0799999999999983, 0.16000000000000014, 0.240000000000002, 0.31999899999999926, 0.23999999999999844, 0.16000100000000117, 0.240000000000002]
s02e11b	 me. oh, that's all right although	"['me', 'oh', ""that's"", 'alright', 'although']"	[19.26, 19.58, 19.74, 19.98, 20.38]	[0.31999999999999673, 0.16000000000000014, 0.240000000000002, 0.3999999999999986, 0.31999899999999926]
s02e11b	 you did cut into my busy	['you', 'did', 'cut', 'into', 'my', 'very', 'busy']	[20.699999, 20.86, 21.099998, 21.259998, 21.58, 21.82, 21.98]	[0.16000100000000117, 0.23999799999999993, 0.16000000000000014, 0.3200019999999988, 0.240000000000002, 0.16000000000000014, 0.3200000000000003]
