episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s02e13a	you know, starring in	['pressure', 'you', 'know', 'starring', 'in']	[0.16, 0.48, 0.79999995, 1.04, 1.28]	[0.31999999999999995, 0.31999995000000003, 0.24000005000000002, 0.24, 0.15999990000000008]
s02e13a	 a movie and all.	['a', 'movie', 'and', 'all']	[1.4399999, 1.5999999, 1.8399999, 2.0]	[0.15999999999999992, 0.24, 0.16000009999999998, 0.5]
s02e13a	 now just	['now', 'just']	[4.0, 4.24]	[0.2400000000000002, 0.07999970000000012]
s02e13a	 how big of a star is	['how', 'big', 'of', 'a', 'star', 'is', 'by']	[4.3199997, 4.56, 4.7999997, 4.88, 4.96, 5.2, 5.3599997]	[0.24000029999999928, 0.23999970000000026, 0.08000030000000002, 0.08000000000000007, 0.2400000000000002, 0.1599997000000002, 0.24000029999999928]
s02e13a	 marcel? in human terms?	['yourself', 'in', 'human', 'terms']	[5.6, 6.0, 6.24, 6.56]	[0.40000000000000036, 0.2400000000000002, 0.3199999999999994, 0.5]
s02e13a	 i'd say...	"[""i'd"", 'say']"	[7.6, 7.9199996]	[0.31999960000000005, 0.5000004000000002]
s02e13a	 cybill shepherd.	['cybill', 'shepherd']	[9.6449995, 9.804999]	[0.15999949999999963, 0.5]
s02e13a	 whoa! whoa! really?	['woah', 'really']	[10.525, 11.165]	[0.5, 0.5]
s02e13a		[]	[]	[]
s02e13a	 so, you	['so', 'are', 'you']	[14.365, 14.605, 14.764999]	[0.2400000000000002, 0.15999899999999911, 0.08000000000000007]
s02e13a	 guys in the movie or are you	"['guys', 'in', 'the', 'movie', 'or', ""you're""]"	[14.844999, 15.084999, 15.245, 15.325, 15.724999, 16.045]	[0.2400000000000002, 0.1600009999999994, 0.08000000000000007, 0.3999990000000011, 0.3200010000000013, 0.31999999999999673]
s02e13a	 just really paranoid?	['just', 'really', 'paranoid']	[16.365, 16.605, 16.925]	[0.240000000000002, 0.3200000000000003, 0.5]
s02e13a		[]	[]	[]
s02e13a	 hey, sal,	['hey', 'sal', 'mhmm']	[19.47, 19.789999, 20.349998]	[0.3199990000000028, 0.5, 0.4800000000000004]
s02e13a	 jerry wants to know if the monkey's ready	"['jerry', 'wants', 'to', 'know', 'if', 'the', ""monkey's"", 'ready']"	[20.829998, 21.15, 21.31, 21.39, 21.55, 21.71, 21.789999, 22.109999]	[0.3200019999999988, 0.16000000000000014, 0.08000000000000185, 0.16000000000000014, 0.16000000000000014, 0.07999900000000082, 0.31999999999999673, 0.16000000000000014]
s02e13a	 for the subway stunt.  uh, excuse	['for', 'the', 'subway', 'stop', 'excuse']	[22.269999, 22.429998, 22.59, 22.91, 23.55]	[0.15999900000000267, 0.16000199999999865, 0.3200000000000003, 0.4800000000000004, 0.23999900000000096]
s02e13a	 me. jerry is the	['me', 'jerry', 'is', 'the']	[23.789999, 24.349998, 24.75, 24.989998]	[0.5, 0.40000200000000063, 0.23999799999999993, 0.2400020000000005]
s02e13a	 director? which one is	"['director', 'which', ""one's""]"	[25.23, 26.189999, 26.43]	[0.5, 0.24000099999999946, 0.23999799999999993]
s02e13a	 he? the one in the	['he', '1', 'in', 'the']	[26.669998, 27.375, 27.615, 27.855]	[0.4650020000000019, 0.23999999999999844, 0.240000000000002, 0.16000000000000014]
s02e13a	 director's chair.	"[""director's"", 'chair']"	[28.015, 28.575]	[0.5, 0.5]
s02e13a	 gotcha.	['gotcha']	[30.655]	[0.5]
s02e13a	 pheebs,	['pheebs']	[31.695]	[0.5]
s02e13a	 walk with me. okay.	['walk', 'with', 'me', 'okay']	[32.655, 32.895, 33.135002, 33.695]	[0.240000000000002, 0.24000199999999694, 0.5, 0.5]
s02e13a		[]	[]	[]
s02e13a	 um, how come i'm walking with you?	"['how', 'come', ""i'm"", 'walking', 'with', 'you']"	[35.535, 35.775, 35.935, 36.175, 36.415, 36.655]	[0.240000000000002, 0.1600000000000037, 0.23999999999999488, 0.240000000000002, 0.240000000000002, 0.40500000000000114]
s02e13a	 well, we're just going over	"['well', ""we're"", ""we're"", 'just', 'going', 'over']"	[37.140003, 37.460003, 37.7, 37.940002, 38.18, 38.420002]	[0.3200000000000003, 0.23999700000000246, 0.24000199999999694, 0.23999799999999993, 0.24000199999999694, 0.23999799999999993]
s02e13a	 here so that we can	['here', 'so', 'that', 'we', 'can']	[38.66, 38.98, 39.22, 39.7, 39.940002]	[0.3200000000000003, 0.240000000000002, 0.480000000000004, 0.24000199999999694, 0.1600000000000037]
s02e13a	 get away from the horrible	['get', 'away', 'from', 'a', 'horrible']	[40.100002, 40.260002, 40.5, 40.82, 41.06]	[0.1599999999999966, 0.23999799999999993, 0.3200000000000003, 0.240000000000002, 0.5]
s02e13a	 flesh eating	['flesh', 'eating']	[41.780003, 42.18]	[0.39999699999999905, 0.5]
s02e13a	 virus! for the love of god,	['virus', 'for', 'the', 'love', 'of', 'god']	[42.74, 43.300003, 43.54, 43.7, 43.940002, 44.18]	[0.5, 0.23999700000000246, 0.1600000000000037, 0.24000199999999694, 0.23999799999999993, 0.24000199999999694]
s02e13a	 woman, listen to me!	['woman', 'listen', 'to', 'me']	[44.420002, 44.82, 45.22, 45.38]	[0.39999800000000363, 0.3999999999999986, 0.1600000000000037, 0.5]
s02e13a	 is he looking? is	['is', 'he', 'looking', 'is']	[46.425003, 46.505, 46.745003, 47.145]	[0.07999700000000587, 0.24000299999999442, 0.39999700000000615, 0.08000200000000035]
s02e13a	 he	['he']	[47.225002]	[0.5]
s02e13a		[]	[]	[]
s02e13a		[]	[]	[]
s02e13a	 looking?	['looking']	[52.425003]	[0.5]
s02e13a		[]	[]	[]
s02e13a	 we've got a problem. hi.	"[""we've"", 'got', 'a', 'problem', 'hi']"	[54.91, 55.23, 55.39, 55.469997, 55.949997]	[0.3200000000000003, 0.1600000000000037, 0.07999699999999876, 0.480000000000004, 0.4800029999999964]
s02e13a	 tell me. i can't do	"['tell', 'me', 'i', ""can't"", 'do']"	[56.43, 56.67, 57.469997, 57.629997, 57.87]	[0.240000000000002, 0.5, 0.1600000000000037, 0.24000299999999442, 0.1600000000000037]
s02e13a	 chrissie's makeup. she	"[""koozie's"", 'makeup', 'she']"	[58.03, 58.43, 59.149998]	[0.3999999999999986, 0.5, 0.24000200000000405]
s02e13a	 refuses to acknowledge that she has a	['refuses', 'to', 'acknowledge', 'that', 'she', 'has', 'a']	[59.39, 59.71, 59.949997, 60.35, 60.51, 60.59, 60.829998]	[0.3200000000000003, 0.23999700000000246, 0.4000029999999981, 0.1599999999999966, 0.0800000000000054, 0.23999799999999993, 0.08000199999999325]
s02e13a	 moustache. is it bad?	['mustache', 'is', 'it', 'bad']	[60.91, 61.789997, 61.949997, 62.11]	[0.5, 0.1600000000000037, 0.16000299999999612, 0.34499999999999886]
s02e13a	 it looks like one of her eyebrows fell	['it', 'looks', 'like', 'one', 'of', 'her', 'eyebrows', 'fell']	[62.535004, 62.615, 62.855003, 62.935, 63.055, 63.175003, 63.415, 63.815002]	[0.07999600000000129, 0.24000300000000152, 0.07999699999999876, 0.11999999999999744, 0.12000299999999697, 0.23999700000000246, 0.40000200000000063, 0.23999800000000704]
s02e13a	 down. got it. now	['down', 'fabulous', 'now']	[64.055, 64.615005, 65.175]	[0.5, 0.5, 0.2400000000000091]
s02e13a	 unless someone convinces her to	['unless', 'someone', 'convinces', 'her', 'to']	[65.415, 65.735, 66.055, 66.535, 66.855]	[0.3199999999999932, 0.3200000000000074, 0.47999999999998977, 0.3200000000000074, 0.1599999999999966]
s02e13a	 let me bleach it jean claude	['let', 'me', 'bleach', 'it', 'jean', 'claude']	[67.015, 67.255005, 67.335, 67.655, 67.975, 68.215004]	[0.24000499999999647, 0.07999499999999671, 0.3200000000000074, 0.3199999999999932, 0.240003999999999, 0.3199960000000033]
s02e13a	 van damme's going to be making out with gabe	['van', 'damme', 'is', 'going', 'to', 'be', 'making', 'out', 'with']	[68.535, 68.615005, 68.855, 68.935005, 69.095, 69.175, 69.255005, 69.495, 69.655]	[0.08000499999999988, 0.2399950000000075, 0.08000499999999988, 0.159994999999995, 0.0799999999999983, 0.08000499999999988, 0.2399950000000075, 0.1599999999999966, 0.1599999999999966]
