word	onset	duration	onset_TRs	duration_TRs
HEY	0.9025	0.24	0.6057046979865771	0.1610738255033557
JOEY	1.4525	0.1	0.9748322147651006	0.06711409395973154
HOW'D	2.1625	1.12	1.4513422818791948	0.7516778523489933
THE	3.2825	0.12	2.203020134228188	0.08053691275167785
AUDITION	3.4025	0.33	2.283557046979866	0.2214765100671141
GO	3.7325	0.22	2.5050335570469797	0.1476510067114094
INCREDIBLE	4.0625	0.7	2.726510067114094	0.4697986577181208
I	5.0025	0.07	3.3573825503355708	0.04697986577181208
MET	5.0725	0.19	3.404362416107382	0.12751677852348994
THE	5.2625	0.09	3.5318791946308727	0.060402684563758385
DIRECTOR	5.3525	0.43	3.5922818791946307	0.2885906040268456
THIS	5.7825	0.19	3.8808724832214763	0.12751677852348994
TIME	5.9925	0.21	4.021812080536913	0.14093959731543623
YOU	6.2025	0.26	4.162751677852349	0.174496644295302
WILL	6.4625	0.11	4.337248322147651	0.0738255033557047
NEVER	6.5725	0.26	4.4110738255033555	0.174496644295302
BELIEVE	6.8325	0.32	4.5855704697986575	0.21476510067114093
WHO	7.1525	0.14	4.800335570469799	0.09395973154362416
IT	7.2925	0.06	4.894295302013423	0.040268456375838924
WAS	7.3525	0.44	4.934563758389261	0.2953020134228188
WHO	7.7925	0.09	5.229865771812081	0.060402684563758385
ALL	7.8825	0.44	5.2902684563758395	0.2953020134228188
RIGHT	8.5925	0.3	5.766778523489933	0.20134228187919462
I'LL	8.8925	0.07	5.968120805369128	0.04697986577181208
GIVE	8.9625	0.16	6.01510067114094	0.10738255033557047
YOU	9.1225	0.17	6.122483221476511	0.11409395973154364
ONE	9.2925	0.19	6.236577181208054	0.12751677852348994
HINT	9.4825	0.42	6.364093959731544	0.28187919463087246
WARREN	11.0825	0.47	7.4379194630872485	0.31543624161073824
BEATTY	11.5525	0.43	7.753355704697987	0.2885906040268456
WOW	12.2625	1.99	8.22986577181208	1.3355704697986577
YEAH	14.5225	0.17	9.746644295302014	0.11409395973154364
THERE'S	14.6925	0.17	9.860738255033558	0.11409395973154364
JUST	14.8625	0.18	9.974832214765101	0.12080536912751677
ONE	15.0725	0.2	10.115771812080537	0.1342281879194631
THING	15.3225	0.16	10.283557046979865	0.10738255033557047
THAT	15.4825	0.11	10.390939597315436	0.0738255033557047
MIGHT	15.6125	0.35	10.478187919463087	0.2348993288590604
BE	15.9625	0.26	10.713087248322148	0.174496644295302
KIND	16.2625	0.23	10.914429530201343	0.15436241610738255
OF	16.4925	0.07	11.068791946308725	0.04697986577181208
A	16.5625	0.04	11.115771812080537	0.026845637583892617
PROBLEM	16.6025	0.47	11.14261744966443	0.31543624161073824
SEE	17.0725	0.36	11.458053691275168	0.24161073825503354
I	18.0825	0.16	12.135906040268456	0.10738255033557047
UH	18.2425	0.23	12.243288590604026	0.15436241610738255
I	18.4725	0.06	12.39765100671141	0.040268456375838924
HAD	19.1625	0.11	12.860738255033558	0.0738255033557047
TO	19.2725	0.08	12.934563758389263	0.053691275167785234
KISS	19.3525	0.35	12.988255033557046	0.2348993288590604
THIS	19.7025	0.2	13.223154362416107	0.1342281879194631
GUY	19.9025	0.33	13.35738255033557	0.2214765100671141
BECAUSE	20.5925	0.44	13.820469798657719	0.2953020134228188
HE	21.0325	0.09	14.115771812080537	0.060402684563758385
WAS	21.1225	0.13	14.176174496644295	0.087248322147651
JUST	21.2525	0.19	14.263422818791947	0.12751677852348994
SO	21.4425	0.14	14.390939597315436	0.09395973154362416
DARN	21.5825	0.3	14.48489932885906	0.20134228187919462
CUTE	21.8825	0.44	14.686241610738255	0.2953020134228188
NO	22.5225	0.13	15.115771812080538	0.087248322147651
AS	22.6525	1.1	15.203020134228188	0.738255033557047
PART	23.7525	0.42	15.941275167785236	0.28187919463087246
OF	24.3025	0.19	16.31040268456376	0.12751677852348994
THE	24.4925	0.1	16.437919463087248	0.06711409395973154
AUDITION	24.5925	0.46	16.505033557046982	0.3087248322147651
SEE	25.0525	0.18	16.813758389261743	0.12080536912751677
I'M	25.2325	0.11	16.934563758389263	0.0738255033557047
UP	25.3425	0.11	17.008389261744966	0.0738255033557047
FOR	25.4525	0.08	17.082214765100673	0.053691275167785234
THE	25.5325	0.07	17.135906040268456	0.04697986577181208
PART	25.6025	0.3	17.18288590604027	0.20134228187919462
OF	25.9025	0.06	17.38422818791946	0.040268456375838924
THIS	25.9625	0.19	17.424496644295303	0.12751677852348994
GUY	26.1525	0.27	17.552013422818792	0.18120805369127518
