word	onset	duration	onset_TRs	duration_TRs
HEY	0.4025	2.19	0.2701342281879195	1.4697986577181208
THERE	6.2725	0.49	4.209731543624161	0.32885906040268453
WHAT	8.0025	0.17	5.370805369127517	0.11409395973154364
NOTHING	9.1625	0.42	6.149328859060402	0.28187919463087246
I	9.7625	0.03	6.552013422818791	0.020134228187919462
JUST	9.7925	0.32	6.572147651006712	0.21476510067114093
HEARD	11.2525	0.26	7.552013422818792	0.174496644295302
SOMETHING	11.5125	0.34	7.726510067114093	0.22818791946308728
NICE	11.8525	0.3	7.95469798657718	0.20134228187919462
ABOUT	12.1525	0.25	8.156040268456376	0.16778523489932887
YOU	12.4025	0.28	8.323825503355705	0.18791946308724833
OH	13.4225	0.05	9.008389261744966	0.03355704697986577
REALLY	13.4725	0.18	9.041946308724832	0.12080536912751677
MM	14.1925	0.28	9.525167785234899	0.18791946308724833
HMM	15.5425	0.73	10.431208053691275	0.4899328859060403
RICHARD	16.2725	0.18	10.921140939597317	0.12080536912751677
RICHARD	17.1425	0.55	11.505033557046978	0.3691275167785235
YOUR	18.3525	0.35	12.31711409395973	0.2348993288590604
SON	18.7025	0.55	12.552013422818792	0.3691275167785235
ISN'T	19.2525	0.25	12.921140939597317	0.16778523489932887
SEEING	19.5025	0.44	13.088926174496645	0.2953020134228188
ANYONE	19.9425	0.38	13.384228187919463	0.2550335570469799
IS	20.3225	0.12	13.639261744966444	0.08053691275167785
HE	20.4425	0.22	13.71979865771812	0.1476510067114094
UH	20.7725	0.33	13.941275167785236	0.2214765100671141
NOT	21.1025	0.21	14.162751677852349	0.14093959731543623
THAT	21.3125	0.14	14.303691275167786	0.09395973154362416
I	21.4525	0.08	14.39765100671141	0.053691275167785234
KNOW	21.5325	0.23	14.451342281879194	0.15436241610738255
OF	21.7625	0.11	14.605704697986576	0.0738255033557047
WELL	22.1825	0.18	14.887583892617451	0.12080536912751677
I	22.4825	0.06	15.088926174496645	0.040268456375838924
WAS	22.6625	0.16	15.209731543624162	0.10738255033557047
THINKING	22.8225	0.59	15.317114093959733	0.3959731543624161
WHY	23.7025	0.25	15.90771812080537	0.16778523489932887
DOESN'T	23.9525	0.25	16.075503355704697	0.16778523489932887
HE	24.2025	0.08	16.243288590604028	0.053691275167785234
GIVE	24.2825	0.24	16.29697986577181	0.1610738255033557
MONICA	24.5225	0.52	16.45805369127517	0.348993288590604
A	25.0425	0.06	16.80704697986577	0.040268456375838924
CALL	25.1025	0.44	16.84731543624161	0.2953020134228188
THAT	25.5425	1.7	17.14261744966443	1.1409395973154361
THAT'S	27.7725	1.8	18.639261744966444	1.2080536912751678
AN	29.5725	0.08	19.84731543624161	0.053691275167785234
IDEA	29.6525	0.55	19.901006711409394	0.3691275167785235
WELL	31.2625	0.31	20.981543624161073	0.2080536912751678
ACTUALLY	31.5725	0.69	21.18959731543624	0.4630872483221476
I'M	32.8525	0.19	22.048657718120804	0.12751677852348994
ALREADY	33.0425	0.24	22.176174496644293	0.1610738255033557
SEEING	33.2825	0.3	22.33724832214765	0.20134228187919462
SOMEONE	33.5825	0.42	22.538590604026847	0.28187919463087246
OH	34.6625	0.35	23.26342281879195	0.2348993288590604
OH	35.6425	0.33	23.921140939597315	0.2214765100671141
OH	36.4025	0.67	24.43120805369128	0.44966442953020136
SHE	37.0725	0.3	24.880872483221474	0.20134228187919462
NEVER	37.5725	2.3	25.216442953020135	1.5436241610738255
TELLS	39.8725	0.47	26.76006711409396	0.31543624161073824
US	40.3425	0.5	27.0755033557047	0.33557046979865773
ANYTHING	40.8425	0.67	27.411073825503358	0.44966442953020136
ROSS	41.9825	0.36	28.176174496644297	0.24161073825503354
DID	42.7325	0.22	28.679530201342285	0.1476510067114094
YOU	42.9525	0.12	28.82718120805369	0.08053691275167785
KNOW	43.0725	0.17	28.907718120805367	0.11409395973154364
MONICA'S	43.2425	0.39	29.02181208053691	0.26174496644295303
SEEING	43.6325	0.24	29.283557046979865	0.1610738255033557
SOMEONE	43.8725	0.42	29.444630872483224	0.28187919463087246
MOM	44.4925	0.43	29.860738255033556	0.2885906040268456
THERE	45.1725	0.12	30.31711409395973	0.08053691275167785
ARE	45.2925	0.16	30.397651006711406	0.10738255033557047
SO	45.4525	0.26	30.505033557046982	0.174496644295302
MANY	45.7125	0.27	30.67953020134228	0.18120805369127518
PEOPLE	45.9825	0.36	30.86073825503356	0.24161073825503354
IN	46.3425	0.08	31.10234899328859	0.053691275167785234
MY	46.4225	0.18	31.156040268456376	0.12080536912751677
LIFE	46.6025	0.58	31.276845637583893	0.38926174496644295
SOME	48.4725	0.28	32.53187919463087	0.18791946308724833
OF	48.7525	0.13	32.71979865771812	0.087248322147651
THEM	48.8825	0.2	32.807046979865774	0.1342281879194631
