episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s06e20b		['how']	[1.12]	[0.24]
s06e20b	 how could you do this to me, chandler?	['could', 'you', 'do', 'this', 'to', 'me', 'chandler']	[1.36, 1.5999999, 1.68, 1.8399999, 1.92, 2.08, 2.32]	[0.23999989999999993, 0.08000009999999991, 0.15999990000000008, 0.08000009999999991, 0.16000000000000014, 0.23999999999999977, 0.5]
s06e20b	 this part could have turned my whole	['this', 'part', 'coulda', 'turned', 'my', 'whole']	[2.96, 3.1999998, 3.4399998, 3.84, 4.0, 4.16]	[0.2399998000000001, 0.23999999999999977, 0.40000020000000003, 0.16000000000000014, 0.16000000000000014, 0.2400000000000002]
s06e20b	 career around. i messed	['career', 'around', 'i', 'messed']	[4.4, 4.7999997, 5.3599997, 5.6]	[0.3999996999999995, 0.5, 0.24000029999999928, 0.3200000000000003]
s06e20b	 up, okay? i'm	"['up', 'okay', ""i'm""]"	[5.92, 6.72, 7.12]	[0.5, 0.40000000000000036, 0.3200000000000003]
s06e20b	 sorry. i really messed up.	['sorry', 'i', 'really', 'messed', 'up', 'hey']	[7.44, 7.7599998, 7.9199996, 8.24, 8.605, 8.764999]	[0.3199997999999997, 0.15999979999999958, 0.3200004000000005, 0.3650000000000002, 0.15999899999999911, 0.16000000000000014]
s06e20b	 you don't even live here anymore.	"['you', ""don't"", 'even', 'live', 'here', 'anymore']"	[8.924999, 9.084999, 9.325, 9.485, 9.6449995, 9.884999]	[0.16000000000000014, 0.24000099999999946, 0.16000000000000014, 0.1599995000000014, 0.2399994999999997, 0.4000009999999996]
s06e20b	 what are you doing answering my phone? i have	['what', 'are', 'you', 'doing', 'answering', 'my', 'phone', 'i', 'have']	[10.285, 10.445, 10.525, 10.684999, 10.924999, 11.244999, 11.325, 11.565, 11.6449995]	[0.16000000000000014, 0.08000000000000007, 0.15999899999999911, 0.2400000000000002, 0.3200000000000003, 0.08000099999999932, 0.2400000000000002, 0.07999950000000133, 0.15999949999999963]
s06e20b	 a machine. which i bought for	['a', 'machine', 'which', 'i', 'bought', 'for']	[11.804999, 11.964999, 12.525, 12.764999, 12.844999, 13.084999]	[0.16000000000000014, 0.5, 0.23999899999999919, 0.08000000000000007, 0.2400000000000002, 0.2400000000000002]
s06e20b	 you.	['you']	[13.324999]	[0.5]
s06e20b	 taught you how to use it.	['taught', 'you', 'how', 'to', 'use', 'it']	[15.004999, 15.324999, 15.404999, 15.565, 15.6449995, 15.884999]	[0.3200000000000003, 0.08000000000000007, 0.1600009999999994, 0.07999950000000133, 0.2399994999999997, 0.21500100000000089]
s06e20b	 you thought it was a	['you', 'thought', 'it', 'was', 'a']	[17.06, 17.380001, 17.54, 17.62, 17.740002]	[0.3200010000000013, 0.15999899999999911, 0.08000000000000185, 0.1200019999999995, 0.11999799999999894]
s06e20b	 copier.	['copier']	[17.86]	[0.5]
s06e20b	 look, if there was	['look', 'if', 'there', 'was']	[20.1, 20.34, 20.5, 20.58]	[0.23999999999999844, 0.16000000000000014, 0.0799999999999983, 0.240000000000002]
s06e20b	 anything i could do i would do	['anything', 'i', 'could', 'do', 'i', 'would', 'do']	[20.82, 21.14, 21.3, 21.54, 21.86, 22.02, 22.18]	[0.3200000000000003, 0.16000000000000014, 0.23999999999999844, 0.3200000000000003, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014]
s06e20b	 it, okay? but everybody's	"['it', 'okay', 'but', ""everybody's""]"	[22.34, 22.58, 22.9, 23.225]	[0.23999999999999844, 0.3200000000000003, 0.245000000000001, 0.3200000000000003]
s06e20b	 allowed one mistake, right?	['allowed', 'one', 'mistake', 'right']	[23.545, 24.025, 24.265001, 24.745]	[0.4799999999999969, 0.24000100000000302, 0.4799989999999994, 0.4800000000000004]
s06e20b	 you know, he could've gotten	['uh-huh', 'you', 'know', 'he', 'coulda', 'got']	[25.225, 25.945, 26.105, 26.265, 26.345001, 26.505001]	[0.5, 0.16000000000000014, 0.16000000000000014, 0.08000099999999932, 0.16000000000000014, 0.15999899999999911]
s06e20b	 me a vcr he could've gotten  me a	['me', 'a', 'vcr', 'he', 'coulda', 'got', 'me', 'a']	[26.665, 26.825, 26.985, 27.385, 27.545, 27.865, 27.945, 28.105]	[0.16000000000000014, 0.16000000000000014, 0.40000000000000213, 0.16000000000000014, 0.31999999999999673, 0.08000000000000185, 0.16000000000000014, 0.08000099999999932]
s06e20b	 set of golf clubs. but, no, he has to get	['set', 'of', 'golf', 'clubs', 'but', 'no', 'he', 'has', 'to', 'get']	[28.185001, 28.345001, 28.505001, 28.665, 28.905, 29.065, 29.225, 29.385, 29.545, 29.625]	[0.16000000000000014, 0.16000000000000014, 0.15999899999999911, 0.240000000000002, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.0799999999999983, 0.16000000000000014]
s06e20b	 me the woman repeller.	['me', 'the', 'woman', 'repeller']	[29.785, 30.025, 30.185001, 30.585001]	[0.23999999999999844, 0.16000100000000117, 0.3999999999999986, 0.5]
s06e20b		[]	[]	[]
s06e20b	 the eyesore from the liberace	['up', 'the', 'eyesore', 'from', 'the', 'liberace']	[32.64, 32.8, 32.96, 33.52, 33.68, 33.760002]	[0.1599999999999966, 0.1600000000000037, 0.5, 0.1599999999999966, 0.08000200000000035, 0.5]
s06e20b	 house of crap!	['house', 'of', 'crap']	[34.4, 34.64, 34.8]	[0.240000000000002, 0.1599999999999966, 0.5]
s06e20b	 it's not that	['not', 'that']	[36.48, 36.72]	[0.240000000000002, 0.240000000000002]
s06e20b	 bad oh, yeah, easy for you to say. you	['bad', 'oh', 'yeah', 'easy', 'for', 'you', 'to', 'say', 'you']	[36.96, 37.440002, 37.760002, 37.920002, 38.135, 38.375, 38.454998, 38.535, 38.574997]	[0.48000199999999893, 0.3200000000000003, 0.1599999999999966, 0.21499800000000135, 0.240000000000002, 0.07999800000000334, 0.08000199999999325, 0.03999700000000672, 0.04000099999999662]
s06e20b	 don't have to walk around sporting some	"[""don't"", 'have', 'to', 'walk', 'around', 'sporting', 'some']"	[38.614998, 38.774998, 38.854996, 38.934998, 39.175, 39.414997, 39.734997]	[0.1599999999999966, 0.07999800000000334, 0.08000200000000035, 0.24000199999999694, 0.23999700000000246, 0.3200000000000003, 0.24000300000000152]
s06e20b	 reject from the mr. t collection.	['reject', 'from', 'the', 'mr', 't', 'collection']	[39.975, 40.375, 40.454998, 40.614998, 40.934998, 41.175]	[0.3999999999999986, 0.07999800000000334, 0.1599999999999966, 0.3200000000000003, 0.24000199999999694, 0.5]
s06e20b	 chandler, chandler...	['chandler', 'chandler']	[41.894997, 42.614998]	[0.5, 0.5]
s06e20b	 i pity the fool who puts on my	['i', 'pity', 'the', 'fool', 'that', 'puts', 'on', 'my']	[43.175, 43.414997, 43.734997, 43.815, 44.055, 44.135, 44.375, 44.534996]	[0.23999700000000246, 0.3200000000000003, 0.08000299999999783, 0.240000000000002, 0.0799999999999983, 0.240000000000002, 0.15999599999999958, 0.1600040000000007]
s06e20b	 jewelry. i do! i	['jewelry', 'i', 'do', 'i']	[44.695, 45.094997, 45.335, 45.734997]	[0.39999699999999905, 0.24000300000000152, 0.39999699999999905, 0.24000300000000152]
s06e20b	 do! i	['do', 'i', 'up', 'i']	[45.975, 47.094997, 47.19, 47.269997]	[0.5, 0.0950029999999984, 0.07999699999999876, 0.08000300000000493]
s06e20b	 pity the fool	['pity', 'the', 'fool']	[47.35, 47.829998, 48.309998]	[0.4799980000000019, 0.4799999999999969, 0.4799989999999994]
s06e20b	 if i... when you	['alright', 'when', 'you']	[48.789997, 49.269997, 49.75]	[0.4799999999999969, 0.4800030000000035, 0.4799999999999969]
s06e20b	 were late last night,	['were', 'late', 'last', 'night']	[50.23, 50.71, 51.19, 51.67]	[0.480000000000004, 0.4799999999999969, 0.480000000000004, 0.4799979999999948]
s06e20b	 kathy and i got to talking	['kathy', 'and', 'i', 'got', 'to', 'talking']	[52.149998, 52.469997, 52.55, 52.71, 52.949997, 53.11]	[0.3199990000000028, 0.08000299999999783, 0.1600000000000037, 0.23999700000000246, 0.16000299999999612, 0.47999599999999987]
s06e20b	 and... one thing	['and', 'one', 'thing']	[53.589996, 54.765003, 54.925003]	[0.5, 0.1599999999999966, 0.11999899999999997]
s06e20b	 led to another, and...	['led', 'to', 'another', 'and']	[55.045002, 55.165, 55.565002, 56.125]	[0.11999800000000249, 0.40000200000000063, 0.5, 0.3200000000000003]
s06e20b	 and	['and']	[57.645]	[0.1599999999999966]
s06e20b	 what? did you	['what', 'did', 'you']	[57.805, 59.165, 59.405003]	[0.5, 0.24000300000000152, 0.07999699999999876]
s06e20b	 sleep with her? no,	['sleep', 'with', 'her', 'no']	[59.485, 59.805, 59.965, 60.365]	[0.3200000000000003, 0.1600000000000037, 0.3999999999999986, 0.3999999999999986]
s06e20b	 no, no. i just kissed her.	['no', 'no', 'i', 'just', 'kissed', 'her']	[60.765, 61.165, 61.405003, 61.565002, 61.725002, 61.965]	[0.3999999999999986, 0.24000300000000152, 0.15999899999999911, 0.1600000000000037, 0.23999799999999993, 0.3199999999999932]
s06e20b	 what?! that's even	"['what', ""that's"", 'even']"	[62.285, 62.890003, 63.13]	[0.5, 0.23999700000000246, 0.5]
s06e20b	 worse! how	['worse', 'how']	[64.17, 65.21]	[0.5, 0.24000500000001068]
s06e20b	 is that worse? i don't know, but	"['is', 'that', 'worse', 'i', ""don't"", 'know', 'but']"	[65.450005, 65.61, 65.770004, 66.17, 66.25, 66.41, 66.65]	[0.159994999999995, 0.1600040000000007, 0.3999960000000016, 0.0799999999999983, 0.1599999999999966, 0.2400000000000091, 0.23999999999999488]
s06e20b	 it's the same. you're	"[""it's"", 'the', 'same', ""you're""]"	[66.89, 67.05, 67.21, 68.17]	[0.1599999999999966, 0.1599999999999966, 0.5, 0.3199999999999932]
s06e20b	 right. i have no	['right', 'i', 'have', 'no']	[68.49, 68.81, 68.97, 69.21]	[0.3200000000000074, 0.1599999999999966, 0.23999999999999488, 0.3200000000000074]
s06e20b	 excuses. i was totally over the	['excuses', 'i', 'was', 'totally', 'over', 'the']	[69.53, 70.090004, 70.25, 70.41, 70.89, 71.130005]	[0.5, 0.1599960000000067, 0.1599999999999966, 0.480000000000004, 0.24000499999999647, 0.07999499999999671]
s06e20b	 line. over the line?	['line', 'up', 'over', 'the', 'line', 'you', 'you']	[71.21, 71.595, 71.755005, 71.91501, 72.075005, 72.555, 72.715004]	[0.3850000000000051, 0.16000499999999818, 0.16000499999999818, 0.1599950000000092, 0.4799950000000024, 0.1600039999999865, 0.1599960000000067]
