episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s06e23b		[]	[]	[]
s06e23b	 rachel?	['rachel']	[1.8399999]	[0.5000000999999998]
s06e23b	 no.	['no']	[3.4399998]	[0.5]
s06e23b		[]	[]	[]
s06e23b	 how are you, paul?	['alright', 'paul']	[5.6, 6.08]	[0.4800000000000004, 0.5]
s06e23b	 okay.	['okay']	[7.04]	[0.5]
s06e23b		[]	[]	[]
s06e23b		[]	[]	[]
s06e23b		[]	[]	[]
s06e23b	 chandler...	['chandler']	[13.215]	[0.5]
s06e23b	 did your	['did', 'your']	[15.775, 16.015]	[0.2400000000000002, 0.16000000000000014]
s06e23b	 dad ever hug you? no.	['dad', 'ever', 'hug', 'you', 'no']	[16.175, 16.414999, 16.735, 16.895, 17.295]	[0.23999900000000096, 0.32000099999999776, 0.16000000000000014, 0.40000000000000213, 0.5]
s06e23b	 did he hug you?	['did', 'he', 'hug', 'you']	[18.015, 18.255001, 18.415, 18.735]	[0.24000099999999946, 0.15999899999999911, 0.3200000000000003, 0.27500000000000213]
s06e23b		[]	[]	[]
s06e23b	 no.	['no']	[21.17]	[0.5]
s06e23b	 no, i... it's just	"['no', ""it's"", 'just']"	[22.05, 23.01, 23.17]	[0.5, 0.16000000000000014, 0.23999999999999844]
s06e23b	 that...	['that']	[23.41]	[0.5]
s06e23b	 my dad never did.	['my', 'dad', 'never', 'did']	[25.09, 25.33, 25.57, 25.89]	[0.23999999999999844, 0.240000000000002, 0.3200000000000003, 0.5]
s06e23b		[]	[]	[]
s06e23b	 i miss my dad. well, you	['missed', 'my', 'dad', 'well', 'you']	[28.225, 28.545, 28.785, 29.425001, 29.585001]	[0.3200000000000003, 0.23999999999999844, 0.5, 0.1599999999999966, 0.15999900000000267]
s06e23b	 can  see my dad in vegas	['can', 'see', 'my', 'dad', 'in', 'vegas']	[29.745, 29.985, 30.145, 30.305, 30.625, 30.785]	[0.23999999999999844, 0.16000000000000014, 0.16000000000000014, 0.3200000000000003, 0.16000000000000014, 0.4800000000000004]
s06e23b	 kissing other dads.	['kissing', 'other', 'dads']	[31.265, 31.665, 31.825]	[0.3999999999999986, 0.16000000000000014, 0.5000000000000036]
s06e23b		[]	[]	[]
s06e23b		[]	[]	[]
s06e23b		[]	[]	[]
s06e23b	 hey,	['hey']	[37.9]	[0.5]
s06e23b	 chandler? yeah?	['chandler', 'yeah']	[38.54, 39.1]	[0.5, 0.5]
s06e23b	 would you...	['would', 'you']	[40.38, 40.54]	[0.1599999999999966, 0.5]
s06e23b		[]	[]	[]
s06e23b		[]	[]	[]
s06e23b		[]	[]	[]
s06e23b	 would you	['would', 'you']	[47.045, 47.285]	[0.23999999999999488, 0.1600000000000037]
s06e23b	 hug me?	['hug', 'me']	[47.445, 47.684998]	[0.23999799999999993, 0.5]
s06e23b	 i'm a little busy	"[""i'm"", 'a', 'little', 'busy']"	[49.765, 50.004997, 50.085, 50.324997]	[0.23999700000000246, 0.08000299999999783, 0.23999700000000246, 0.24000299999999442]
s06e23b	 here, paul. that's exactly what	"['here', 'paul', ""that's"", 'exactly', 'what']"	[50.565, 50.805, 51.125, 51.364998, 51.765]	[0.240000000000002, 0.3200000000000003, 0.23999799999999993, 0.40000200000000063, 0.23999700000000246]
s06e23b	 my dad used to say.	['my', 'dad', 'used', 'to', 'say']	[52.004997, 52.245, 52.485, 52.725, 52.885]	[0.24000299999999442, 0.240000000000002, 0.240000000000002, 0.1599999999999966, 0.5]
s06e23b	 okay,	['okay']	[54.920002]	[0.15999800000000164]
s06e23b	 a quick one. come on, hug it	['a', 'quick', 'one', 'come', 'on', 'hug', 'it']	[55.08, 55.32, 55.56, 55.8, 56.04, 56.28, 56.44]	[0.240000000000002, 0.240000000000002, 0.23999999999999488, 0.240000000000002, 0.240000000000002, 0.1599999999999966, 0.0800000000000054]
s06e23b	 out. hey!	['out', 'oh']	[56.52, 57.4]	[0.5, 0.240000000000002]
s06e23b	 there you	['hey']	[57.64]	[0.5]
s06e23b	 go.	['there', 'you', 'go']	[59.48, 59.88, 60.12]	[0.4000000000000057, 0.23999999999999488, 0.5]
s06e23b		[]	[]	[]
s06e23b	 okay. five	['okay']	[62.28]	[0.5]
s06e23b	 more seconds. okay! hey.	['5', 'more', 'seconds']	[64.075005, 64.395004, 64.635]	[0.3199989999999957, 0.23999600000000498, 0.5]
s06e23b		['k']	[65.195]	[0.5]
s06e23b	 joey! what, hey,	['joey']	[67.995]	[0.5]
s06e23b	 what, hey, what... hey.	[]	[]	[]
s06e23b		[]	[]	[]
s06e23b		[]	[]	[]
s06e23b		[]	[]	[]
s06e23b	 hi. paul, is it?	['hi', 'paul', 'is', 'it']	[74.15, 74.79, 75.19, 75.43]	[0.5, 0.3999999999999915, 0.2400000000000091, 0.5]
s06e23b		[]	[]	[]
s06e23b	 do you have my credit	['do', 'you', 'have', 'my', 'credit', 'card']	[77.35, 77.590004, 77.67, 77.83, 77.990005, 78.310005]	[0.240003999999999, 0.0799960000000084, 0.1599999999999966, 0.16000499999999818, 0.3200000000000074, 0.4799950000000024]
s06e23b	 card? yeah,	"['yeah', ""it's"", 'in', 'my']"	[78.79, 79.03, 79.19, 79.35]	[0.23999999999999488, 0.1599999999999966, 0.1599999999999966, 0.0800000000000125]
s06e23b	 it's	['in', 'in', 'my']	[80.950005, 81.11, 81.19]	[0.159994999999995, 0.0799999999999983, 0.3050000000000068]
s06e23b		[]	[]	[]
s06e23b		[]	[]	[]
s06e23b	 in my... in... in my pocket. my back	['clocking', 'but', 'back', 'pocket', 'back']	[85.335, 85.495, 85.655, 85.975006, 86.215004]	[0.1600000000000108, 0.1599999999999966, 0.32000599999999224, 0.23999799999999993, 0.1599960000000067]
s06e23b	 pocket! thank god.	['pocket', 'god']	[86.375, 86.695]	[0.3199999999999932, 0.5]
s06e23b		[]	[]	[]
s06e23b	 hey, listen, i got us tickets to a	['hey', 'listen', 'i', 'got', 'us', 'tickets', 'to', 'a']	[89.39, 89.63, 89.869995, 89.95, 90.11, 90.189995, 90.509995, 90.67]	[0.23999999999999488, 0.2399950000000075, 0.08000499999999988, 0.1599999999999966, 0.07999499999999671, 0.3200000000000074, 0.16000499999999818, 0.0799999999999983]
s06e23b	 knicks game tonight oh, i can't	"['knicks', 'camp', 'tonight', 'oh', 'i', ""can't""]"	[90.75, 90.99, 91.229996, 91.79, 92.03, 92.189995]	[0.23999999999999488, 0.23999600000000498, 0.5, 0.23999999999999488, 0.159994999999995, 0.16000499999999818]
s06e23b	 go. come on. it'll	"['go', 'oh', 'come', 'on', ""it'll""]"	[92.35, 92.829994, 92.99, 93.149994, 93.549995]	[0.4799940000000049, 0.16000599999999565, 0.15999400000001174, 0.40000099999998895, 0.3200000000000074]
s06e23b	 be fun. me, you and	['be', 'fun', 'me', 'you', 'and']	[93.869995, 94.03, 94.43, 94.829994, 95.07]	[0.16000499999999818, 0.4000000000000057, 0.3999939999999924, 0.24000599999999395, 0.2400000000000091]
s06e23b	 ross...	['ross']	[95.31]	[0.5]
s06e23b	 and paul, probably.	['and', 'paul', 'probably']	[96.75, 96.99, 97.47]	[0.23999999999999488, 0.480000000000004, 0.5]
s06e23b		[]	[]	[]
s06e23b	 look, i don't	"['look', 'i', ""don't""]"	[100.415, 100.814995, 100.975]	[0.3999949999999899, 0.16000499999999818, 0.2400000000000091]
