episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s06e22a		[]	[]	[]
s06e22a		[]	[]	[]
s06e22a	hi, you guys.	['hi', 'you', 'guys']	[3.4399998, 3.6799998, 3.84]	[0.2400000000000002, 0.16000019999999981, 0.5]
s06e22a	 hi. what's the	"['hi', 'hey', ""what's"", 'the']"	[4.4, 4.7999997, 5.2799997, 5.52]	[0.3999996999999995, 0.4800000000000004, 0.24000029999999928, 0.16000000000000014]
s06e22a	 matter? well, it's just... it's one	"['matter', 'well', ""it's"", 'just', ""it's"", 'one']"	[5.68, 6.3199997, 6.56, 6.7999997, 7.04, 7.2]	[0.5, 0.24000029999999928, 0.23999970000000026, 0.12000030000000006, 0.16000000000000014, 0.2400000000000002]
s06e22a	 of th ese situations that i	['of', 'these', 'situations', 'that', 'i']	[7.44, 7.52, 7.7599998, 8.4, 8.559999]	[0.07999999999999918, 0.23999980000000054, 0.5000001999999997, 0.15999899999999911, 0.16000100000000117]
s06e22a	 just hate. you know,	['just', 'hate', 'you', 'know', 'a']	[8.72, 8.96, 9.545, 9.705, 9.865]	[0.2400000000000002, 0.42499999999999893, 0.16000000000000014, 0.16000000000000014, 0.1600009999999994]
s06e22a	 a massage client gave me	['massage', 'client', 'gave', 'me', '3']	[10.025001, 10.505, 10.825, 11.065001, 11.385]	[0.4799990000000012, 0.3199999999999985, 0.24000100000000124, 0.31999899999999926, 0.3200000000000003]
s06e22a	 three tickets to the helmut peltz	['tickets', 'to', 'the', 'helmet', 'pelts']	[11.705, 12.505, 12.585, 12.745, 13.065001]	[0.5, 0.08000000000000007, 0.15999999999999837, 0.3200010000000013, 0.31999899999999926]
s06e22a	 exhibit at the morgan chase	['exhibit', 'at', 'the', 'morgan', 'chase']	[13.385, 13.625, 13.865, 14.105, 14.345]	[0.2400000000000002, 0.2400000000000002, 0.2400000000000002, 0.2400000000000002, 0.3199999999999985]
s06e22a	 museum. now you're thinking you've got to	"['museum', 'now', ""you're"", 'thinking', 'you', 'gotta']"	[14.665, 15.225, 15.385, 15.545, 15.865, 15.945]	[0.5, 0.16000000000000014, 0.16000000000000014, 0.3200000000000003, 0.08000000000000007, 0.23999999999999844]
s06e22a	 sleep with him.	['sleep', 'with', 'him']	[16.185, 16.425, 16.585]	[0.240000000000002, 0.16000000000000014, 0.5]
s06e22a	 no.	['no']	[18.744999]	[0.5]
s06e22a	 no, it's just that he gave	"['no', ""it's"", 'just', 'that', 'he', 'gave']"	[19.77, 20.01, 20.17, 20.41, 20.490002, 20.650002]	[0.240000000000002, 0.16000000000000014, 0.23999999999999844, 0.08000200000000035, 0.16000000000000014, 0.15999899999999911]
