episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s06e15c		[]	[]	[]
s06e15c	not so fast,	['not', 'so', 'fast']	[1.92, 2.24, 2.56]	[0.3200000000000003, 0.31999999999999984, 0.3999999999999999]
s06e15c	 wesley.	['wesley']	[2.96]	[0.5]
s06e15c		"[""don't""]"	[5.6]	[0.15999980000000047]
s06e15c	 ramoray. that's	"['worry', ""that's""]"	[5.7599998, 7.12]	[0.5, 0.3200000000000003]
s06e15c	 right, wesley.	['right', 'wesley']	[7.44, 7.7599998]	[0.3199997999999997, 0.5000001999999997]
s06e15c	 i just stopped by	['i', 'just', 'stopped', 'by']	[9.385, 9.545, 9.865, 10.185]	[0.16000000000000014, 0.3200000000000003, 0.3200000000000003, 0.2400000000000002]
s06e15c	 to say that...	['to', 'say', 'that']	[10.425, 10.585, 10.745]	[0.16000000000000014, 0.15999999999999837, 0.5]
s06e15c	 you're not a real doctor...	"[""you're"", 'not', 'a', 'real', 'doctor']"	[12.025, 12.265, 12.505, 12.585, 12.905001]	[0.2400000000000002, 0.2400000000000002, 0.08000000000000007, 0.32000099999999954, 0.5]
s06e15c	 and that	['and', 'that']	[14.264999, 14.505]	[0.24000100000000124, 0.15999999999999837]
s06e15c	 woman's brain...	"[""woman's"", 'brain']"	[14.665, 15.145]	[0.4800000000000004, 0.5]
s06e15c	 is fine.	['is', 'fine']	[16.699999, 16.939999]	[0.240000000000002, 0.5]
s06e15c	 oh, thank god!	['oh', 'thank', 'god']	[17.66, 17.9, 18.14]	[0.23999999999999844, 0.240000000000002, 0.5]
s06e15c		[]	[]	[]
s06e15c		[]	[]	[]
s06e15c		[]	[]	[]
s06e15c		[]	[]	[]
s06e15c		[]	[]	[]
s06e15c		[]	[]	[]
s06e15c	 oh, thank god. hope.	['hope']	[28.045]	[0.5]
s06e15c	 hope.	['hope']	[29.405]	[0.5]
s06e15c	 drake. you're not	"['drake', ""you're"", 'not']"	[31.485, 32.285, 32.525]	[0.5, 0.240000000000002, 0.240000000000002]
s06e15c	 dying, hope. you're going	"['dying', 'hope', ""you're"", 'gonna']"	[32.765, 33.245, 33.77, 34.010002]	[0.4799999999999969, 0.365000000000002, 0.24000199999999694, 0.1599999999999966]
s06e15c	 to live a long, healthy	['live', 'a', 'long', 'healthy']	[34.170002, 34.49, 34.57, 35.21]	[0.31999800000000533, 0.0799999999999983, 0.5, 0.48000199999999893]
s06e15c	 life...	['life']	[35.690002]	[0.5]
s06e15c	 with me. oh,	['with', 'me', 'oh']	[37.13, 37.37, 38.49]	[0.23999999999999488, 0.5, 0.1599999999999966]
s06e15c	 drake.	['drake']	[38.65]	[0.5]
s06e15c		[]	[]	[]
s06e15c		[]	[]	[]
s06e15c		[]	[]	[]
s06e15c	 okay.	['okay']	[44.375]	[0.5]
s06e15c		[]	[]	[]
s06e15c		[]	[]	[]
s06e15c	 here we go. okay.	['okay']	[48.934998]	[0.5]
