episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a	what are you	['what', 'are', 'you']	[5.2799997, 5.44, 5.52]	[0.1600003000000001, 0.07999999999999918, 0.08000000000000007]
s05e10a	 doing? i	['doing', 'i']	[5.6, 6.7999997]	[0.5, 0.24000030000000017]
s05e10a	 reorganized the fridge.	['reorganized', 'the', 'fridge']	[7.2799997, 7.9199996, 8.08]	[0.5, 0.16000040000000038, 0.5]
s05e10a	 see?	['see']	[9.425]	[0.5]
s05e10a	 bottom shelf	['bottom', 'shelf']	[10.305, 10.705]	[0.40000000000000036, 0.5]
s05e10a	 meats and dairy.	['meats', 'and', 'dairy']	[11.665, 11.985, 12.224999]	[0.3200000000000003, 0.23999900000000096, 0.5]
s05e10a	 middle shelf fruits	['middle', 'shelf', 'fruits']	[13.424999, 13.905, 14.465]	[0.4800009999999997, 0.5, 0.3200000000000003]
s05e10a	 and vegetables	['and', 'vegetables']	[14.785, 14.945]	[0.16000000000000014, 0.5]
s05e10a	 and top shelf	['and', 'top', 'shelf']	[16.705, 16.945, 17.265]	[0.240000000000002, 0.3200000000000003, 0.5]
s05e10a	 expired	['expired']	[18.15]	[0.5]
s05e10a	 products.	['products']	[19.11]	[0.5]
s05e10a	 why are you doing this?	['why', 'are', 'you', 'doing', 'this']	[21.27, 21.51, 21.59, 21.67, 21.91]	[0.240000000000002, 0.0799999999999983, 0.08000000000000185, 0.23999999999999844, 0.3200000000000003]
s05e10a	 because i am bor ed	['because', 'i', 'am', 'bored']	[22.23, 22.71, 22.869999, 23.189999]	[0.4800000000000004, 0.15999899999999911, 0.3200000000000003, 0.48000100000000145]
s05e10a	 out of my mind.	['out', 'of', 'my', 'mind']	[23.67, 23.91, 24.07, 24.31]	[0.23999999999999844, 0.16000000000000014, 0.23999999999999844, 0.5]
s05e10a	 i've already been to the bank	"[""i've"", 'already', 'been', 'to', 'the', 'bank']"	[25.185, 25.425, 25.664999, 25.904999, 26.144999, 26.305]	[0.240000000000002, 0.23999900000000096, 0.23999999999999844, 0.23999999999999844, 0.16000100000000117, 0.3200000000000003]
s05e10a	 the post office and the dry	['the', 'post', 'office', 'and', 'the', 'dry']	[26.625, 26.865, 27.105, 27.585, 27.824999, 27.984999]	[0.23999999999999844, 0.240000000000002, 0.4800000000000004, 0.2399989999999974, 0.16000000000000014, 0.3200010000000013]
s05e10a	 cleaners. dude, you just	['cleaners', 'dude', 'you', 'just']	[28.305, 29.105, 29.345, 29.505]	[0.5, 0.23999999999999844, 0.16000000000000014, 0.15999900000000267]
s05e10a	 described seven days' worth of	['described', '7', 'days', 'worth', 'of']	[29.664999, 30.145, 30.465, 30.785, 31.025]	[0.4800009999999979, 0.3200000000000003, 0.3200000000000003, 0.23999999999999844, 0.16000000000000014]
s05e10a	 stuff.	['stuff']	[31.185]	[0.5]
s05e10a	 you got to spread it	['you', 'gotta', 'spread', 'it']	[33.105, 33.265, 33.585, 33.905]	[0.1600000000000037, 0.3200000000000003, 0.3200000000000003, 0.240000000000002]
s05e10a	 out a little, you know? haven't you	"['out', 'a', 'little', 'you', 'know', ""haven't"", 'you']"	[34.145, 34.465, 34.545, 34.864998, 35.025, 35.329998, 35.57]	[0.3200000000000003, 0.0799999999999983, 0.31999799999999823, 0.16000199999999865, 0.14500000000000313, 0.24000199999999694, 0.07999799999999624]
s05e10a	 ever been unemployed? hey, i	['ever', 'been', 'unemployed', 'hey', 'i']	[35.649998, 35.809998, 36.05, 36.69, 36.929996]	[0.1600000000000037, 0.24000199999999694, 0.5, 0.23999600000000498, 0.0800039999999953]
s05e10a	 am not unemployed. i'm on	"['am', 'not', 'unemployed', ""i'm"", 'on']"	[37.01, 37.25, 37.57, 38.129997, 38.289997]	[0.240000000000002, 0.3200000000000003, 0.5, 0.1599999999999966, 0.24000300000000152]
s05e10a	 sabbatical. hey, don't get	"['sabbatical', 'hey', ""don't"", 'get']"	[38.53, 39.25, 39.489998, 39.649998]	[0.5, 0.23999799999999993, 0.1599999999999966, 0.24000200000000405]
s05e10a	 religious on me, okay?	['religious', 'on', 'me', 'okay']	[39.89, 40.449997, 40.609997, 40.85]	[0.5, 0.1599999999999966, 0.24000300000000152, 0.5]
s05e10a	 a guy	['a', 'guy']	[42.675, 42.915]	[0.240000000000002, 0.0799999999999983]
s05e10a	 in your position needs to be a little	['in', 'your', 'position', 'needs', 'to', 'be', 'a', 'little']	[42.995, 43.235, 43.555, 43.875, 44.195, 44.274998, 44.355, 44.434998]	[0.240000000000002, 0.3200000000000003, 0.3200000000000003, 0.3200000000000003, 0.07999799999999624, 0.08000200000000035, 0.07999800000000334, 0.24000199999999694]
s05e10a	 better at relaxing you	['better', 'at', 'relaxing', 'you']	[44.675, 44.995, 45.235, 45.795]	[0.3200000000000003, 0.240000000000002, 0.5, 0.15999800000000164]
s05e10a	 know? why do you think we have the	['know', 'or', 'what', 'why', 'do', 'you', 'think', 'we', 'have', 'the']	[45.954998, 46.274998, 46.355, 46.754997, 46.835, 46.915, 46.995, 47.155, 47.235, 47.395]	[0.3199999999999932, 0.08000200000000035, 0.39999700000000615, 0.08000299999999783, 0.0799999999999983, 0.0799999999999983, 0.1600000000000037, 0.0799999999999983, 0.1600000000000037, 0.1599999999999966]
s05e10a	 comfortable chairs, huh? come	['comfortable', 'chairs', 'come']	[47.555, 47.954998, 48.754997]	[0.39999800000000363, 0.5, 0.3200029999999998]
s05e10a	 here. sit down.	['here', 'sit', 'down']	[49.075, 49.315, 49.555]	[0.23999999999999488, 0.240000000000002, 0.5]
s05e10a		[]	[]	[]
s05e10a	 ready?	['ready']	[52.98]	[0.5]
s05e10a	 watch.	['watch']	[53.54]	[0.5]
s05e10a	 ah! and	['oh', 'and']	[55.06, 56.260002]	[0.5, 0.23999799999999993]
s05e10a	 then... oh,	['then', 'oh']	[56.5, 57.94]	[0.1599999999999966, 0.1600000000000037]
s05e10a	 yeah!	['yeah']	[58.1]	[0.5]
s05e10a	 huh? so what? we just	['so', 'for', 'what', 'we', 'just']	[60.1, 60.405003, 60.485, 60.645, 60.805]	[0.22500000000000142, 0.07999699999999876, 0.1600000000000037, 0.1599999999999966, 0.24000199999999694]
s05e10a	 sit? oh, no, no.	['sit', 'oh', 'no', 'no']	[61.045002, 61.525, 61.765, 61.925]	[0.4799980000000019, 0.240000000000002, 0.1599999999999966, 0.5]
s05e10a	 we're not going to just sit.	"[""we're"", 'not', 'gonna', 'just', 'sit']"	[62.485, 62.805, 62.965, 63.205, 63.525]	[0.3200000000000003, 0.1600000000000037, 0.23999999999999488, 0.3200000000000003, 0.5000000000000071]
s05e10a	 watch.	['watch']	[64.325]	[0.5]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a	 hello. chandler	['hello', 'handler']	[68.885, 69.72]	[0.5, 0.07999499999999671]
s05e10a	 bing. hello, mr.	['bing', 'hello', 'mister']	[69.799995, 70.28, 70.759995]	[0.48000500000000557, 0.4799950000000024, 0.40000100000000316]
s05e10a	 bing.	['bing']	[71.159996]	[0.5]
s05e10a	 i love you.	['i', 'love', 'you']	[72.759995, 73.079994, 73.399994]	[0.3199989999999957, 0.3200000000000074, 0.5]
s05e10a	 whoever this	['alright', 'whoever', 'this']	[74.92, 75.24, 75.56]	[0.3199999999999932, 0.3200000000000074, 0.1599999999999966]
s05e10a	 is, stop calling me.	['is', 'stop', 'calling', 'me']	[75.72, 76.04, 76.36, 76.68]	[0.3200000000000074, 0.3199999999999932, 0.3200000000000074, 0.5]
s05e10a		[]	[]	[]
s05e10a	 it's been	"[""it's"", 'been', '6']"	[79.485, 79.725006, 80.045006]	[0.24000599999999395, 0.3200000000000074, 0.23999399999999582]
s05e10a	 six months. it's not funny.	"['months', ""it's"", 'not', 'funny']"	[80.285, 80.605, 80.765, 80.925]	[0.3200000000000074, 0.1599999999999966, 0.1599999999999966, 0.5]
s05e10a		[]	[]	[]
s05e10a	 i can see	['i', 'can', 'see']	[83.885, 84.125, 84.525]	[0.23999999999999488, 0.4000000000000057, 0.3199999999999932]
s05e10a	 you, mr. bing.	['you', 'mister', 'bing']	[84.845, 85.245, 85.725006]	[0.4000000000000057, 0.48000599999998883, 0.5]
s05e10a	 you	['you']	[87.71]	[0.1599950000000092]
s05e10a	 look sexy in your	['look', 'sexy', 'in', 'your']	[87.869995, 88.35, 88.99, 89.149994]	[0.48000499999999136, 0.5, 0.15999400000001174, 0.24000599999999395]
s05e10a	 new suit.	['new', 'suit']	[89.39, 89.71]	[0.3199999999999932, 0.5]
s05e10a	 leave me alone. for the love of god, leave	['leave', 'me', 'alone', 'for', 'the', 'love', 'of', 'god', 'leave']	[90.67, 90.909996, 91.07, 91.39, 91.549995, 91.63, 91.79, 91.869995, 92.11]	[0.23999600000000498, 0.1600039999999865, 0.3200000000000074, 0.159994999999995, 0.08000499999999988, 0.1600000000000108, 0.07999499999999671, 0.24000499999999647, 0.23999999999999488]
s05e10a	 me alone!	['me', 'alone']	[92.35, 92.509995]	[0.1599950000000092, 0.5]
s05e10a	 and that's	"['and', ""that's""]"	[94.27, 94.509995]	[0.2399950000000075, 0.40000100000000316]
s05e10a	 wednesday.	['wednesday']	[94.909996]	[0.5]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a	 ahh. hey, you guys, guess what.	['hey', 'you', 'guys', 'guess', 'what']	[145.7, 146.1, 146.34, 146.74, 146.98]	[0.4000000000000057, 0.2400000000000091, 0.4000000000000057, 0.23999999999998067, 0.3550000000000182]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a	 the british are	['the', 'british', 'are']	[151.175, 151.335, 151.655]	[0.1599999999999966, 0.3199999999999932, 0.1599999999999966]
s05e10a	 coming?	['coming']	[151.815]	[0.5]
s05e10a	 oh,	['oh']	[154.29501]	[0.4800000000000182]
s05e10a	 you and your ways.	['you', 'and', 'your', 'wigs']	[154.77501, 155.015, 155.255, 155.57501]	[0.2399899999999775, 0.2400000000000091, 0.32000999999999635, 0.5]
s05e10a		[]	[]	[]
s05e10a	 since it's christmas time,	"['since', ""it's"", 'christmastime']"	[158.06, 158.38, 158.62001]	[0.3199999999999932, 0.24001000000001227, 0.5]
s05e10a	 i'm going to be one of those people	"[""i'm"", 'gonna', 'be', 'one', 'of', 'those', 'people']"	[159.5, 159.66, 159.90001, 160.06, 160.22, 160.3, 160.46]	[0.1599999999999966, 0.24001000000001227, 0.15998999999999342, 0.1599999999999966, 0.0800000000000125, 0.1599999999999966, 0.3199999999999932]
s05e10a	 collecting donations.	['collecting', 'donations']	[160.78, 161.26001]	[0.48000999999999294, 0.5]
s05e10a	 yeah. i already have my bell	['oh', 'yeah', 'i', 'already', 'have', 'my', 'bow']	[161.98001, 162.46, 162.7, 162.86, 163.1, 163.34, 163.5]	[0.479990000000015, 0.23999999999998067, 0.160000000000025, 0.23999999999998067, 0.2400000000000091, 0.1599999999999966, 0.3199999999999932]
s05e10a	 and later on, i get my	['and', 'later', 'on', 'i', 'get', 'my']	[163.82, 164.06, 164.3, 164.54001, 164.62001, 164.78]	[0.2400000000000091, 0.2400000000000091, 0.24000999999998385, 0.0800000000000125, 0.15998999999999342, 0.1599999999999966]
s05e10a	 bucket.	['bucket']	[164.94]	[0.5]
s05e10a	 yeah. yeah. i'm going to be out	"['yeah', 'yeah', ""i'm"", 'gonna', 'be', 'out']"	[166.835, 167.315, 167.63501, 167.79501, 168.035, 168.115]	[0.47999999999998977, 0.32000999999999635, 0.1599999999999966, 0.23999000000000592, 0.0800000000000125, 0.16000999999999976]
s05e10a	 there spreading joy to the	['there', 'spreading', 'joy', 'to', 'the']	[168.27501, 168.515, 168.835, 169.07501, 169.235]	[0.2399899999999775, 0.3200000000000216, 0.24000999999998385, 0.15999000000002184, 0.1599999999999966]
s05e10a	 people. i mean, last year, i spread a	['people', 'i', 'mean', 'last', 'year', 'i', 'spread', 'a']	[169.395, 169.955, 170.035, 170.27501, 170.515, 170.755, 170.91501, 171.155]	[0.5, 0.07999999999998408, 0.24001000000001227, 0.2399899999999775, 0.2400000000000091, 0.16000999999999976, 0.23999000000000592, 0.0800000000000125]
s05e10a	 little joy but not really	['little', 'joy', 'but', 'not', 'really']	[171.235, 171.475, 171.71501, 171.875, 172.035]	[0.23999999999998067, 0.24001000000001227, 0.15998999999999342, 0.1599999999999966, 0.32000999999999635]
s05e10a	 enough so this year, i'm going to do	"['enough', 'so', 'this', 'year', ""i'm"", 'gonna', 'do']"	[172.35501, 172.91501, 173.235, 173.475, 173.71501, 173.875, 174.115]	[0.5, 0.3199900000000184, 0.23999999999998067, 0.24001000000001227, 0.15998999999999342, 0.2400000000000091, 0.16000999999999976]
s05e10a	 the whole city.	['the', 'whole', 'city']	[174.27501, 174.35501, 174.71]	[0.07999999999998408, 0.354990000000015, 0.5]
s05e10a		[]	[]	[]
s05e10a	 you know, i knew a girl in high school	['you', 'know', 'i', 'knew', 'a', 'girl', 'in', 'high', 'school']	[177.27, 177.43001, 177.75, 177.83, 177.99, 178.07, 178.31001, 178.39, 178.55]	[0.16000999999999976, 0.31998999999999, 0.0800000000000125, 0.1599999999999966, 0.07999999999998408, 0.24001000000001227, 0.07998999999998091, 0.160000000000025, 0.24000999999998385]
s05e10a	 that did that. she was	['did', 'that', 'she', 'was']	[178.79001, 178.95001, 179.83, 180.07]	[0.1599999999999966, 0.5, 0.23999999999998067, 0.16000999999999976]
s05e10a	 very popular.	['very', 'popular']	[180.23001, 180.55]	[0.3199900000000184, 0.5]
s05e10a	 that's	"['yeah', ""that's""]"	[182.485, 182.72499]	[0.2399899999999775, 0.32000999999999635]
s05e10a	 weird. you're starting to sound a lot	"['weird', ""you're"", 'starting', 'to', 'sound', 'a', 'lot']"	[183.045, 183.36499, 183.685, 184.08499, 184.165, 184.325, 184.485]	[0.3199900000000184, 0.32000999999999635, 0.3999900000000025, 0.08000999999998726, 0.1599999999999966, 0.160000000000025, 0.1599999999999966]
s05e10a	 like chandler lately.	['like', 'chandler', 'lately']	[184.645, 184.885, 185.285]	[0.23999999999998067, 0.4000000000000057, 0.5]
s05e10a	 that is so not true. that is so not true.	['that', 'is', 'so', 'much', 'true']	[186.08499, 186.325, 186.64499, 186.885, 187.205]	[0.24000999999998385, 0.3199900000000184, 0.24000999999998385, 0.3200000000000216, 0.5]
s05e10a		[]	[]	[]
s05e10a	 so,	['so']	[190.48999]	[0.07999999999998408]
s05e10a	 pheebs, where are you doing	"[""phoebe's"", 'where', 'are', 'you', 'doing']"	[190.56999, 191.37, 191.61, 191.76999, 191.84999]	[0.5, 0.2400000000000091, 0.15998999999999342, 0.07999999999998408, 0.32000999999999635]
s05e10a	 all your bell ringing?	['while', 'your', 'bell', 'ringing']	[192.17, 192.41, 192.56999, 192.81]	[0.2400000000000091, 0.15998999999999342, 0.24001000000001227, 0.5]
s05e10a	 they gave me a great spot	['they', 'gave', 'me', 'a', 'great', 'spot']	[193.53, 193.76999, 193.93, 194.17, 194.25, 194.65]	[0.23999000000000592, 0.16000999999999976, 0.23999999999998067, 0.0800000000000125, 0.4000000000000057, 0.4799899999999866]
s05e10a	 right by macy's. yeah,	"['right', 'by', ""macy's"", 'yet']"	[195.12999, 195.37, 195.61, 196.48999]	[0.24001000000001227, 0.2400000000000091, 0.5, 0.16000999999999976]
s05e10a	 they hardly ever give such a good	['they', 'hardly', 'ever', 'give', 'such', 'a', 'good']	[196.65, 196.81, 197.12999, 197.37, 197.61, 197.84999, 197.93]	[0.1599999999999966, 0.31998999999999, 0.24001000000001227, 0.2400000000000091, 0.2399899999999775, 0.08001000000001568, 0.1599999999999966]
s05e10a	 corner to a rookie but i'm	"['corner', 'to', 'a', 'rookie', 'but', ""i'm""]"	[198.09, 198.41, 198.56999, 198.65, 199.185, 199.42499]	[0.3199999999999932, 0.15998999999999342, 0.08001000000001568, 0.375, 0.23999000000000592, 0.07999999999998408]
s05e10a	" the only one who can say ""merry"	['the', 'only', 'one', 'who', 'can', 'say', 'merry']	[199.50499, 199.665, 199.905, 200.22499, 200.305, 200.545, 200.70499]	[0.16000999999999976, 0.2400000000000091, 0.31998999999999, 0.08001000000001568, 0.23999999999998067, 0.15999000000002184, 0.23999999999998067]
s05e10a	" christmas"" in 25 languages."	['christmas', 'in', '25', 'languages']	[200.94499, 201.42499, 201.58499, 202.06499]	[0.4800000000000182, 0.1599999999999966, 0.47999999999998977, 0.5]
s05e10a		[]	[]	[]
s05e10a	 i lied.	['i', 'lied']	[204.06499, 204.305]	[0.24001000000001227, 0.5]
s05e10a	 oh, my god.	['oh', 'my', 'okay']	[206.465, 206.70499, 206.85]	[0.23999000000000592, 0.14500999999998498, 0.16000999999999976]
s05e10a	 okay, you guys, here's danny.	"['okay', 'you', 'guys', ""here's"", 'danny']"	[207.01001, 207.25, 207.33, 207.57, 207.73001]	[0.23999000000000592, 0.0800000000000125, 0.23999999999998067, 0.16000999999999976, 0.3999900000000025]
s05e10a	 watch. just watch	['watch', 'just', 'watch']	[208.13, 208.85, 209.25]	[0.5, 0.4000000000000057, 0.40001000000000886]
s05e10a	 this.	['this']	[209.65001]	[0.5]
s05e10a		[]	[]	[]
s05e10a	 see?	['see']	[213.49]	[0.5]
s05e10a	 still pretending he's not interested.	"['still', 'pretending', ""he's"", 'not', 'interested']"	[214.45001, 214.85, 215.25, 215.41, 215.65001]	[0.3999900000000025, 0.4000000000000057, 0.1599999999999966, 0.24001000000001227, 0.3749899999999968]
s05e10a		[]	[]	[]
s05e10a		[]	[]	[]
s05e10a	 okay, he's coming over. just	"['okay', ""he's"", 'coming', 'over', 'just']"	[219.385, 219.70499, 219.86499, 220.105, 220.265]	[0.3199900000000184, 0.1599999999999966, 0.24000999999998385, 0.1599999999999966, 0.15999000000002184]
s05e10a	 pretend like we don't know him. we've forgotten who	"['pretend', 'like', 'we', ""don't"", 'know', 'him', ""we've"", 'forgotten', 'who']"	[220.42499, 220.665, 220.745, 220.825, 220.985, 221.14499, 221.305, 221.545, 221.86499]	[0.24000999999998385, 0.0800000000000125, 0.07999999999998408, 0.160000000000025, 0.15998999999999342, 0.16000999999999976, 0.23999999999998067, 0.3199900000000184, 0.12000000000000455]
s05e10a	 he is. hey, guys.  hey,	['he', 'is', 'hey', 'guys', 'hey']	[221.98499, 222.105, 222.665, 222.905, 223.22499]	[0.1200099999999793, 0.5, 0.2400000000000091, 0.31998999999999, 0.24001000000001227]
s05e10a	 danny.	['danny', 'danny']	[223.465, 223.86499]	[0.3999900000000025, 0.5]
s05e10a		[]	[]	[]
s05e10a	 oh, danny,	['oh', 'danny']	[226.4, 226.72]	[0.3199999999999932, 0.5]
s05e10a	 hey. when did you get here?	['yes', 'oh']	[228.08, 228.88]	[0.5, 0.4000000000000057]
s05e10a	 oh, god. danny,	['god', 'danny']	[229.28, 230.16]	[0.5, 0.5]
s05e10a	 you know rachel.	['you', 'know', 'rachel', 'you', 'know', 'she']	[230.88, 231.04, 231.28, 231.92, 232.0, 232.08]	[0.1599999999999966, 0.2400000000000091, 0.5, 0.0800000000000125, 0.0800000000000125, 0.11999999999997613]
s05e10a	 she's nice. she's not bad to	"[""she's"", 'nice', ""she's"", 'not', 'bad', 'to']"	[232.31999, 232.64, 233.12, 233.36, 233.52, 233.68]	[0.32000999999999635, 0.4800000000000182, 0.2400000000000091, 0.1599999999999966, 0.1599999999999966, 0.1599999999999966]
s05e10a	 look at, right? thanks,	['look', 'at', 'right', 'thanks']	[233.84, 234.0, 234.16, 234.725]	[0.1599999999999966, 0.1599999999999966, 0.24500000000000455, 0.3199999999999932]
s05e10a	 mon.	['man']	[235.045]	[0.5]
s05e10a	 well, of course. do you	['of', 'course', 'do', 'you']	[236.965, 237.205, 238.08499, 238.245]	[0.2400000000000091, 0.5, 0.16000999999999976, 0.07999999999998408]
