episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s05e23b		['do', 'you', 'want', 'me', 'to']	[0.24, 0.39999998, 0.48, 0.79999995, 0.96]	[0.15999997999999999, 0.08000002, 0.31999995000000003, 0.16000004999999995, 0.5]
s05e23b		[]	[]	[]
s05e23b	 do you want me to? yeah,	['yeah']	[3.52]	[0.49999999999999956]
s05e23b	 sure? so do i.	['sure', 'so', 'do', 'i']	[4.08, 4.88, 5.12, 5.3599997]	[0.5, 0.2400000000000002, 0.23999970000000026, 0.5]
s05e23b		[]	[]	[]
s05e23b		[]	[]	[]
s05e23b		[]	[]	[]
s05e23b	 okay,	['okay']	[11.504999]	[0.4000009999999996]
s05e23b	 rach, befo re	['rach', 'before']	[11.905, 12.945]	[0.5, 0.31999899999999926]
s05e23b	 anything happens	['anything', 'happens']	[13.264999, 13.744999]	[0.4800000000000004, 0.5]
s05e23b	 i just want to lay down	['i', 'just', 'wanna', 'lay', 'down']	[15.105, 15.184999, 15.504999, 15.744999, 15.985]	[0.07999899999999904, 0.3200000000000003, 0.2400000000000002, 0.24000099999999946, 0.3200000000000003]
s05e23b	 a couple of ground	['a', 'couple', 'of', 'ground']	[16.305, 16.465, 16.705, 17.025]	[0.16000000000000014, 0.23999999999999844, 0.3200000000000003, 0.4800000000000004]
s05e23b	 rules. this is just about	['rules', 'this', 'is', 'just', 'about']	[17.505, 18.1, 18.34, 18.5, 18.9]	[0.5, 0.23999999999999844, 0.16000000000000014, 0.3999999999999986, 0.3200010000000013]
s05e23b	 tonight.	['tonight']	[19.220001]	[0.5]
s05e23b	 i don't want to go through with this	"['i', ""don't"", 'wanna', 'go', 'through', 'with', 'this']"	[20.9, 21.060001, 21.300001, 21.460001, 21.7, 21.86, 22.02]	[0.16000100000000117, 0.240000000000002, 0.1599999999999966, 0.23999900000000096, 0.16000000000000014, 0.16000000000000014, 0.240000000000002]
s05e23b	 if it's going to raise the	"['if', ""it's"", 'gonna', 'raise', 'the']"	[22.26, 22.42, 22.58, 22.900002, 23.3]	[0.16000000000000014, 0.1599999999999966, 0.32000200000000234, 0.3999980000000001, 0.16000099999999762]
s05e23b	" question of ""us."""	['question', 'of', 'us']	[23.460001, 23.94, 24.18]	[0.47999900000000295, 0.23999999999999844, 0.5]
s05e23b		[]	[]	[]
s05e23b	 okay? i just want this to	['okay', 'i', 'just', 'want', 'this', 'to']	[26.34, 26.98, 27.14, 27.380001, 27.619999, 28.005]	[0.5, 0.16000000000000014, 0.24000099999999946, 0.23999799999999993, 0.38500099999999904, 0.15999900000000267]
s05e23b	 be...	['be']	[28.164999]	[0.5]
s05e23b		[]	[]	[]
s05e23b	 about	['about']	[31.925]	[0.49999999999999645]
s05e23b	 what it is.	['what', 'it', 'is']	[32.805, 33.045, 33.285]	[0.240000000000002, 0.23999999999999488, 0.5]
s05e23b		[]	[]	[]
s05e23b		[]	[]	[]
s05e23b	 and,	['and']	[37.87]	[0.5]
s05e23b	 um... ... w what	['what', 'what', 'what']	[39.39, 39.71, 39.95]	[0.3200000000000003, 0.240000000000002, 0.23999999999999488]
s05e23b	 is that, ross?	['is', 'that', 'ross']	[40.19, 40.35, 40.75]	[0.1600000000000037, 0.3999999999999986, 0.5]
s05e23b	 the physical act of	['the', 'physical', 'act', 'of']	[41.55, 41.79, 42.27, 42.59]	[0.240000000000002, 0.480000000000004, 0.3200000000000003, 0.1599999999999966]
s05e23b	 love.	['love']	[42.75]	[0.5]
s05e23b	 what? are	['wait', 'what', 'are']	[45.309998, 45.63, 45.87]	[0.32000200000000234, 0.23999999999999488, 0.1600000000000037]
s05e23b	 you crazy? oh, so	['you', 'crazy', 'oh', 'so']	[46.03, 46.27, 47.135002, 47.295002]	[0.240000000000002, 0.5, 0.1599999999999966, 0.31999800000000533]
s05e23b	 so you weren't trying to	"['so', 'you', ""weren't"", 'trying', 'to']"	[47.615, 47.855, 48.095, 48.335, 48.735]	[0.23999999999999488, 0.240000000000002, 0.240000000000002, 0.3999999999999986, 0.3200000000000003]
s05e23b	 entice me just now with	['entice', 'me', 'just', 'now', 'with']	[49.055, 49.535, 50.015, 50.175, 50.495]	[0.4799999999999969, 0.480000000000004, 0.1599999999999966, 0.3200000000000003, 0.1600000000000037]
s05e23b	 your, your nakedness?	['your', 'your', 'nakedness']	[50.655, 50.975, 51.295002]	[0.3200000000000003, 0.32000199999999523, 0.5]
s05e23b		[]	[]	[]
s05e23b		[]	[]	[]
s05e23b	 oh... god. you	['oh', 'god', 'you']	[55.295, 55.77, 56.01]	[0.23499999999999943, 0.23999999999999488, 0.5]
s05e23b	 saw me?	['saw', 'me']	[56.57, 56.89]	[0.3200000000000003, 0.5]
s05e23b		[]	[]	[]
s05e23b		[]	[]	[]
s05e23b	 oh... you weren't trying to	"['you', ""weren't"", 'trying', 'to']"	[61.129997, 61.449997, 61.769997, 62.09]	[0.3200000000000003, 0.3199999999999932, 0.3200030000000069, 0.3199999999999932]
