episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s05e15b	 oh, please. you are	['oh', 'please', 'you', 'are']	[0.16, 0.48, 0.71999997, 0.96]	[0.31999999999999995, 0.23999997000000006, 0.24000002999999992, 0.16000000000000014]
s05e15b	 obsessed with babies and	['obsessed', 'with', 'babies', 'and', 'and']	[1.12, 1.68, 1.92, 2.56, 2.8]	[0.5, 0.24, 0.5, 0.23999999999999977, 0.16000000000000014]
s05e15b	 marriage and everything that's	"['marriage', 'and', 'everything', ""that's""]"	[2.96, 3.4399998, 3.6799998, 4.0]	[0.47999979999999987, 0.2400000000000002, 0.32000019999999996, 0.2400000000000002]
s05e15b	 related to babies and	['related', 'to', 'babies', 'and']	[4.24, 4.56, 4.7999997, 5.3599997]	[0.3199999999999994, 0.23999970000000026, 0.5, 0.40000009999999975]
s05e15b	 and... marriage.	['and', 'and', 'marriage']	[5.7599998, 6.08, 6.3199997]	[0.32000019999999996, 0.23999970000000026, 0.5]
s05e15b	 you know what? i got a good idea.	['you', 'know', 'what', 'i', 'got', 'a', 'good', 'idea']	[7.605, 7.765, 7.925, 8.005, 8.085, 8.245, 8.325, 8.485]	[0.15999999999999925, 0.16000000000000014, 0.08000000000000096, 0.08000000000000007, 0.15999999999999837, 0.08000000000000007, 0.16000000000000014, 0.3200000000000003]
s05e15b	 why don't we turn the heat down on this	"['why', ""don't"", 'we', 'turn', 'the', 'heat', 'down', 'on', 'this']"	[8.805, 8.965, 9.125, 9.285, 9.445, 9.605, 9.765, 10.085, 10.245]	[0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.3200000000000003, 0.15999999999999837, 0.16000000000000014]
s05e15b	 pressure cooker?!	['pizza', 'cooker']	[10.405, 10.805]	[0.40000000000000036, 0.5]
s05e15b		[]	[]	[]
s05e15b	 have you lost your mind?	"[""you've"", 'lost', 'your', 'mind']"	[13.525, 13.684999, 13.924999, 14.165]	[0.15999899999999911, 0.2400000000000002, 0.24000099999999946, 0.5]
s05e15b	 chandler, this isn't about	"['taylor', 'this', ""isn't"", 'about']"	[15.349999, 15.589999, 15.83, 16.07]	[0.2400000000000002, 0.24000099999999946, 0.2400000000000002, 0.23999999999999844]
s05e15b	 me; this is about you and all	['me', 'this', 'is', 'about', 'you', 'and', 'all']	[16.31, 16.55, 16.71, 16.789999, 17.029999, 17.35, 17.51]	[0.240000000000002, 0.16000000000000014, 0.07999900000000082, 0.23999999999999844, 0.3200010000000013, 0.16000000000000014, 0.16000000000000014]
s05e15b	 your weird relationship commitment	['your', 'weird', 'relationship', 'commitment']	[17.67, 17.91, 18.23, 18.789999]	[0.23999999999999844, 0.3200000000000003, 0.5, 0.4800009999999979]
s05e15b	 crap. nuh uh. i know	['crap', 'nuh-uh', 'i', 'know']	[19.27, 19.75, 20.31, 20.47]	[0.4800000000000004, 0.5, 0.16000000000000014, 0.240000000000002]
s05e15b	 you, okay? i know the thoughts that you	['you', 'okay', 'i', 'know', 'the', 'thoughts', 'that', 'you']	[20.71, 20.949999, 21.27, 21.43, 21.59, 21.75, 21.99, 22.15]	[0.2399989999999974, 0.3200010000000013, 0.16000000000000014, 0.16000000000000014, 0.16000000000000014, 0.23999999999999844, 0.16000000000000014, 0.16000000000000014]
s05e15b	 have in the head-- in your head.	['have', 'in', 'the', 'head', 'in', 'your', 'head']	[22.31, 22.47, 22.55, 22.71, 22.949999, 23.029999, 23.27]	[0.16000000000000014, 0.08000000000000185, 0.16000000000000014, 0.15999899999999911, 0.08000000000000185, 0.24000099999999946, 0.3550000000000004]
s05e15b		[]	[]	[]
s05e15b	 well, you don't know everything.	"[""don't"", 'know', 'everything']"	[25.305, 25.625, 25.865]	[0.3200000000000003, 0.23999999999999844, 0.5]
s05e15b	 did you know that i'm going out with rachel	"['did', 'you', 'know', 'that', ""i'm"", 'going', 'out', 'with', 'rachel']"	[26.825, 27.065, 27.145, 27.305, 27.385, 27.545, 27.705, 27.785, 27.945]	[0.240000000000002, 0.0799999999999983, 0.16000000000000014, 0.08000000000000185, 0.16000000000000014, 0.1599999999999966, 0.08000000000000185, 0.16000000000000014, 0.3200000000000003]
s05e15b	 tonight instead of you,	['tonight', 'instead', 'of', 'you']	[28.265, 28.585, 28.825, 28.985]	[0.3200000000000003, 0.23999999999999844, 0.16000000000000014, 0.5]
s05e15b	 hmm? and did you know that the only	['and', 'did', 'you', 'know', 'that', 'the', 'only']	[29.945, 30.185, 30.345, 30.425, 30.505, 30.744999, 30.825]	[0.23999999999999844, 0.16000000000000014, 0.08000000000000185, 0.0799999999999983, 0.23999900000000096, 0.08000099999999932, 0.3200000000000003]
s05e15b	 baby around here is you?	['baby', 'around', 'here', 'is', 'you']	[31.145, 31.385, 31.625, 31.945, 32.105]	[0.240000000000002, 0.23999999999999844, 0.3200000000000003, 0.1599999999999966, 0.5]
