episode	text_per_tr	words_per_tr	onsets_per_tr	durations_per_tr
s05e04a		[]	[]	[]
s05e04a		[]	[]	[]
s05e04a		[]	[]	[]
s05e04a		[]	[]	[]
s05e04a		[]	[]	[]
s05e04a		[]	[]	[]
s05e04a	 come in.	['come', 'in']	[9.12, 9.36]	[0.2400000000000002, 0.1750000000000007]
s05e04a	 i've been	"[""i've"", 'been']"	[10.815, 11.135]	[0.3200000000000003, 0.3200000000000003]
s05e04a	 waiting for you.	['waiting', 'for', 'you']	[11.455, 11.934999, 12.174999]	[0.4799989999999994, 0.2400000000000002, 0.5]
s05e04a		[]	[]	[]
s05e04a		[]	[]	[]
s05e04a	 hi, i just...	['hi', 'i', 'just', 'oh']	[16.575, 16.73, 16.89, 17.689999]	[0.15500000000000114, 0.16000000000000014, 0.3999990000000011, 0.16000100000000117]
s05e04a	 my god! oh, my	['my', 'god', 'oh', 'my']	[17.85, 18.09, 18.81, 19.13]	[0.23999999999999844, 0.5, 0.3200000000000003, 0.15999900000000267]
s05e04a	 god, monica!	['god', 'monica']	[19.289999, 19.609999]	[0.31999999999999673, 0.5]
s05e04a	 oh, my god.	['oh', 'my', 'god', 'okay']	[20.89, 21.05, 21.289999, 21.849998]	[0.16000000000000014, 0.23999900000000096, 0.5, 0.5]
s05e04a	 i'm sorry. sorry. i	"[""i'm"", 'sorry', 'sorry', 'i']"	[22.41, 22.65, 23.21, 23.609999]	[0.23999999999999844, 0.5, 0.39999899999999755, 0.16000100000000117]
s05e04a	 i was, um... i was taking	['i', 'was', 'i', 'was', 'taking']	[23.77, 23.849998, 24.715, 24.795, 25.035]	[0.07999799999999979, 0.5, 0.08000000000000185, 0.23999999999999844, 0.23999999999999844]
s05e04a	 a nap. since	['a', 'nap', 'what', 'since']	[25.275, 25.435, 25.755001, 26.235]	[0.16000000000000014, 0.3200010000000013, 0.4799989999999994, 0.40000000000000213]
