word	onset	duration	onset_TRs	duration_TRs
YOU	0.0125	0.15	0.008389261744966443	0.10067114093959731
AND	0.3325	2.15	0.2231543624161074	1.4429530201342282
MY	2.9025	0.46	1.947986577181208	0.3087248322147651
SISTER	3.3625	0.44	2.2567114093959733	0.2953020134228188
SITTING	3.8325	0.37	2.5721476510067114	0.2483221476510067
IN	4.2025	0.1	2.820469798657718	0.06711409395973154
A	4.3025	0.04	2.88758389261745	0.026845637583892617
TREE	4.3425	0.31	2.9144295302013425	0.2080536912751678
YEP	4.9025	0.28	3.2902684563758386	0.18791946308724833
I'M	5.1825	1.62	3.478187919463087	1.087248322147651
IN	7.1225	0.57	4.780201342281879	0.38255033557046975
A	7.6925	0.06	5.162751677852349	0.040268456375838924
TREE	7.7525	0.38	5.203020134228188	0.2550335570469799
DID	8.4725	0.14	5.686241610738255	0.09395973154362416
HE	8.6125	2.98	5.78020134228188	2.0
CALL	12.1225	0.48	8.135906040268457	0.3221476510067114
DID	12.8125	0.25	8.598993288590604	0.16778523489932887
MARK	13.1525	0.49	8.827181208053691	0.32885906040268453
CALL	13.6425	0.25	9.156040268456376	0.16778523489932887
NO	14.0125	0.22	9.404362416107382	0.1476510067114094
HONEY	14.2325	0.21	9.552013422818792	0.14093959731543623
I'M	14.4425	0.09	9.69295302013423	0.060402684563758385
SORRY	14.5325	0.41	9.753355704697986	0.2751677852348993
BUT	15.0925	0.13	10.129194630872483	0.087248322147651
THE	15.2225	0.06	10.216442953020135	0.040268456375838924
WEEKEND'S	15.2825	0.33	10.256711409395974	0.2214765100671141
NOT	15.6125	0.16	10.478187919463087	0.10738255033557047
OVER	15.7725	0.23	10.58557046979866	0.15436241610738255
YET	16.0025	0.21	10.739932885906041	0.14093959731543623
OH	18.5425	0.15	12.444630872483222	0.10067114093959731
MY	19.2925	1.59	12.947986577181208	1.0671140939597317
GOD	21.5125	0.42	14.437919463087248	0.28187919463087246
IS	22.7925	0.27	15.296979865771812	0.18120805369127518
THAT	23.0625	0.42	15.478187919463087	0.28187919463087246
PHOEBE	23.4825	0.35	15.76006711409396	0.2348993288590604
GUESS	24.2425	0.24	16.27013422818792	0.1610738255033557
THEY'RE	25.1625	3.78	16.88758389261745	2.536912751677852
BACK	28.9425	1.88	19.424496644295303	1.261744966442953
FROM	31.1025	2.69	20.8741610738255	1.8053691275167785
THEIR	33.7925	0.6	22.67953020134228	0.40268456375838924
DATE	34.3925	0.17	23.08221476510067	0.11409395973154364
OH	34.9925	2.21	23.48489932885906	1.483221476510067
MUSIC	37.2025	1.92	24.96812080536913	1.2885906040268456
VERY	39.3125	0.38	26.38422818791946	0.2550335570469799
NICE	39.6925	0.37	26.639261744966444	0.2483221476510067
OH	40.0625	0.65	26.88758389261745	0.43624161073825507
MY	40.7125	2.62	27.323825503355703	1.7583892617449666
GOD	43.3325	0.22	29.082214765100673	0.1476510067114094
SO	43.6625	0.24	29.303691275167786	0.1610738255033557
HOW	43.9025	0.67	29.464765100671144	0.44966442953020136
ARE	44.5725	0.14	29.914429530201343	0.09395973154362416
YOU	44.7125	0.56	30.008389261744966	0.37583892617449666
I	45.7525	0.18	30.706375838926174	0.12080536912751677
AM	45.9325	0.31	30.82718120805369	0.2080536912751678
GOOD	46.2425	0.21	31.03523489932886	0.14093959731543623
I	46.4525	0.15	31.176174496644297	0.10067114093959731
FINISHED	46.6025	0.91	31.276845637583893	0.610738255033557
MY	47.5125	0.14	31.887583892617453	0.09395973154362416
BOOK	47.6525	0.38	31.981543624161077	0.2550335570469799
OH	48.0325	0.27	32.236577181208055	0.18120805369127518
YEAH	48.3025	0.24	32.41778523489933	0.1610738255033557
WHAT'S	48.5425	0.39	32.578859060402685	0.26174496644295303
IT	48.9325	0.09	32.84060402684564	0.060402684563758385
ABOUT	49.0225	0.47	32.901006711409394	0.31543624161073824
I	49.4925	0.09	33.216442953020135	0.060402684563758385
DON'T	49.5825	0.23	33.2768456375839	0.15436241610738255
REMEMBER	49.8125	0.34	33.43120805369128	0.22818791946308728
DO	50.1525	0.06	33.65939597315437	0.040268456375838924
YOU	50.2125	0.09	33.6996644295302	0.060402684563758385
WANT	50.3025	0.16	33.760067114093964	0.10738255033557047
TO	50.4625	0.07	33.86744966442953	0.04697986577181208
TAKE	50.5325	0.18	33.91442953020134	0.12080536912751677
A	50.7125	0.04	34.035234899328856	0.026845637583892617
WALK	50.7525	0.25	34.06208053691275	0.16778523489932887
YEAH	51.0025	0.4	34.22986577181208	0.2684563758389262
YEAH	51.4025	1.74	34.49832214765101	1.167785234899329
