word	onset	duration	onset_TRs	duration_TRs
OKAY	0.0125	0.09	0.008389261744966443	0.060402684563758385
NOW	0.1025	0.06	0.06879194630872483	0.040268456375838924
LISTEN	0.1625	0.15	0.10906040268456377	0.10067114093959731
I'M	0.3125	1.8	0.20973154362416108	1.2080536912751678
GOING	2.1125	0.17	1.4177852348993287	0.11409395973154364
TO	2.2825	0.14	1.5318791946308725	0.09395973154362416
BE	2.4225	0.74	1.6258389261744965	0.4966442953020134
MOVING	3.1625	3.35	2.12248322147651	2.248322147651007
OUT	7.2325	1.16	4.854026845637584	0.7785234899328859
SO	8.3925	0.24	5.63255033557047	0.1610738255033557
YOU	8.6325	0.51	5.793624161073826	0.3422818791946309
ARE	9.1425	0.05	6.135906040268456	0.03355704697986577
GOING	9.1925	0.63	6.169463087248323	0.4228187919463087
TO	9.8225	0.63	6.592281879194631	0.4228187919463087
BE	10.4525	0.1	7.01510067114094	0.06711409395973154
IN	10.5525	0.1	7.082214765100671	0.06711409395973154
CHARGE	10.6525	0.36	7.149328859060403	0.24161073825503354
OF	11.0125	0.09	7.390939597315436	0.060402684563758385
PAYING	11.1925	0.32	7.511744966442953	0.21476510067114093
THE	11.5125	0.07	7.726510067114093	0.04697986577181208
RENT	11.5825	0.45	7.773489932885906	0.30201342281879195
RIGHT	12.4325	0.49	8.343959731543624	0.32885906040268453
AND	13.0125	0.12	8.733221476510067	0.08053691275167785
WHEN	13.1325	0.09	8.813758389261745	0.060402684563758385
IS	13.2225	0.09	8.874161073825503	0.060402684563758385
THAT	13.3125	0.2	8.934563758389261	0.1342281879194631
DUE	13.5125	0.17	9.068791946308725	0.11409395973154364
FIRST	13.8025	0.31	9.263422818791947	0.2080536912751678
OF	14.1125	0.06	9.471476510067115	0.040268456375838924
THE	14.1725	0.06	9.511744966442953	0.040268456375838924
MONTH	14.2325	0.31	9.552013422818792	0.2080536912751678
AND	14.5725	0.09	9.78020134228188	0.060402684563758385
THAT'S	14.6625	0.22	9.840604026845638	0.1476510067114094
EVERY	14.8825	0.18	9.988255033557047	0.12080536912751677
MONTH	15.0625	0.25	10.109060402684564	0.16778523489932887
NO	16.0825	0.1	10.793624161073826	0.06711409395973154
JUST	16.1825	0.87	10.860738255033558	0.5838926174496645
THE	17.0525	0.39	11.44463087248322	0.26174496644295303
MONTHS	17.5125	0.3	11.753355704697986	0.20134228187919462
YOU	17.8125	0.07	11.954697986577182	0.04697986577181208
ACTUALLY	17.8825	0.28	12.001677852348994	0.18791946308724833
WANT	18.1625	0.18	12.189597315436243	0.12080536912751677
TO	18.3425	0.11	12.310402684563758	0.0738255033557047
LIVE	18.4525	0.29	12.384228187919463	0.19463087248322147
HERE	18.7425	0.75	12.578859060402685	0.5033557046979866
AH	19.7025	0.42	13.223154362416107	0.28187919463087246
OKAY	20.6425	0.35	13.854026845637582	0.2348993288590604
HERE'S	20.9925	0.2	14.088926174496644	0.1342281879194631
THE	21.2425	0.07	14.256711409395972	0.04697986577181208
PHONE	21.3125	0.44	14.303691275167786	0.2953020134228188
BILL	21.7525	0.25	14.598993288590606	0.16778523489932887
OH	24.0525	0.22	16.142617449664428	0.1476510067114094
MY	24.2725	0.15	16.29026845637584	0.10067114093959731
GOD	24.4225	0.66	16.390939597315437	0.4429530201342282
THAT'S	26.8325	0.24	18.008389261744966	0.1610738255033557
OUR	27.0725	0.08	18.169463087248324	0.053691275167785234
PHONE	27.1525	0.3	18.223154362416107	0.20134228187919462
NUMBER	27.4525	0.43	18.424496644295303	0.2885906040268456
NOW	28.2725	1.52	18.9748322147651	1.0201342281879195
LOOK	30.2725	0.38	20.31711409395973	0.2550335570469799
